gene_id	TCGA-BH-A209-01A-11R-A157-07	gene_id	TCGA-BH-A209-11A-42R-A157-07
DYRK3	238.2362	DYRK3	242.0189
DYRK4	489.4939	DYRK4	282.7607
DYSF	578.8695	DYSF	1049.8632
DYX1C1	140.2782	DYX1C1	79.325
DZIP1L	24.2675	DZIP1L	89.997
DZIP1	124.0041	DZIP1	465.0046
DZIP3	312.5185	DZIP3	540.5898
E2F1	490.6777	E2F1	44.0863
E2F2	438.2954	E2F2	41.958
E2F3	892.2758	E2F3	483.4296
E2F4	957.3838	E2F4	902.0979
E2F5	1046.0698	E2F5	137.3457
E2F6	488.6061	E2F6	397.9933
E2F7	79.0175	E2F7	17.0265
E2F8	282.3321	E2F8	10.0334
E4F1	187.9254	E4F1	162.0553
EAF1	1266.351	EAF1	831.5597
EAF2	147.6768	EAF2	79.9635
EAPP	762.3557	EAPP	940.7115
EARS2	573.2465	EARS2	624.2019
EBAG9	1197.0997	EBAG9	608.3916
EBF1	153.2998	EBF1	1705.3816
EBF2	8.8784	EBF2	143.5087
EBF3	26.0432	EBF3	557.3123
EBF4	43.7999	EBF4	226.5126
EBI3	151.8201	EBI3	64.4573
EBNA1BP2	1593.3708	EBNA1BP2	807.2362
EBPL	654.9275	EBPL	575.8589
EBP	1806.7476	EBP	276.0718
ECD	748.4463	ECD	581.3317
ECE1	2973.069	ECE1	6761.6297
ECE2	438.2954	ECE2	57.1602
ECEL1	35.5135	ECEL1	117.6649
ECH1	1162.9447	ECH1	2589.8449
ECHDC1	749.3341	ECHDC1	1631.1949
ECHDC2	268.7186	ECHDC2	684.7066
ECHDC3	671.2045	ECHDC3	807.5403
ECHS1	3716.1882	ECHS1	2428.0936
ECM1	361.3495	ECM1	760.4135
ECM2	246.5226	ECM2	3191.5476
ECSCR	49.4229	ECSCR	352.9948
ECSIT	926.0136	ECSIT	373.0617
ECT2L	13.9094	ECT2L	13.0739
ECT2	1930.1569	ECT2	380.0547
EDA2R	32.85	EDA2R	193.3718
EDARADD	309.855	EDARADD	514.7461
removed	removed	EDAR	7.2971
EDA	13.6135	EDA	121.6175
EDC3	895.8272	EDC3	757.069
EDC4	977.6176	EDC4	839.4406
EDEM1	2456.0521	EDEM1	1627.2423
EDEM2	696.0639	EDEM2	578.5953
EDEM3	2224.6227	EDEM3	1709.6382
EDF1	2135.5431	EDF1	1862.8763
EDIL3	87.8958	EDIL3	457.8899
EDN1	267.2388	EDN1	612.9523
EDN2	109.4999	EDN2	18.5467
removed	removed	EDN3	235.938
EDNRA	348.9198	EDNRA	1010.3375
EDNRB	117.4904	EDNRB	1404.0742
EEA1	751.7017	EEA1	1478.869
EED	687.7774	EED	465.187
EEF1A1P9	7780.4084	EEF1A1P9	6572.5144
EEF1A1	98923.3501	EEF1A1	101667.0721
EEF1A2	22.4919	EEF1A2	79.3554
EEF1B2	8136.4309	EEF1B2	3421.4047
EEF1D	8355.1347	EEF1D	3150.5017
EEF1E1	768.5706	EEF1E1	233.2016
EEF1G	28068.3634	EEF1G	16860.1399
EEF2K	1036.6972	EEF2K	2336.5765
EEF2	22992.0095	EEF2	31753.4205
EEFSEC	290.0266	EEFSEC	294.3083
EEPD1	176.3835	EEPD1	393.1286
EFCAB10	8.4492	removed	removed
EFCAB1	16.8689	EFCAB1	79.9635
EFCAB2	133.1755	EFCAB2	161.4472
EFCAB4A	675.6437	EFCAB4A	384.9194
EFCAB4B	102.3972	EFCAB4B	272.4232
removed	removed	EFCAB6	67.1937
EFCAB7	142.6458	EFCAB7	164.1836
EFEMP1	4136.135	EFEMP1	10796.5947
EFEMP2	276.1172	EFEMP2	1151.4138
EFHA1	697.5437	EFHA1	843.1134
removed	removed	EFHA2	154.1502
EFHB	7.9905	EFHB	31.6206
EFHC1	204.7943	EFHC1	386.4396
EFHC2	8.2865	EFHC2	35.2691
EFHD1	13937.8514	EFHD1	3909.0909
EFHD2	1084.9364	EFHD2	651.5658
EFNA1	1678.8991	EFNA1	1296.7467
EFNA3	292.0983	EFNA3	178.1697
EFNA4	224.6227	EFNA4	203.1012
EFNA5	41.1364	EFNA5	690.7875
EFNB1	203.6105	EFNB1	984.1897
EFNB2	224.0308	EFNB2	978.4129
EFNB3	18.3486	EFNB3	237.4582
EFR3A	4398.6387	EFR3A	2377.3183
EFR3B	46.4635	EFR3B	73.8826
EFS	1029.8905	EFS	692.0036
EFTUD1	803.4922	EFTUD1	675.8893
EFTUD2	2867.4164	EFTUD2	1586.4214
EGFL6	627.7005	EGFL6	1141.6844
EGFL7	66.8837	EGFL7	823.6546
EGFL8	13.8177	EGFL8	87.5281
EGFLAM	211.897	EGFLAM	1577.9872
EGFR	51.7905	EGFR	1670.4044
EGF	384.1373	EGF	801.7635
EGLN1	1299.7928	EGLN1	1761.0216
EGLN2	627.4046	EGLN2	717.8474
EGLN3	497.4845	EGLN3	166.616
EGOT	13.0216	EGOT	26.1478
EGR1	905.0015	EGR1	19612.3442
EGR2	253.0334	EGR2	695.6522
EGR3	81.9769	EGR3	633.9313
EHBP1L1	726.8423	EHBP1L1	535.7251
EHBP1	631.8141	EHBP1	1908.7869
EHD1	1344.7766	EHD1	1001.2162
EHD2	739.5679	EHD2	7063.5452
EHD3	274.3415	EHD3	532.0766
EHD4	1499.2601	EHD4	2027.3639
EHF	3765.6111	EHF	5376.1022
EHHADH	290.0266	EHHADH	577.3791
EHMT1	939.0352	EHMT1	1017.6345
EHMT2	1014.2054	EHMT2	878.6865
EI24	5217.224	EI24	2906.9626
EID1	1601.6573	EID1	4228.3369
EID2B	17.4608	EID2B	47.7349
EID2	149.4525	EID2	255.0927
EID3	51.7905	EID3	40.1338
EIF1AD	1101.2134	EIF1AD	501.0642
EIF1AX	2911.2163	EIF1AX	2436.3028
EIF1B	940.219	EIF1B	955.3056
EIF1	8016.277	EIF1	10310.1247
EIF2AK1	6972.6191	EIF2AK1	2973.5056
EIF2AK2	1266.055	EIF2AK2	1319.55
EIF2AK3	913.288	EIF2AK3	995.1353
EIF2AK4	1872.7434	EIF2AK4	1669.2004
EIF2A	2944.6582	EIF2A	2293.0982
EIF2B1	1719.4436	EIF2B1	1129.2186
EIF2B2	521.4561	EIF2B2	420.4926
EIF2B3	656.7032	EIF2B3	695.6522
EIF2B4	916.2474	EIF2B4	615.6887
EIF2B5	1789.5827	EIF2B5	974.4603
EIF2C1	832.4948	EIF2C1	1172.3928
EIF2C2	516.129	EIF2C2	193.3718
EIF2C3	218.1119	EIF2C3	180.9061
EIF2C4	287.955	EIF2C4	572.2104
EIF2S1	2504.8831	EIF2S1	1660.6871
EIF2S2	1997.0405	EIF2S2	1500.7601
EIF2S3	8871.2637	EIF2S3	4763.758
EIF3A	8287.3631	EIF3A	5483.1256
EIF3B	7015.3892	EIF3B	3300.0912
EIF3CL	7101.0328	EIF3CL	5800.2341
EIF3C	107.6088	EIF3C	62.9462
EIF3D	3372.0036	EIF3D	4516.2663
EIF3E	13766.7949	EIF3E	7235.6339
EIF3F	3634.8032	EIF3F	2309.2125
EIF3G	4411.8704	EIF3G	1694.1228
EIF3H	12390.0562	EIF3H	3984.7978
EIF3I	4181.4146	EIF3I	2959.2581
EIF3J	2417.8751	EIF3J	1652.478
EIF3K	2132.2877	EIF3K	2350.8665
EIF3L	3942.8825	EIF3L	7665.2478
EIF3M	5264.8032	EIF3M	2600.979
EIF4A1	13804.8979	EIF4A1	8755.9775
EIF4A2	10144.1255	EIF4A2	10862.8763
EIF4A3	3591.2992	EIF4A3	1262.9979
EIF4B	10999.2394	EIF4B	11252.6178
EIF4E1B	29.2986	removed	removed
EIF4E2	2699.3193	EIF4E2	1270.2949
EIF4E3	619.414	EIF4E3	1547.2788
EIF4EBP1	2435.9278	EIF4EBP1	278.2001
EIF4EBP2	4470.8494	EIF4EBP2	7743.9951
EIF4EBP3	191.4117	EIF4EBP3	315.561
EIF4ENIF1	497.1885	EIF4ENIF1	763.1499
EIF4E	822.7286	EIF4E	654.9103
EIF4G1	11862.0894	EIF4G1	5918.5163
EIF4G2	40241.4916	EIF4G2	20862.5722
EIF4G3	1739.272	EIF4G3	1980.5412
EIF4H	5596.9222	EIF4H	3732.1374
EIF5A2	65.6999	EIF5A2	219.2156
EIF5AL1	2026.3392	EIF5AL1	984.1897
EIF5A	9379.1062	EIF5A	3527.2119
EIF5B	9287.0672	EIF5B	3881.4229
EIF5	4848.1799	EIF5	5346.914
EIF6	1786.9192	EIF6	1254.7887
ELAC1	63.0364	ELAC1	169.2064
ELAC2	1515.5371	ELAC2	1384.0073
ELAVL1	4631.5478	ELAVL1	1573.1225
removed	removed	ELAVL2	9.7294
ELF1	1508.4344	ELF1	2040.7419
ELF2	737.4963	ELF2	1122.8337
ELF3	3121.9296	ELF3	2443.2958
ELF4	899.0826	ELF4	613.8644
ELF5	350.6955	ELF5	1732.1374
ELFN1	16.573	ELFN1	45.6066
ELK1	843.7408	ELK1	493.4631
ELK3	387.0968	ELK3	857.0994
ELK4	317.8455	ELK4	258.7413
ELL2	1026.6351	ELL2	1615.0806
ELL3	739.414	ELL3	145.3147
ELL	456.644	ELL	349.3463
ELMO1	714.1166	ELMO1	829.4314
ELMO2	1168.0971	ELMO2	1284.2809
ELMO3	180.5268	ELMO3	228.0328
removed	removed	ELMOD1	8.2092
ELMOD2	179.9349	ELMOD2	235.3299
removed	removed	ELMOD3	608.3916
ELN	296.8334	ELN	1604.439
ELOF1	3506.0669	ELOF1	533.5968
ELOVL1	2778.9287	ELOVL1	1512.0097
ELOVL2	42.9121	ELOVL2	195.8042
ELOVL3	7.6946	ELOVL3	36.7893
ELOVL4	18.3486	ELOVL4	38.3095
ELOVL5	12058.3013	ELOVL5	8899.6656
ELOVL6	623.5573	ELOVL6	142.9006
ELOVL7	174.6079	ELOVL7	626.9383
ELP2P	12.7257	removed	removed
ELP2	1058.8932	ELP2	1762.5418
ELP3	664.9896	ELP3	975.0684
ELP4	199.7632	ELP4	221.3439
ELTD1	462.8588	ELTD1	3797.2028
EMB	1183.7822	EMB	1164.4877
EMCN	213.9686	EMCN	2114.9285
EMD	619.414	EMD	721.7999
EME1	221.3909	EME1	12.7911
EMG1	1065.108	EMG1	449.6808
EMID1	46.1675	EMID1	67.8018
EMID2	5.0311	removed	removed
EMILIN1	474.9926	EMILIN1	541.806
EMILIN2	449.5413	EMILIN2	673.457
EMILIN3	7.4933	EMILIN3	68.7078
EML1	147.0849	EML1	504.4086
EML2	495.1169	EML2	459.7081
EML3	430.6008	EML3	602.6148
EML4	2235.2767	EML4	1968.0754
EML5	23.9716	EML5	56.8562
EML6	24.5635	EML6	38.9176
EMP1	2598.9938	EMP1	8173.609
EMP2	4024.5635	EMP2	3487.6862
EMP3	544.5398	EMP3	591.3652
EMR1	56.5256	EMR1	41.35
EMR2	363.7171	EMR2	443.2958
EMX2OS	27.8189	EMX2OS	328.6713
EMX2	22.1959	EMX2	92.1253
EN1	5.623	EN1	53.5117
EN2	10.0621	EN2	9.7294
ENAH	6550.1628	ENAH	3670.7206
ENC1	1027.5229	ENC1	1151.6844
ENDOD1	2463.1548	ENDOD1	2374.886
ENDOG	106.8304	ENDOG	70.0821
removed	removed	ENDOU	18.8507
ENGASE	292.6901	ENGASE	273.6394
ENG	2213.9686	ENG	5037.0903
removed	removed	ENHO	35.8772
ENKUR	14.2054	removed	removed
ENO1	23912.4001	ENO1	13367.5889
ENO2	525.0074	ENO2	299.4831
ENO3	52.9743	ENO3	25.2356
ENOPH1	1237.0524	ENOPH1	766.1903
ENOSF1	411.2844	ENOSF1	517.7957
ENOX1	95.8864	ENOX1	77.5312
ENOX2	268.4226	ENOX2	438.1271
ENPEP	186.1497	ENPEP	415.3238
ENPP1	1348.3279	ENPP1	1316.5096
ENPP2	432.3764	ENPP2	6830.6476
ENPP3	11.8378	ENPP3	100.0304
ENPP4	562.8884	ENPP4	964.7309
ENPP5	1347.736	ENPP5	609.9118
ENPP6	5.623	ENPP6	46.2147
ENSA	4539.2128	ENSA	3185.4667
ENTHD1	10.3581	removed	removed
ENTPD1	2145.3093	ENTPD1	1343.8735
ENTPD2	16.573	ENTPD2	220.1277
ENTPD3	124.5931	ENTPD3	131.651
ENTPD4	330.5712	ENTPD4	485.2539
ENTPD5	222.3557	ENTPD5	286.315
ENTPD6	1804.9719	ENTPD6	1231.3773
ENTPD7	326.0876	ENTPD7	444.2657
ENY2	1071.3229	ENY2	480.0851
EOMES	248.8902	EOMES	47.1268
EP300	2262.2078	EP300	3224.3843
EP400NL	113.939	EP400NL	82.0918
EP400	1523.2317	EP400	1667.9842
EPAS1	6564.3682	EPAS1	13021.8912
EPB41L1	778.6327	EPB41L1	2129.2186
EPB41L2	872.1515	EPB41L2	4562.177
EPB41L3	1062.1486	EPB41L3	1561.2648
EPB41L4A	128.4404	EPB41L4A	872.6057
EPB41L4B	600.1776	EPB41L4B	1373.6698
EPB41L5	567.3276	EPB41L5	664.9438
EPB41	1931.6751	EPB41	1473.6911
removed	removed	EPB42	56.5521
EPB49	137.9106	EPB49	611.432
EPC1	532.1101	EPC1	725.1444
EPC2	696.0639	EPC2	1000.9121
EPCAM	11521.752	EPCAM	1577.6832
EPDR1	180.5268	EPDR1	854.059
EPHA10	88.1918	EPHA10	36.7893
EPHA1	312.8144	EPHA1	148.6774
EPHA2	176.9754	EPHA2	626.6342
EPHA3	96.7742	EPHA3	267.2545
EPHA4	190.293	EPHA4	666.768
EPHA6	82.8648	EPHA6	9.7294
removed	removed	EPHA7	40.1338
EPHB1	42.6162	EPHB1	644.5728
EPHB2	232.9091	EPHB2	163.8796
EPHB3	1332.0509	EPHB3	1875.6461
EPHB4	1594.8505	EPHB4	2088.7808
EPHB6	54.454	EPHB6	144.4208
EPHX1	2344.7766	EPHX1	4075.0988
EPHX2	138.7985	EPHX2	872.6057
EPHX3	41.1364	EPHX3	10.9456
EPHX4	205.6822	EPHX4	56.2481
EPM2AIP1	1257.4726	EPM2AIP1	1258.7413
EPM2A	180.5268	EPM2A	265.1262
EPN1	710.2693	EPN1	916.0839
EPN2	570.2871	EPN2	968.9875
EPN3	609.9438	EPN3	138.644
EPOR	105.3566	EPOR	54.4238
EPO	13.9094	removed	removed
EPPK1	868.0083	EPPK1	302.5236
EPR1	1383.9923	EPR1	23.5573
EPRS	5504.8831	EPRS	3543.6303
EPS15L1	1384.1373	EPS15L1	645.4849
EPS15	2134.6552	EPS15	2577.6832
EPS8L1	179.6389	EPS8L1	115.8407
EPS8L2	1035.8094	EPS8L2	576.7711
EPS8	1057.1175	EPS8	3076.9231
EPSTI1	1312.2226	EPSTI1	859.5318
EPT1	1579.1625	EPT1	884.7674
EPYC	8.8784	removed	removed
ERAL1	964.4865	ERAL1	766.4944
ERAP1	1717.3483	ERAP1	3741.4472
ERAP2	237.9402	ERAP2	245.0593
ERBB2IP	1738.0882	ERBB2IP	2314.6853
ERBB2	1946.4339	ERBB2	3181.5141
ERBB3	4455.1642	ERBB3	3618.4251
ERBB4	799.3489	ERBB4	635.4515
ERC1	1758.2125	ERC1	2168.4403
removed	removed	ERC2	19.1548
ERCC1	408.1089	ERCC1	661.2952
ERCC2	318.6742	ERCC2	301.6114
ERCC3	1576.7979	ERCC3	933.4144
ERCC4	221.6632	ERCC4	472.18
ERCC5	1181.8733	ERCC5	1657.9507
ERCC6L	248.8902	ERCC6L	16.1143
ERCC6	294.5191	ERCC6	441.432
ERCC8	152.7079	ERCC8	186.9869
EREG	173.1281	removed	removed
ERF	304.528	ERF	529.0362
ERGIC1	6523.8236	ERGIC1	4107.3275
ERGIC2	870.9677	ERGIC2	840.377
ERGIC3	3609.3519	ERGIC3	3061.1128
ERG	286.1793	ERG	1580.7236
ERH	3106.2445	ERH	1397.9933
ERI1	267.5348	ERI1	411.3712
ERI2	288.0675	ERI2	364.6184
ERI3	732.4652	ERI3	630.2828
ERICH1	160.9944	ERICH1	218.6075
ERLEC1	1420.5386	ERLEC1	1719.3676
ERLIN1	848.1799	ERLIN1	1509.8814
ERLIN2	2451.021	ERLIN2	2186.3788
ERMAP	237.0524	ERMAP	508.0572
ERMN	22.7878	ERMN	8.2092
ERMP1	2097.4904	ERMP1	1120.8544
ERN1	146.493	ERN1	229.249
ERO1LB	139.9822	ERO1LB	442.6877
ERO1L	837.5259	ERO1L	730.0091
ERP27	150.9322	ERP27	77.2271
ERP29	2346.8482	ERP29	1708.118
ERP44	1282.0361	ERP44	1730.3132
ERRFI1	567.3276	ERRFI1	2617.2089
removed	removed	ERVFRDE1	5.1687
ESAM	337.3779	ESAM	1760.7175
ESCO1	1002.9595	ESCO1	582.2438
ESCO2	154.7795	ESCO2	23.1073
ESD	1013.9094	ESD	2342.9614
ESF1	863.5691	ESF1	662.5114
ESM1	180.8227	ESM1	31.0125
ESPL1	704.0545	ESPL1	32.8367
ESPNL	12.4297	ESPNL	26.1478
ESPN	221.6632	ESPN	73.8826
ESR1	7105.6526	ESR1	2588.6288
ESR2	8.2865	ESR2	40.7419
ESRP1	7061.2607	ESRP1	1177.5616
ESRP2	1130.216	ESRP2	664.3357
ESRRA	521.4561	ESRRA	310.1247
removed	removed	ESRRB	6.689
ESRRG	65.9959	ESRRG	162.0553
ESYT1	5637.4667	ESYT1	6208.574
ESYT2	3613.7911	ESYT2	4575.8589
ESYT3	22.7878	ESYT3	58.9845
ETAA1	238.5321	ETAA1	445.7282
ETF1	4611.7194	ETF1	3321.6783
ETFA	1455.7561	ETFA	1304.6519
ETFB	331.459	ETFB	724.2323
ETFDH	508.4344	ETFDH	644.5728
ETHE1	195.916	ETHE1	388.568
ETNK1	1101.2134	ETNK1	1457.5859
ETNK2	753.4774	ETNK2	383.0952
ETS1	3991.7135	ETS1	5775.6157
ETS2	1077.5377	ETS2	2536.9413
ETV1	115.4188	ETV1	572.5144
removed	removed	ETV3L	18.5467
ETV3	257.1767	ETV3	375.4941
ETV4	32.85	ETV4	137.1237
ETV5	289.7307	ETV5	1027.0599
ETV6	1598.9938	ETV6	2534.509
ETV7	437.1116	ETV7	125.8741
EVC2	47.9432	EVC2	170.8726
EVC	413.8858	EVC	922.8215
EVI2A	659.3667	EVI2A	307.6923
EVI2B	1779.2246	EVI2B	632.4111
EVI5L	584.7884	EVI5L	206.4457
EVI5	183.4862	EVI5	367.5889
EVL	1250.9618	EVL	1225.2964
EVPL	523.8236	EVPL	179.0818
EWSR1	3360.4617	EWSR1	2914.5637
EXD2	861.4975	EXD2	787.4734
EXD3	94.7026	EXD3	99.4223
EXO1	716.7801	EXO1	18.5467
EXOC1	769.1625	EXOC1	1207.3579
EXOC2	3912.1042	EXOC2	1089.3889
EXOC3L2	32.554	EXOC3L2	50.4713
EXOC3L	30.1243	EXOC3L	57.0751
EXOC3	686.8896	EXOC3	937.9751
EXOC4	1441.2548	EXOC4	1556.4001
EXOC5	1432.9683	EXOC5	1858.6196
EXOC6B	100.3255	EXOC6B	342.0493
EXOC6	663.214	EXOC6	604.7431
EXOC7	2746.8482	EXOC7	2801.7635
EXOC8	589.5235	EXOC8	696.2603
EXOG	126.9606	EXOG	182.4263
EXOSC10	2123.4093	EXOSC10	1647.6133
EXOSC1	398.0468	EXOSC1	289.4497
EXOSC2	528.8547	EXOSC2	385.8316
EXOSC3	387.0968	EXOSC3	264.5181
EXOSC4	549.2749	EXOSC4	127.6984
EXOSC5	269.6064	EXOSC5	217.6953
EXOSC6	400.4143	EXOSC6	369.4132
EXOSC7	871.2637	EXOSC7	415.0198
EXOSC8	311.2844	EXOSC8	271.8455
EXOSC9	778.9997	EXOSC9	418.8112
EXPH5	849.0678	EXPH5	335.3603
EXT1	439.1832	EXT1	1289.7537
EXT2	1736.0166	EXT2	2346.0018
EXTL1	9.1743	EXTL1	37.0933
EXTL2	210.7132	EXTL2	488.5984
EXTL3	604.9127	EXTL3	1139.2521
removed	removed	EYA1	12.7698
EYA2	109.2039	EYA2	562.177
EYA3	249.1861	EYA3	198.2365
removed	removed	EYA4	11.8577
removed	removed	EYS	25.2356
EZH1	494.2291	EZH1	1691.6996
EZH2	1298.0172	EZH2	103.6789
EZR	10205.9781	EZR	2429.9179
F10	25.7473	F10	220.1277
F11R	5470.2575	F11R	3423.2289
F12	187.0376	F12	9.4254
F13A1	801.1246	F13A1	3343.8735
F2RL1	436.5197	F2RL1	211.3104
F2RL2	199.1714	F2RL2	29.4922
F2RL3	25.7473	F2RL3	15.8103
F2R	887.2447	F2R	728.7929
F3	217.8159	F3	1477.0447
F5	126.6647	F5	65.9775
F7	18.9405	removed	removed
F8A1	42.3202	F8A1	86.3484
F8	120.4498	F8	2091.2162
FA2H	80.4972	FA2H	80.8756
FAAH2	298.3131	FAAH2	78.7473
FAAH	122.2255	FAAH	187.8991
FABP3	289.4347	FABP3	108.5436
FABP4	399.2305	FABP4	28346.6099
FABP5	69.2513	FABP5	213.7428
FABP6	41.7283	removed	removed
removed	removed	FABP7	141.9884
FADD	842.261	FADD	444.512
FADS1	551.5508	FADS1	351.7787
FADS2	3979.6715	FADS2	609.9118
FADS3	345.0725	FADS3	823.9587
FAF1	847.884	FAF1	863.7884
FAF2	2189.7011	FAF2	1541.502
FAHD1	321.1009	FAHD1	417.4521
FAHD2A	141.7579	FAHD2A	342.0493
FAHD2B	203.3146	FAHD2B	144.7248
FAH	663.8059	FAH	1067.4977
FAIM2	29.0027	FAIM2	40.4378
FAIM3	1383.4685	FAIM3	324.4056
FAIM	471.4413	FAIM	239.2825
FAM100A	129.6241	FAM100A	175.7373
FAM100B	388.5765	FAM100B	368.5011
FAM101A	44.3918	FAM101A	21.2831
FAM101B	200.6511	FAM101B	422.9249
FAM102A	1731.5774	FAM102A	1619.9453
FAM102B	1480.9115	FAM102B	1001.5202
FAM103A1	340.9234	FAM103A1	306.1295
FAM104A	916.8807	FAM104A	768.9815
FAM104B	370.5238	FAM104B	233.5056
FAM105A	327.3158	FAM105A	447.5524
FAM105B	595.1465	FAM105B	495.8954
removed	removed	FAM106C	5.7768
FAM107A	60.9648	FAM107A	1567.3457
FAM107B	1931.9325	FAM107B	1408.9389
FAM108A1	90.8553	FAM108A1	222.256
FAM108B1	282.628	FAM108B1	369.7172
FAM108C1	632.4356	FAM108C1	305.564
FAM109A	258.0645	FAM109A	148.6774
FAM109B	295.6496	FAM109B	226.8167
FAM10A4	278.7807	FAM10A4	409.2429
FAM110A	327.0198	FAM110A	159.927
FAM110B	556.0817	FAM110B	300.3953
removed	removed	FAM110C	5.1687
removed	removed	FAM111A	1036.7893
FAM111B	896.1231	FAM111B	82.3959
FAM113A	487.7183	FAM113A	354.5151
FAM113B	1076.354	FAM113B	197.6315
FAM114A1	639.2424	FAM114A1	685.6187
FAM114A2	366.0846	FAM114A2	632.4111
FAM115A	250.074	FAM115A	485.862
FAM115C	385.0222	FAM115C	663.2898
FAM116A	1052.3824	FAM116A	864.7005
FAM116B	38.7689	FAM116B	98.5102
FAM117A	451.317	FAM117A	535.4211
FAM117B	1075.7621	FAM117B	543.0222
FAM118A	221.6632	FAM118A	228.6409
FAM118B	415.8035	FAM118B	288.2335
FAM119A	450.4291	FAM119A	186.6829
FAM119B	237.9402	FAM119B	396.7771
FAM120AOS	1879.1802	FAM120AOS	1127.5403
FAM120A	4746.1527	FAM120A	4149.1396
FAM120B	731.5774	FAM120B	1059.2885
FAM120C	259.8402	FAM120C	447.8565
FAM122A	377.9225	FAM122A	1049.5591
FAM122B	639.2424	FAM122B	685.0106
FAM122C	24.8594	FAM122C	34.0529
FAM123B	160.6984	FAM123B	231.3773
FAM124A	22.1959	FAM124A	72.3624
FAM124B	22.7878	FAM124B	94.5576
FAM125A	461.0832	FAM125A	325.9349
FAM125B	246.2267	FAM125B	425.9653
FAM126A	288.251	FAM126A	1711.7665
FAM126B	760.876	FAM126B	783.5208
FAM127A	477.6561	FAM127A	1386.4396
FAM127B	281.4442	FAM127B	603.2229
FAM127C	155.6674	FAM127C	497.4156
FAM128A	108.908	FAM128A	51.3834
FAM128B	565.256	FAM128B	247.7957
FAM129A	1012.4297	FAM129A	6114.0164
FAM129B	1657.591	FAM129B	2017.6345
FAM129C	52.0864	FAM129C	5.1687
FAM131A	194.7322	FAM131A	238.0663
FAM131B	26.6351	FAM131B	69.9301
FAM133B	182.0065	FAM133B	112.1922
FAM134A	3542.7641	FAM134A	2109.7598
FAM134B	691.9207	FAM134B	626.9383
FAM134C	1400.1184	FAM134C	1534.2049
FAM135A	124.889	FAM135A	397.6893
removed	removed	FAM135B	7.6011
FAM136A	1407.517	FAM136A	553.6637
FAM13AOS	29.784	FAM13AOS	53.2137
FAM13A	479.8343	FAM13A	2438.4251
FAM13B	1505.5342	FAM13B	1792.9036
FAM13C	42.992	FAM13C	673.2746
FAM149A	30.1864	FAM149A	173.913
FAM149B1	416.0994	FAM149B1	731.2253
removed	removed	FAM150B	82.3959
FAM151B	30.4824	FAM151B	23.4114
FAM153A	7.1027	removed	removed
FAM154B	41.7283	FAM154B	105.8072
FAM155A	12.1338	FAM155A	37.0933
FAM155B	11.8378	FAM155B	77.5312
FAM156A	658.4788	FAM156A	585.2843
FAM157A	69.8431	FAM157A	6.689
FAM158A	143.8295	FAM158A	85.7403
FAM159A	22.4919	FAM159A	5.7768
FAM160A1	58.3013	FAM160A1	215.263
FAM160A2	549.8668	FAM160A2	566.7376
FAM160B1	668.541	FAM160B1	1201.581
FAM160B2	412.5481	FAM160B2	885.6795
FAM161A	70.1391	FAM161A	74.4907
FAM161B	59.1891	FAM161B	209.1426
FAM162A	1546.3155	FAM162A	615.9927
FAM162B	7.6946	FAM162B	118.8811
FAM164A	234.3889	FAM164A	428.0936
FAM164C	47.6472	FAM164C	38.0055
FAM165B	328.7955	FAM165B	321.0702
FAM166B	16.277	FAM166B	13.682
FAM167A	100.0296	FAM167A	70.5382
FAM167B	29.5946	FAM167B	77.2271
FAM168A	200.6511	FAM168A	380.0547
FAM168B	3130.512	FAM168B	3482.8215
FAM169A	173.1281	FAM169A	155.3664
FAM171A1	554.8979	FAM171A1	964.1228
FAM171A2	11.2459	FAM171A2	8.8173
FAM171B	61.8526	FAM171B	354.8191
FAM172A	262.7996	FAM172A	880.5108
FAM173A	25.7473	FAM173A	32.2286
FAM173B	212.4889	FAM173B	185.4667
FAM174A	166.0255	FAM174A	207.3579
FAM174B	831.311	FAM174B	800.8513
FAM175A	325.7236	FAM175A	388.9085
FAM175B	700.2072	FAM175B	627.8504
FAM176A	40.8405	FAM176A	103.3749
FAM176B	70.4883	FAM176B	79.395
FAM177A1	1060.9648	FAM177A1	799.3311
FAM177B	14.2054	FAM177B	7.6011
FAM178A	1029.2986	FAM178A	1217.6953
FAM178B	5.9189	FAM178B	7.9051
FAM179A	9.7662	removed	removed
FAM179B	269.6064	FAM179B	816.0535
FAM180A	7.9905	FAM180A	85.7403
removed	removed	FAM180B	36.4853
removed	removed	FAM181B	8.2092
FAM182B	27.5229	FAM182B	36.7893
FAM183A	7.6946	removed	removed
FAM184A	26.6351	FAM184A	180.602
FAM184B	6.718	FAM184B	11.2618
FAM185A	109.2039	FAM185A	113.4083
removed	removed	FAM186A	6.993
FAM186B	10.3581	FAM186B	20.979
FAM188A	669.1329	FAM188A	636.6677
FAM188B	107.1323	FAM188B	220.1399
removed	removed	FAM189A1	12.7698
removed	removed	FAM189A2	842.2013
FAM189B	1270.4942	FAM189B	493.4631
FAM18A	24.5161	FAM18A	21.7695
FAM18B2	138.2776	FAM18B2	177.3244
FAM18B	533.8858	FAM18B	658.2548
FAM190A	52.3824	FAM190A	103.6789
FAM190B	1247.4105	FAM190B	2032.2286
FAM192A	1024.8594	FAM192A	1300.6993
FAM193A	709.3815	FAM193A	720.8878
FAM193B	530.9263	FAM193B	517.1785
FAM195A	203.9065	FAM195A	66.5856
FAM195B	789.2868	FAM195B	739.7385
