gene_id	TCGA-BH-A0B7-01A-12R-A115-07	gene_id	TCGA-BH-A0B7-11A-34R-A115-07
SEMA3B	162.6162	SEMA3B	447.1299
SEMA3C	2241.2437	SEMA3C	8312.0414
SEMA3D	96.8549	SEMA3D	601.2085
SEMA3E	361.3295	SEMA3E	631.8515
SEMA3F	2021.0865	SEMA3F	1100.9927
SEMA3G	783.0593	SEMA3G	1018.5585
SEMA4A	645.461	SEMA4A	920.1554
SEMA4B	2398.4989	SEMA4B	2344.8425
SEMA4C	1267.6912	SEMA4C	911.5235
SEMA4D	632.5947	SEMA4D	539.0591
SEMA4F	176.1973	SEMA4F	242.555
SEMA4G	118.2809	SEMA4G	162.3047
SEMA5A	1236.2402	SEMA5A	5432.8874
SEMA5B	33.9528	SEMA5B	22.0112
SEMA6A	278.0558	SEMA6A	1032.3694
SEMA6B	354.8964	SEMA6B	104.877
SEMA6C	164.4031	SEMA6C	252.0501
SEMA6D	265.9042	SEMA6D	842.9003
SEMA7A	329.1637	SEMA7A	58.6966
SENP1	522.8735	SENP1	647.8205
SENP2	668.3345	SENP2	927.0609
SENP3	657.6483	SENP3	969.1757
SENP5	712.6519	SENP5	665.0842
SENP6	1383.8456	SENP6	2679.7583
SENP7	365.9757	SENP7	901.1653
SENP8	79.6998	SENP8	78.5498
SEP15	3179.0565	SEP15	2904.618
SEPHS1	1079.3424	SEPHS1	1197.6694
SEPHS2	5060.0429	SEPHS2	1244.713
SEPN1	3379.9142	SEPN1	2643.0729
SEPP1	10484.1959	SEPP1	13829.3095
SEPSECS	187.9914	SEPSECS	507.9845
SEPT10	1110.7934	SEPT10	2363.8325
SEPT11	3952.8234	SEPT11	1570.1338
SEPT1	213.7241	SEPT1	65.6021
SEPT2	15848.4632	SEPT2	8262.8399
SEPT3	263.4024	SEPT3	385.8438
SEPT4	227.6626	SEPT4	344.8425
SEPT5	444.9607	SEPT5	556.3228
SEPT6	2015.0107	SEPT6	822.6155
SEPT7P2	51.1079	SEPT7P2	285.7143
SEPT7	4914.2244	SEPT7	3147.6047
SEPT8	3089.8177	SEPT8	1252.7579
SEPT9	7326.3045	SEPT9	4353.0427
SEPW1	3774.4818	SEPW1	1285.7143
SEPX1	389.2066	SEPX1	214.9331
SERAC1	288.0629	SERAC1	306.8623
SERBP1	7373.1237	SERBP1	8040.1381
SERF1A	536.4546	SERF1A	533.4484
SERF2	9131.8299	SERF2	3664.0656
SERGEF	227.6626	SERGEF	233.4916
SERHL2	1259.5533	SERHL2	173.4786
SERHL	425.6648	SERHL	189.0375
SERINC1	8582.559	SERINC1	7308.5887
SERINC2	4635.8113	SERINC2	1750.1079
SERINC3	2313.4382	SERINC3	2879.5857
SERINC4	5.0536	SERINC4	5.9128
SERINC5	241.6011	SERINC5	260.2503
SERP1	4753.1594	SERP1	4889.7238
SERP2	42.5304	SERP2	53.9491
removed	removed	SERPINA11	225.7229
removed	removed	SERPINA12	7.7687
SERPINA1	2824.5175	SERPINA1	12282.2615
SERPINA3	1251.2509	SERPINA3	17855.4165
SERPINA5	178.3417	SERPINA5	2129.0462
removed	removed	SERPINA6	258.9555
SERPINB1	843.4596	SERPINB1	819.5943
SERPINB5	106.1472	SERPINB5	1303.8412
SERPINB6	1574.3388	SERPINB6	1213.6383
SERPINB8	324.5175	SERPINB8	224.8597
SERPINB9	487.4911	SERPINB9	265.4294
SERPINC1	6.4332	removed	removed
SERPINE1	4329.8785	SERPINE1	453.6038
SERPINE2	1106.862	SERPINE2	396.6336
SERPINF1	5051.4653	SERPINF1	1745.3604
SERPINF2	78.985	SERPINF2	151.489
SERPING1	6347.7484	SERPING1	4686.2322
SERPINH1	4968.1916	SERPINH1	1712.5593
SERPINI1	96.1401	SERPINI1	317.2205
SERTAD1	341.6726	SERTAD1	315.9258
SERTAD2	1643.6741	SERTAD2	1367.7169
SERTAD3	519.6569	SERTAD3	485.9732
SERTAD4	263.4024	SERTAD4	410.4445
SESN1	777.6984	SESN1	1195.5114
SESN2	368.8349	SESN2	252.4817
SESN3	315.5826	SESN3	419.0764
SESTD1	995.3538	SESTD1	1571.4286
SETBP1	617.9414	SETBP1	1178.6793
SETD1A	796.9979	SETD1A	924.4713
SETD1B	1126.8763	SETD1B	1002.5896
SETD2	2113.6526	SETD2	3425.5503
SETD3	1130.8077	SETD3	1441.5192
SETD4	378.1272	SETD4	471.7307
SETD5	2326.6619	SETD5	3388.8649
SETD6	409.1887	SETD6	540.7121
SETD7	3648.3202	SETD7	3399.2231
SETD8	907.4339	SETD8	847.2162
SETDB1	1119.371	SETDB1	1280.5352
SETDB2	220.1573	SETDB2	763.4873
SETMAR	502.8592	SETMAR	799.741
SETX	2364.5461	SETX	3183.8584
SET	7576.8406	SET	6936.1243
SEZ6L2	1530.0214	SEZ6L2	634.8727
SF1	3999.6426	SF1	4833.8369
SF3A1	2146.3295	SF3A1	3517.8895
SF3A2	632.5947	SF3A2	825.205
SF3A3	1747.6769	SF3A3	1982.7363
SF3B14	1838.8134	SF3B14	895.123
SF3B1	6312.366	SF3B1	11359.085
SF3B2	3749.8213	SF3B2	4132.0673
SF3B3	4969.9786	SF3B3	4040.5697
SF3B4	1642.9593	SF3B4	1176.953
SF3B5	1416.0114	SF3B5	770.8243
SF4	418.5132	SF4	555.8912
SFI1	231.594	SFI1	533.88
SFMBT1	326.3045	SFMBT1	445.8351
SFMBT2	360.6147	SFMBT2	272.7665
SFN	357.441	SFN	490.4014
SFPQ	4301.3867	SFPQ	4858.4808
SFRP1	783.4167	SFRP1	40606.8192
SFRP2	11622.2302	SFRP2	2463.5304
SFRP4	3380.2716	SFRP4	2510.574
removed	removed	SFRP5	6.4739
SFRS11	2630.8077	SFRS11	4620.1985
SFRS12IP1	409.9357	SFRS12IP1	668.1053
SFRS12	1102.2159	SFRS12	2217.5227
SFRS13A	2177.2695	SFRS13A	2230.0388
SFRS13B	7.5054	SFRS13B	41.8645
SFRS14	956.0758	SFRS14	1855.1144
SFRS15	1165.8327	SFRS15	970.6517
SFRS16	300.5718	SFRS16	640.915
SFRS17A	603.2881	SFRS17A	993.9534
SFRS18	1462.4732	SFRS18	4058.6966
SFRS1	5427.0908	SFRS1	4931.8084
SFRS2B	1459.2566	SFRS2B	1898.1442
SFRS2IP	2683.3452	SFRS2IP	4230.902
SFRS2	3369.0315	SFRS2	3212.1191
SFRS3	4977.8413	SFRS3	6997.842
SFRS4	1509.2924	SFRS4	1847.6478
SFRS5	2477.8413	SFRS5	7822.6155
SFRS6	2958.8992	SFRS6	6447.5615
SFRS7	2264.1172	SFRS7	2730.2546
SFRS8	588.9921	SFRS8	1159.2577
SFRS9	1615.0822	SFRS9	1500.6474
SFT2D1	707.6483	SFT2D1	397.4968
SFT2D2	87.8735	SFT2D2	94.5188
SFT2D3	434.5961	SFT2D3	328.0104
SFTPA2	10.0071	removed	removed
removed	removed	SFTPD	18.5585
SFXN1	916.3688	SFXN1	421.2344
SFXN2	221.2294	SFXN2	522.227
SFXN3	1085.0608	SFXN3	684.9374
SFXN4	307.005	SFXN4	348.2952
SFXN5	533.9528	SFXN5	208.4592
SGCB	959.2566	SGCB	1253.7764
SGCD	461.401	SGCD	548.5542
SGCE	456.04	SGCE	1131.6357
SGCG	10.7219	SGCG	16.4005
removed	removed	SGCZ	9.495
SGEF	203.7169	SGEF	369.4432
SGIP1	72.5518	SGIP1	105.7402
SGK196	35.3824	SGK196	41.0013
SGK1	1842.7448	SGK1	5201.5537
SGK223	437.4553	SGK223	934.3979
SGK269	1301.2866	SGK269	1263.7031
SGK2	18.2273	SGK2	25.464
SGK3	300.5254	SGK3	2399.8101
SGK494	27.1623	SGK494	39.3224
SGMS1	1479.9857	SGMS1	637.8938
SGMS2	487.8485	SGMS2	579.4648
SGOL1	95.7827	SGOL1	14.6741
SGOL2	298.4274	SGOL2	157.0997
SGPL1	1585.0608	SGPL1	1813.552
SGPP1	551.1079	SGPP1	464.8252
SGPP2	174.0529	SGPP2	44.0224
SGSH	864.1887	SGSH	946.4825
SGSM1	68.263	SGSM1	143.7203
SGSM2	572.5518	SGSM2	2359.5166
SGSM3	1240.8863	SGSM3	1455.3302
SGTA	1548.6061	SGTA	1263.2715
SGTB	253.3452	SGTB	211.9335
SH2B1	667.6197	SH2B1	1264.1347
SH2B2	63.2595	SH2B2	17.2637
SH2B3	1010.3645	SH2B3	513.1636
SH2D1A	190.1358	SH2D1A	31.5063
SH2D1B	7.5054	SH2D1B	7.7687
SH2D2A	92.2087	SH2D2A	15.1057
SH2D3A	290.5647	SH2D3A	355.6323
SH2D3C	539.6712	SH2D3C	297.3673
SH2D4A	262.6876	SH2D4A	276.6508
SH3BGRL2	405.6469	SH3BGRL2	1472.1623
SH3BGRL3	5223.3738	SH3BGRL3	969.7885
SH3BGRL	10416.0079	SH3BGRL	3903.7203
SH3BGR	67.1909	SH3BGR	236.9443
SH3BP1	355.9042	SH3BP1	199.8015
SH3BP2	940.3145	SH3BP2	1666.3789
SH3BP4	6354.1816	SH3BP4	2779.8878
SH3BP5L	1419.228	SH3BP5L	738.0233
SH3BP5	1068.0701	SH3BP5	2021.243
SH3D19	1651.8942	SH3D19	2283.1247
SH3D20	11.7941	removed	removed
SH3GL1	1316.2974	SH3GL1	930.082
SH3GLB1	3640.4575	SH3GLB1	3438.0665
SH3GLB2	839.1708	SH3GLB2	1302.1148
SH3KBP1	1219.7999	SH3KBP1	650.8416
SH3PXD2A	2836.669	SH3PXD2A	2131.2041
SH3PXD2B	6368.8349	SH3PXD2B	2127.7514
SH3RF1	2397.7841	SH3RF1	994.8209
SH3RF2	542.5304	SH3RF2	375.0539
SH3RF3	204.0743	SH3RF3	126.4566
SH3TC1	339.1708	SH3TC1	152.3522
SH3TC2	70.4074	SH3TC2	196.8062
SH3YL1	438.8849	SH3YL1	1908.5024
SHANK1	11.7941	SHANK1	7.7687
SHANK2	1270.193	SHANK2	1536.9012
SHANK3	827.7341	SHANK3	586.1027
SHARPIN	598.6419	SHARPIN	450.5826
SHB	376.3402	SHB	456.1934
SHC1	4011.7941	SHC1	2612.8615
SHC2	395.9971	SHC2	289.5986
SHC3	15.0107	SHC3	19.4217
SHC4	63.2595	SHC4	335.3474
SHCBP1	279.4853	SHCBP1	47.0436
SHE	362.4017	SHE	329.3051
SHFM1	1204.4317	SHFM1	766.5084
SHF	65.7613	SHF	150.6258
SHISA2	53.6097	SHISA2	67.76
SHISA3	11.0793	removed	removed
SHISA4	218.0129	SHISA4	137.678
SHISA5	4684.4174	SHISA5	1646.0941
SHISA6	7.8628	SHISA6	14.6741
SHISA9	382.416	SHISA9	25.8956
SHKBP1	1044.6748	SHKBP1	435.4769
SHMT1	491.0257	SHMT1	833.0384
SHMT2	1968.9064	SHMT2	1148.0363
SHOC2	1473.5525	SHOC2	1525.6798
SHOX2	102.9307	SHOX2	36.2538
SHPK	306.8513	SHPK	418.9728
SHPRH	301.5547	SHPRH	1121.4156
SHQ1	674.0529	SHQ1	536.038
SHROOM1	1226.233	SHROOM1	217.9543
SHROOM2	395.9971	SHROOM2	267.5874
SHROOM3	5040.0286	SHROOM3	6525.6798
SHROOM4	550.3931	SHROOM4	421.6659
SIAE	982.8449	SIAE	1061.1437
SIAH1	602.0086	SIAH1	678.921
SIAH2	450.3217	SIAH2	987.9154
SIAH3	5.361	removed	removed
SIDT1	2670.1215	SIDT1	440.656
SIDT2	1016.5511	SIDT2	1510.4877
SIGIRR	577.198	SIGIRR	352.1795
SIGLEC10	152.9664	SIGLEC10	129.4778
SIGLEC12	10.3645	SIGLEC12	8.6319
SIGLEC14	29.3066	SIGLEC14	7.7687
SIGLEC15	13.5811	SIGLEC15	7.7687
SIGLEC1	367.4053	SIGLEC1	88.4765
SIGLEC5	36.812	SIGLEC5	7.7687
SIGLEC6	10.7219	removed	removed
SIGLEC7	43.96	SIGLEC7	11.2214
SIGLEC8	54.3245	SIGLEC8	27.6219
SIGLEC9	31.451	SIGLEC9	17.2637
SIGLECP3	9.6497	SIGLECP3	6.0423
SIGMAR1	1082.2016	SIGMAR1	924.4713
SIK1	1502.1444	SIK1	2209.3224
SIK2	1050.3931	SIK2	1301.2516
SIK3	694.782	SIK3	1524.385
SIKE1	952.466	SIKE1	907.6392
SIL1	1428.163	SIL1	517.0479
SILV	20.0143	SILV	75.5287
SIM1	18.2273	SIM1	12.5162
SIM2	136.5261	SIM2	46.1804
SIN3A	1849.8928	SIN3A	2653.4312
SIN3B	988.9207	SIN3B	1328.8735
SIP1	89.7069	SIP1	131.2041
SIPA1L1	992.4946	SIPA1L1	1612.4299
SIPA1L2	3124.732	SIPA1L2	764.3505
SIPA1L3	1937.0979	SIPA1L3	1652.1364
SIPA1	849.178	SIPA1	454.0354
SIRPA	1153.3238	SIRPA	2807.5097
SIRPB1	73.9814	SIRPB1	119.9827
SIRPB2	57.1837	SIRPB2	27.1903
SIRPG	94.3531	SIRPG	6.4739
SIRT1	612.223	SIRT1	1057.4018
SIRT2	842.03	SIRT2	899.8705
SIRT3	600.1823	SIRT3	701.5926
SIRT4	14.6533	SIRT4	26.7587
SIRT5	207.2909	SIRT5	438.9297
SIRT6	149.3924	SIRT6	138.9728
SIRT7	275.9114	SIRT7	244.2814
SIT1	125.4467	SIT1	27.6219
SIVA1	515.7255	SIVA1	563.6599
SIX1	746.2473	SIX1	25.464
SIX2	27.1623	SIX2	7.3371
SIX4	408.1487	SIX4	112.6457
SIX5	477.8413	SIX5	577.4709
SKA1	125.0893	SKA1	22.4428
SKA2	887.4196	SKA2	400.5179
SKA3	147.7984	SKA3	35.8222
SKAP1	131.5225	SKAP1	120.8459
SKAP2	571.4796	SKAP2	1431.5926
SKIL	1711.9371	SKIL	699.6116
SKIV2L2	1562.7734	SKIV2L2	1853.1852
SKIV2L	1007.7234	SKIV2L	970.0432
SKI	2565.4039	SKI	2706.0855
SKP1	7385.2752	SKP1	5442.814
SKP2	142.2445	SKP2	182.9953
SLA2	137.2409	SLA2	26.7587
SLAIN1	39.6712	SLAIN1	353.9059
SLAIN2	1919.9428	SLAIN2	1552.4385
SLAMF1	125.4467	SLAMF1	36.2538
SLAMF6	302.3588	SLAMF6	65.1705
SLAMF7	565.4039	SLAMF7	332.7579
SLAMF8	559.8427	SLAMF8	178.8347
SLAMF9	6.4332	removed	removed
SLA	660.8292	SLA	282.6931
SLBP	901.0007	SLBP	773.4139
SLC10A3	635.0965	SLC10A3	425.5503
SLC10A4	5.361	SLC10A4	5.1791
removed	removed	SLC10A5	14.2426
SLC10A6	27.5197	SLC10A6	15.5373
SLC10A7	219.4425	SLC10A7	239.9655
SLC11A1	72.9092	SLC11A1	14.6741
SLC11A2	1236.2402	SLC11A2	2245.1446
SLC12A1	126.8763	SLC12A1	22.0112
SLC12A2	6820.9435	SLC12A2	6306.8623
SLC12A3	5.361	removed	removed
SLC12A4	1128.2416	SLC12A4	1157.5313
SLC12A6	770.6791	SLC12A6	830.0129
SLC12A7	2567.1909	SLC12A7	1487.268
SLC12A8	739.4568	SLC12A8	239.1023
SLC12A9	615.797	SLC12A9	715.1489
SLC13A2	51.4653	SLC13A2	692.2745
SLC13A3	97.9271	SLC13A3	75.5287
removed	removed	SLC13A4	5.1791
removed	removed	SLC13A5	28.0535
SLC14A1	28.9492	SLC14A1	40.5697
SLC14A2	7.5054	removed	removed
SLC15A1	183.7026	removed	removed
SLC15A2	1348.1058	SLC15A2	255.9344
SLC15A3	581.1294	SLC15A3	188.1744
SLC15A4	611.5082	SLC15A4	658.6103
SLC16A10	20.0143	SLC16A10	16.4005
removed	removed	SLC16A11	37.9801
SLC16A12	7.148	SLC16A12	63.8757
SLC16A13	43.2452	SLC16A13	77.6867
SLC16A14	667.2623	SLC16A14	202.4169
SLC16A1	2659.3996	SLC16A1	531.7221
SLC16A2	1933.1665	SLC16A2	654.7259
SLC16A3	589.7069	SLC16A3	87.6133
SLC16A4	205.5039	SLC16A4	415.1921
SLC16A5	35.025	SLC16A5	261.9767
SLC16A6	82.559	SLC16A6	74.2339
SLC16A7	88.2773	SLC16A7	70.3496
SLC16A8	7.148	SLC16A8	16.4005
SLC16A9	67.1909	SLC16A9	143.2887
SLC17A5	993.5668	SLC17A5	843.3319
SLC17A7	30.7362	SLC17A7	25.0324
SLC17A9	40.0286	SLC17A9	37.9801
SLC19A1	579.6998	SLC19A1	173.9318
SLC19A2	956.7548	SLC19A2	925.3345
SLC19A3	312.366	SLC19A3	280.1036
SLC1A1	1157.97	SLC1A1	282.6931
SLC1A2	203.3595	SLC1A2	162.7104
SLC1A3	362.4017	SLC1A3	267.1558
SLC1A4	1567.5482	SLC1A4	2568.839
SLC1A5	4259.1137	SLC1A5	3113.9404
SLC1A7	15.0107	SLC1A7	9.0634
SLC20A1	1719.0851	SLC20A1	795.4251
SLC20A2	1076.1258	SLC20A2	1045.3172
SLC22A15	82.2016	SLC22A15	135.9517
SLC22A17	1395.2823	SLC22A17	966.7674
SLC22A18AS	87.9199	removed	removed
SLC22A18	686.9192	SLC22A18	121.2775
SLC22A23	790.4968	SLC22A23	1043.0255
SLC22A3	127.9485	SLC22A3	115.2352
SLC22A4	51.8227	SLC22A4	52.6543
SLC22A5	265.5468	SLC22A5	532.1536
SLC23A1	58.6133	SLC23A1	8.2003
SLC23A2	449.6069	SLC23A2	1198.101
removed	removed	SLC23A3	16.6206
SLC24A1	292.7984	SLC24A1	577.5615
SLC24A2	20.3717	removed	removed
SLC24A3	160.4718	SLC24A3	576.1761
SLC24A4	5.0036	removed	removed
SLC24A5	8.4096	SLC24A5	8.8649
SLC24A6	649.3924	SLC24A6	556.7544
SLC25A10	1472.0586	SLC25A10	465.6884
SLC25A11	878.1272	SLC25A11	659.905
SLC25A12	352.0372	SLC25A12	774.2771
SLC25A13	582.2016	SLC25A13	573.1549
SLC25A14	201.9299	SLC25A14	157.9629
SLC25A15	410.2216	SLC25A15	441.6012
SLC25A16	273.0522	SLC25A16	278.3772
SLC25A17	885.2752	SLC25A17	595.1662
SLC25A18	338.0986	SLC25A18	14.2426
SLC25A19	248.0343	SLC25A19	115.2352
SLC25A1	1373.4811	SLC25A1	768.6664
SLC25A20	668.3345	SLC25A20	329.3051
SLC25A21	6.5797	SLC25A21	9.1023
SLC25A22	396.3545	SLC25A22	294.3461
SLC25A23	913.1523	SLC25A23	1201.1221
SLC25A24	1643.6741	SLC25A24	1347.432
SLC25A25	786.6333	SLC25A25	860.164
SLC25A26	244.3066	SLC25A26	414.6957
SLC25A27	16.7977	SLC25A27	465.6884
SLC25A28	393.4954	SLC25A28	451.8774
SLC25A29	369.1923	SLC25A29	902.8917
SLC25A30	727.3052	SLC25A30	618.0406
SLC25A32	415.9364	SLC25A32	516.5991
SLC25A33	717.2981	SLC25A33	252.4817
SLC25A34	16.0829	SLC25A34	24.6008
SLC25A35	69.3531	SLC25A35	127.7255
SLC25A36	818.0843	SLC25A36	2845.9215
SLC25A37	209.0779	SLC25A37	961.5883
SLC25A38	393.138	SLC25A38	782.0457
SLC25A39	3515.7255	SLC25A39	1304.2728
SLC25A3	6370.2645	SLC25A3	6047.4752
SLC25A40	124.732	SLC25A40	271.4717
SLC25A42	128.3059	SLC25A42	328.0104
SLC25A43	348.8206	SLC25A43	413.0341
SLC25A44	1473.9099	SLC25A44	686.6638
SLC25A45	159.757	SLC25A45	233.06
SLC25A46	377.4124	SLC25A46	685.369
SLC25A4	334.5247	SLC25A4	557.6176
SLC25A5	7333.8099	SLC25A5	3432.0242
SLC25A6	8038.9564	SLC25A6	9109.6245
SLC26A10	6.5189	SLC26A10	31.7005
SLC26A11	715.1537	SLC26A11	353.9059
SLC26A1	41.8942	SLC26A1	63.9275
SLC26A2	1679.7713	SLC26A2	2677.1688
SLC26A3	10.3645	SLC26A3	576.6077
SLC26A4	45.0179	SLC26A4	41.8645
removed	removed	SLC26A5	15.1057
SLC26A6	167.1408	SLC26A6	176.0898
SLC26A7	12.8663	SLC26A7	28.0535
SLC27A1	419.5854	SLC27A1	1325.8524
SLC27A2	41.8156	SLC27A2	106.6034
SLC27A3	492.4946	SLC27A3	320.2417
SLC27A4	1201.9299	SLC27A4	427.7082
SLC27A5	46.4224	SLC27A5	88.1355
SLC27A6	18.2273	SLC27A6	536.9012
removed	removed	SLC28A1	9.0634
SLC28A2	33.9528	removed	removed
SLC28A3	318.7991	SLC28A3	286.1459
SLC29A1	2366.3331	SLC29A1	1969.7885
SLC29A2	118.9278	SLC29A2	312.7536
SLC29A3	279.4853	SLC29A3	208.8908
SLC29A4	787.7055	SLC29A4	118.688
SLC2A10	1358.4703	SLC2A10	1065.1705
SLC2A11	139.7427	SLC2A11	242.9866
SLC2A12	371.3367	SLC2A12	364.6957
SLC2A13	291.2795	SLC2A13	173.9318
SLC2A14	33.238	SLC2A14	7.3371
SLC2A1	921.015	SLC2A1	989.2102
SLC2A3	1464.6176	SLC2A3	354.7691
SLC2A4RG	542.5304	SLC2A4RG	511.8688
SLC2A4	55.7541	SLC2A4	131.2041
SLC2A5	58.6133	SLC2A5	24.6008
SLC2A6	96.4975	SLC2A6	14.6741
SLC2A8	367.0479	SLC2A8	191.1955
SLC2A9	65.0465	SLC2A9	176.953
SLC30A1	416.0114	SLC30A1	465.2568
SLC30A2	81.1294	removed	removed
SLC30A4	88.6347	SLC30A4	104.877
SLC30A5	1404.5747	SLC30A5	1395.7704
SLC30A6	507.8628	SLC30A6	366.8537
SLC30A7	1511.4367	SLC30A7	874.4066
SLC30A8	10.0071	removed	removed
SLC30A9	2044.6748	SLC30A9	1891.6703
SLC31A1	4332.3803	SLC31A1	1334.0527
SLC31A2	752.6805	SLC31A2	476.4782
SLC33A1	530.7362	SLC33A1	782.0457
SLC34A2	5510.7219	SLC34A2	2305.5675
SLC35A1	924.4496	SLC35A1	977.9197
SLC35A2	1697.9986	SLC35A2	452.309
SLC35A3	525.7327	SLC35A3	471.2991
SLC35A4	2280.2001	SLC35A4	1879.1541
SLC35A5	775.1966	SLC35A5	728.9599
SLC35B1	861.6869	SLC35B1	515.3215
SLC35B2	1878.4846	SLC35B2	1151.489
SLC35B3	502.1444	SLC35B3	403.5391
SLC35B4	381.7012	SLC35B4	368.5801
SLC35C1	1463.5454	SLC35C1	384.9806
SLC35C2	1301.2866	SLC35C2	934.8295
SLC35D1	674.0529	SLC35D1	614.1562
SLC35D2	309.5068	SLC35D2	379.8015
SLC35E1	2236.5976	SLC35E1	2107.4666
SLC35E2	2565.461	SLC35E2	3263.142
SLC35E2	152.1944	SLC35E2	117.5227
SLC35E3	266.2616	SLC35E3	277.0824
SLC35E4	76.8656	SLC35E4	57.8507
SLC35F1	16.7977	SLC35F1	8.2003
SLC35F2	958.8992	SLC35F2	308.1571
SLC35F3	62.9021	SLC35F3	182.9953
SLC35F5	1474.6247	SLC35F5	784.2037
SLC36A1	502.5018	SLC36A1	215.7963
SLC36A4	149.3924	SLC36A4	149.331
SLC37A1	2384.9178	SLC37A1	394.4756
SLC37A2	406.0043	SLC37A2	100.9927
SLC37A3	1818.4417	SLC37A3	1015.1057
SLC37A4	661.9014	SLC37A4	483.8153
SLC38A10	2132.9521	SLC38A10	1757.8766
SLC38A11	7.8628	removed	removed
SLC38A1	7942.1015	SLC38A1	8020.2849
SLC38A2	3931.0222	SLC38A2	5091.9292
SLC38A3	40.7434	SLC38A3	74.2339
SLC38A4	13.9385	SLC38A4	11.2214
SLC38A5	112.5804	SLC38A5	29.3483
SLC38A6	126.8763	SLC38A6	136.8148
SLC38A7	392.4232	SLC38A7	188.606
SLC38A9	162.2588	SLC38A9	235.6495
SLC39A10	1100.0715	SLC39A10	1090.6344
SLC39A11	2038.599	SLC39A11	726.3703
SLC39A13	586.8477	SLC39A13	559.7756
SLC39A14	856.3259	SLC39A14	1535.6064
SLC39A1	3325.5897	SLC39A1	2177.3845
removed	removed	SLC39A2	9.9266
SLC39A3	481.7727	SLC39A3	218.3858
SLC39A4	120.0858	SLC39A4	153.647
SLC39A6	8046.4618	SLC39A6	17788.9512
SLC39A7	5603.6455	SLC39A7	2571.4286
SLC39A8	531.8084	SLC39A8	1258.9555
SLC39A9	3445.6755	SLC39A9	2650.8416
SLC3A1	44.7891	SLC3A1	7.3371
SLC3A2	2723.7312	SLC3A2	2818.7311
SLC40A1	6718.7277	SLC40A1	3150.6258
SLC41A1	711.9371	SLC41A1	726.3703
SLC41A2	695.8542	SLC41A2	305.9991
SLC41A3	718.7277	SLC41A3	1293.9145
SLC43A1	140.8149	SLC43A1	201.1221
SLC43A2	754.8249	SLC43A2	571.4286
SLC43A3	1388.1344	SLC43A3	1651.5408
SLC44A1	1734.0958	SLC44A1	2600.3453
SLC44A2	5727.6626	SLC44A2	4628.8304
SLC44A3	144.0315	SLC44A3	321.1049
SLC44A4	2820.9435	SLC44A4	421.6659
SLC44A5	225.5182	SLC44A5	37.5486
SLC45A1	33.5954	SLC45A1	34.5274
SLC45A2	10.0071	removed	removed
SLC45A3	547.534	SLC45A3	115.2352
SLC45A4	503.9314	SLC45A4	488.9944
SLC46A1	702.4982	SLC46A1	1285.1489
SLC46A2	5.7184	SLC46A2	78.1183
SLC46A3	245.1751	SLC46A3	362.9694
SLC47A1	24.6605	SLC47A1	68.1916
SLC48A1	434.2387	SLC48A1	697.8852
SLC4A10	6.4332	SLC4A10	7.3371
SLC4A11	386.7048	SLC4A11	198.9642
SLC4A1AP	592.5661	SLC4A1AP	719.2663
SLC4A1	67.1909	removed	removed
SLC4A2	2404.8821	SLC4A2	1221.653
SLC4A3	206.9335	SLC4A3	255.0712
SLC4A4	185.1322	SLC4A4	42.2961
SLC4A5	210.8756	SLC4A5	172.4817
SLC4A7	1104.3603	SLC4A7	4750.1079
SLC4A8	804.1458	SLC4A8	106.1718
SLC5A11	238.742	removed	removed
SLC5A1	844.1744	SLC5A1	1010.3582
SLC5A3	1797.2373	SLC5A3	1030.8675
SLC5A4	12.5089	removed	removed
SLC5A6	3283.045	SLC5A6	2739.2447
SLC5A8	10.3645	removed	removed
SLC5A9	5.0036	SLC5A9	22.4428
SLC6A10P	12.1515	SLC6A10P	15.1057
SLC6A11	5.361	SLC6A11	6.4739
SLC6A12	11.7941	removed	removed
SLC6A14	46.1044	SLC6A14	1359.9482
SLC6A16	51.8227	SLC6A16	26.3271
SLC6A17	73.624	SLC6A17	7.7687
SLC6A1	32.1658	SLC6A1	8.2003
SLC6A20	50.3931	SLC6A20	6.9055
removed	removed	SLC6A2	7.7687
removed	removed	SLC6A3	7.7687
SLC6A4	56.1115	removed	removed
SLC6A6	1170.8363	SLC6A6	878.2909
SLC6A8	1344.8892	SLC6A8	523.0902
SLC6A9	479.8177	SLC6A9	204.618
SLC7A10	87.3231	SLC7A10	53.3492
SLC7A11	33.238	SLC7A11	77.6867
removed	removed	SLC7A14	9.0634
SLC7A1	725.1608	SLC7A1	1387.5701
SLC7A2	622.2302	SLC7A2	3980.1467
removed	removed	SLC7A3	54.8123
removed	removed	SLC7A4	31.5063
SLC7A5	1070.7648	SLC7A5	499.3526
SLC7A6OS	142.1301	SLC7A6OS	171.1135
SLC7A6	959.371	SLC7A6	686.4609
SLC7A7	413.1523	SLC7A7	162.2788
SLC7A8	2460.3288	SLC7A8	1505.3949
SLC8A1	239.8142	SLC8A1	293.483
SLC8A2	20.7291	removed	removed
SLC8A3	7.8628	removed	removed
SLC9A1	2559.3281	SLC9A1	1307.7255
SLC9A2	130.0929	SLC9A2	157.5313
SLC9A3R1	3865.9757	SLC9A3R1	3192.9219
SLC9A3R2	1835.9543	SLC9A3R2	1124.2987
SLC9A5	23.9457	SLC9A5	40.5697
SLC9A6	203.0021	SLC9A6	420.3712
SLC9A7	405.2895	SLC9A7	233.06
SLC9A8	950.3217	SLC9A8	622.3565
SLC9A9	211.9371	SLC9A9	97.9715
