gene_id	TCGA-BH-A208-01A-11R-A157-07	gene_id	TCGA-BH-A208-11A-51R-A157-07
TLK2	555.1803	TLK2	773.8785
TLL1	236.1913	TLL1	154.2647
TLL2	52.7291	TLL2	7.6653
TLN1	13736.5726	TLN1	8593.7881
TLN2	876.3395	TLN2	1671.6797
TLR10	6.5367	TLR10	32.897
TLR1	189.5631	TLR1	356.757
TLR2	284.1268	TLR2	508.4666
TLR3	121.5819	TLR3	332.1641
TLR4	754.7663	TLR4	688.2824
TLR5	151.2147	TLR5	508.1472
TLR6	40.0915	TLR6	50.4634
TLR7	206.5584	TLR7	110.8278
TLR8	32.2475	TLR8	18.5245
TLR9	13.7749	TLR9	18.2786
TM2D1	285.4341	TM2D1	326.4151
TM2D2	1177.0345	TM2D2	732.6774
TM2D3	687.2208	TM2D3	731.3998
TM4SF18	191.3062	TM4SF18	512.6186
TM4SF19	5.2293	removed	removed
TM4SF1	3870.1384	TM4SF1	12028.4927
TM4SF4	12.6375	removed	removed
TM6SF1	119.403	TM6SF1	77.9308
TM6SF2	31.8117	TM6SF2	5.1102
TM7SF2	774.8121	TM7SF2	531.4626
TM7SF3	1292.5155	TM7SF3	1194.8326
TM7SF4	5.2293	removed	removed
TM9SF1	1988.1425	TM9SF1	1401.9433
TM9SF2	7717.6163	TM9SF2	4832.6683
TM9SF3	6937.1391	TM9SF3	6672.0271
TM9SF4	2949.7767	TM9SF4	2103.1737
TMBIM1	6395.9037	TMBIM1	3290.341
TMBIM4	4411.6483	TMBIM4	1075.3494
TMBIM6	21035.8427	TMBIM6	19025.6573
removed	removed	TMC3	19.8021
TMC4	342.9567	TMC4	1385.1882
TMC5	208.7373	TMC5	433.0909
TMC6	268.4388	TMC6	282.9783
TMC7	186.0769	TMC7	61.0032
TMC8	117.2241	TMC8	149.1545
TMCC1	919.9259	TMCC1	947.6259
TMCC2	77.1326	TMCC2	35.4521
TMCC3	359.9521	TMCC3	266.6894
TMCO1	2822.5297	TMCO1	1986.9162
TMCO3	1806.297	TMCO3	1321.9493
TMCO4	448.8506	TMCO4	1329.2952
TMCO6	122.4534	TMCO6	300.864
TMCO7	305.9157	TMCO7	439.7981
TMED10P1	61.0088	TMED10P1	57.4899
TMED10	12149.9074	TMED10	8946.0736
TMED1	406.3493	TMED1	434.7773
TMED2	9830.2647	TMED2	6093.295
TMED3	4017.8669	TMED3	1727.2533
TMED4	931.2561	TMED4	1001.6025
TMED5	938.6643	TMED5	1569.7724
removed	removed	TMED6	10.5398
TMED7-TICAM2	335.6706	TMED7-TICAM2	69.3425
TMED7	2311.9861	TMED7	2289.4922
TMED8	291.0992	TMED8	408.498
TMED9	5843.3381	TMED9	2191.3249
TMEFF1	173.8229	TMEFF1	61.3322
TMEM100	57.0868	TMEM100	100.6074
TMEM101	600.0654	TMEM101	919.2003
TMEM102	109.8159	TMEM102	136.0595
TMEM104	561.2812	TMEM104	215.9067
TMEM106A	185.6411	TMEM106A	103.8013
TMEM106B	990.9576	TMEM106B	1651.2389
TMEM106C	692.8859	TMEM106C	1167.0458
TMEM107	119.8388	TMEM107	160.3331
TMEM108	39.6557	TMEM108	94.2196
TMEM109	3318.0085	TMEM109	2293.8487
TMEM110	186.5127	TMEM110	184.4373
TMEM111	996.1869	TMEM111	927.5044
TMEM115	888.55	TMEM115	936.1279
TMEM116	86.2839	TMEM116	241.4578
TMEM117	266.2599	TMEM117	159.0555
TMEM119	7993.8991	TMEM119	429.2582
TMEM11	430.9838	TMEM11	351.008
TMEM120A	733.849	TMEM120A	488.9839
TMEM120B	246.2142	TMEM120B	461.5356
TMEM121	14.8164	TMEM121	19.8021
TMEM123	12327.7045	TMEM123	7355.1992
TMEM125	443.1855	TMEM125	424.148
TMEM126A	480.2266	TMEM126A	226.7659
TMEM126B	698.9868	TMEM126B	396.3612
TMEM127	3433.4895	TMEM127	2228.0546
TMEM128	537.7492	TMEM128	708.4038
TMEM129	541.6712	TMEM129	703.2936
TMEM130	351.2365	TMEM130	326.4151
TMEM131	1839.8518	TMEM131	1689.5655
TMEM132A	1054.1453	TMEM132A	546.7932
TMEM132B	44.0135	TMEM132B	39.2848
TMEM132C	6.5367	TMEM132C	424.4674
TMEM132E	50.5502	removed	removed
TMEM133	173.8751	TMEM133	157.4586
TMEM134	424.8829	TMEM134	336.6355
TMEM135	472.3826	TMEM135	607.1577
TMEM136	166.0312	TMEM136	180.7739
TMEM138	735.5921	TMEM138	367.6162
TMEM139	222.2464	TMEM139	430.2164
TMEM140	534.5637	TMEM140	520.0221
TMEM141	800.9587	TMEM141	530.5044
TMEM143	108.9443	TMEM143	121.687
TMEM144	229.2189	TMEM144	631.7506
TMEM147	1998.039	TMEM147	780.2663
TMEM149	93.2738	TMEM149	50.7221
TMEM14A	447.1075	TMEM14A	280.7425
TMEM14B	1018.7689	TMEM14B	770.0267
TMEM14C	2147.5106	TMEM14C	1557.658
TMEM150A	444.0571	TMEM150A	271.4803
TMEM150C	226.1684	TMEM150C	447.144
TMEM151B	10.4804	TMEM151B	24.8963
TMEM154	98.0499	TMEM154	175.9831
TMEM155	8.2798	removed	removed
TMEM156	15.2522	TMEM156	17.8858
TMEM158	207.43	TMEM158	96.7747
TMEM159	1401.4599	TMEM159	1088.4762
TMEM160	74.0821	TMEM160	25.8705
TMEM161A	325.5257	TMEM161A	328.6508
TMEM161B	109.8159	TMEM161B	354.8407
TMEM163	76.6968	TMEM163	86.2349
TMEM164	602.68	TMEM164	597.576
TMEM165	2835.603	TMEM165	581.2872
TMEM167A	4031.8117	TMEM167A	1809.6556
TMEM167B	2108.2907	TMEM167B	1597.2622
TMEM168	686.7851	TMEM168	966.7892
TMEM169	35.298	TMEM169	15.0113
TMEM170A	307.6588	TMEM170A	643.568
TMEM170B	149.0358	TMEM170B	262.5374
TMEM171	20.9173	removed	removed
TMEM173	1021.0263	TMEM173	354.2019
TMEM175	369.5392	TMEM175	232.1955
TMEM176A	1396.6663	TMEM176A	780.905
TMEM176B	3180.3029	TMEM176B	1829.7771
TMEM177	131.6047	TMEM177	195.4658
TMEM178	48.3713	TMEM178	755.0346
TMEM179B	1428.0423	TMEM179B	687.963
TMEM17	55.3437	TMEM17	68.0298
TMEM180	40.5273	TMEM180	54.6154
TMEM181	1624.5778	TMEM181	1928.7875
TMEM182	111.1232	TMEM182	115.2993
TMEM183A	1528.2711	TMEM183A	999.6862
TMEM184A	61.0568	TMEM184A	233.9809
TMEM184B	2212.3891	TMEM184B	959.258
TMEM184C	525.5474	TMEM184C	712.5559
TMEM185A	718.5968	TMEM185A	593.1046
TMEM185B	432.7269	TMEM185B	743.2172
TMEM186	234.4482	TMEM186	211.7546
TMEM187	98.0499	TMEM187	143.7249
TMEM188	313.7597	TMEM188	227.0853
TMEM189-UBE2V1	12.7596	removed	removed
TMEM189	1437.9344	TMEM189	454.8093
TMEM18	356.0301	TMEM18	889.4971
TMEM191A	12.2018	TMEM191A	11.1786
TMEM192	401.7867	TMEM192	1032.2638
TMEM194A	438.8278	TMEM194A	540.0861
TMEM194B	122.4534	TMEM194B	108.9115
removed	removed	TMEM195	13.0949
TMEM198	66.6783	TMEM198	66.7522
TMEM199	308.0946	TMEM199	404.0265
TMEM19	1661.1831	TMEM19	473.6532
TMEM200A	845.408	TMEM200A	179.8158
TMEM200B	266.0246	TMEM200B	143.1563
TMEM200C	37.4768	TMEM200C	50.144
TMEM201	268.0031	TMEM201	313.3202
TMEM203	780.4772	TMEM203	658.8986
TMEM204	594.4003	TMEM204	123.9228
TMEM205	1830.7005	TMEM205	865.2236
TMEM206	181.7191	TMEM206	96.7747
TMEM208	705.9593	TMEM208	320.6661
TMEM209	394.3785	TMEM209	630.473
TMEM20	50.5502	TMEM20	92.9421
TMEM211	46.6282	removed	removed
removed	removed	TMEM213	601.0733
TMEM214	4456.2589	TMEM214	1681.9002
TMEM215	10.0229	removed	removed
TMEM216	333.3696	TMEM216	248.1649
TMEM217	18.8604	TMEM217	37.4898
TMEM218	221.8107	TMEM218	311.0845
TMEM219	1985.4015	TMEM219	1440.7618
TMEM220	75.3895	TMEM220	274.3548
TMEM222	715.9821	TMEM222	702.6548
TMEM223	225.2969	TMEM223	159.6943
TMEM229B	103.715	TMEM229B	310.1263
TMEM22	154.2652	TMEM22	117.535
TMEM231	134.6552	TMEM231	315.8561
removed	removed	TMEM232	30.6613
TMEM233	22.2246	removed	removed
TMEM25	347.7503	TMEM25	717.0273
TMEM26	143.6496	TMEM26	673.0347
TMEM27	78.0041	TMEM27	62.6002
TMEM2	2789.4106	TMEM2	1275.3185
TMEM30A	6097.3962	TMEM30A	4284.917
TMEM30B	900.3159	TMEM30B	1649.3225
TMEM33	1020.1547	TMEM33	1153.3121
TMEM35	37.0411	TMEM35	32.5776
TMEM37	181.2834	TMEM37	445.2277
TMEM38A	42.2704	TMEM38A	56.2124
TMEM38B	74.9537	TMEM38B	82.4022
TMEM39A	1065.9113	TMEM39A	625.6822
TMEM39B	319.8606	TMEM39B	228.6822
TMEM40	94.1279	TMEM40	74.0981
TMEM41A	882.4491	TMEM41A	553.5004
TMEM41B	789.6285	TMEM41B	442.3532
TMEM42	121.1461	TMEM42	167.9984
TMEM43	4363.0025	TMEM43	3248.1817
TMEM44	206.1227	TMEM44	143.0861
TMEM45A	1257.2176	TMEM45A	225.1689
TMEM45B	652.3586	TMEM45B	127.1166
TMEM47	2109.598	TMEM47	1282.6645
TMEM48	324.6541	TMEM48	427.3419
TMEM49	2510.9489	TMEM49	1864.271
TMEM50A	4648.8724	TMEM50A	2283.6282
TMEM50B	980.499	TMEM50B	1139.259
TMEM51	368.2318	TMEM51	253.9139
TMEM52	26.1466	TMEM52	25.5511
TMEM53	162.436	TMEM53	130.2051
TMEM54	1039.3289	TMEM54	430.2164
TMEM55A	223.9895	TMEM55A	242.0965
TMEM55B	455.3873	TMEM55B	548.0708
TMEM56	73.6464	TMEM56	187.1617
TMEM57	1566.6195	TMEM57	784.7377
TMEM59L	147.7285	TMEM59L	100.288
TMEM59	8420.9609	TMEM59	6206.0392
TMEM5	270.6177	TMEM5	436.6042
TMEM60	393.5069	TMEM60	285.214
TMEM61	8.7155	TMEM61	56.2124
TMEM62	410.0665	TMEM62	528.2687
TMEM63A	1356.5748	TMEM63A	2330.259
TMEM63B	1709.5544	TMEM63B	571.3861
TMEM63C	281.0764	TMEM63C	91.0257
TMEM64	681.5557	TMEM64	590.2301
TMEM65	666.7393	TMEM65	503.3564
TMEM66	4623.5973	TMEM66	7247.8846
TMEM67	124.6323	TMEM67	325.7763
TMEM68	222.2464	TMEM68	445.2277
TMEM69	493.7357	TMEM69	679.3395
TMEM70	364.3098	TMEM70	375.6009
TMEM71	32.6833	TMEM71	502.7176
removed	removed	TMEM74	6.3878
TMEM79	200.4576	TMEM79	245.9292
TMEM80	146.857	TMEM80	363.1448
TMEM81	51.4217	TMEM81	29.0644
TMEM84	18.7384	TMEM84	147.2381
TMEM85	1326.4321	TMEM85	1154.2064
TMEM86A	1226.2425	TMEM86A	243.9107
TMEM86B	30.5044	TMEM86B	28.4256
TMEM87A	2581.1091	TMEM87A	5545.863
TMEM87B	1755.311	TMEM87B	1196.1102
TMEM88	36.6053	TMEM88	38.9654
TMEM8A	848.4584	TMEM8A	266.6894
TMEM8B	491.121	TMEM8B	635.5832
TMEM90A	8.2798	TMEM90A	7.0265
TMEM90B	529.4694	TMEM90B	7.3459
TMEM91	74.0821	TMEM91	114.9416
TMEM92	65.3666	removed	removed
TMEM93	157.2764	TMEM93	132.1885
TMEM97	244.1573	TMEM97	518.9713
TMEM98	1717.3984	TMEM98	1851.1761
TMEM99	356.0301	TMEM99	441.7144
TMEM9B	1663.7978	TMEM9B	1163.2131
TMEM9	1938.7733	TMEM9	1706.1737
TMF1	1223.2269	TMF1	2183.979
removed	removed	TMIE	12.1368
TMLHE	331.6265	TMLHE	325.4569
TMOD1	197.1718	TMOD1	254.8465
TMOD2	486.3275	TMOD2	855.0032
TMOD3	2053.3827	TMOD3	1172.4754
TMPO	722.4186	TMPO	1589.8236
TMPPE	31.376	TMPPE	44.0756
TMPRSS13	761.303	TMPRSS13	666.8833
TMPRSS2	433.1627	TMPRSS2	2518.6982
TMPRSS3	19.61	TMPRSS3	542.6412
TMPRSS4	1292.0797	removed	removed
removed	removed	TMPRSS5	10.5398
removed	removed	TMPRSS6	25.8705
removed	removed	TMPRSS9	21.4022
TMSB10	28898.5728	TMSB10	6664.3617
TMSB15A	18.7384	TMSB15A	27.148
TMSB15B	71.0317	TMSB15B	66.4328
TMSL3	56533.8272	TMSL3	12563.4685
TMTC1	623.5973	TMTC1	1829.1383
TMTC2	410.0665	TMTC2	483.2349
TMTC3	1121.255	TMTC3	741.3009
TMTC4	406.5802	TMTC4	355.4795
TMUB1	256.2371	TMUB1	207.6026
TMUB2	696.3722	TMUB2	1037.6934
TMX1	880.706	TMX1	880.5543
TMX2	2239.8954	TMX2	1628.5623
TMX3	1547.881	TMX3	1000.9638
TMX4	966.9899	TMX4	1369.8575
TNC	9042.8151	TNC	6469.2153
TNFAIP1	1934.9602	TNFAIP1	1932.633
TNFAIP2	938.2286	TNFAIP2	1010.5454
TNFAIP3	843.6649	TNFAIP3	1151.3958
TNFAIP6	808.3669	TNFAIP6	187.8005
TNFAIP8L1	202.6365	TNFAIP8L1	76.6533
TNFAIP8L2	69.7244	TNFAIP8L2	24.2735
TNFAIP8L3	115.481	TNFAIP8L3	45.0338
TNFAIP8	284.5626	TNFAIP8	299.9059
TNFRSF10A	37.4768	TNFRSF10A	185.5648
TNFRSF10B	516.8319	TNFRSF10B	1294.4818
TNFRSF10C	10.4587	TNFRSF10C	40.243
TNFRSF10D	83.6692	TNFRSF10D	415.5245
TNFRSF11A	31.8117	TNFRSF11A	174.7055
TNFRSF11B	42.7062	TNFRSF11B	182.0515
TNFRSF12A	970.9119	TNFRSF12A	970.3025
removed	removed	TNFRSF13B	19.4827
removed	removed	TNFRSF13C	7.3459
TNFRSF14	226.8439	TNFRSF14	749.0428
TNFRSF17	58.3942	TNFRSF17	124.2422
TNFRSF18	6.9724	TNFRSF18	14.3725
TNFRSF19	1214.5114	TNFRSF19	574.58
TNFRSF1A	2934.5245	TNFRSF1A	1771.9677
TNFRSF1B	711.6244	TNFRSF1B	686.6854
TNFRSF21	3251.7703	TNFRSF21	3049.2026
TNFRSF25	14.8164	TNFRSF25	28.745
TNFRSF4	80.6188	TNFRSF4	17.5664
TNFRSF6B	16.3896	TNFRSF6B	14.7909
TNFRSF8	20.0458	TNFRSF8	20.4409
TNFSF10	3495.8056	TNFSF10	4738.7681
TNFSF11	62.7519	TNFSF11	11.1786
TNFSF12-TNFSF13	357.3723	TNFSF12-TNFSF13	70.0994
TNFSF12	763.7738	TNFSF12	507.2817
TNFSF13B	106.3297	TNFSF13B	24.2735
TNFSF13	651.1603	TNFSF13	838.4684
TNFSF15	6.1009	TNFSF15	28.4256
TNFSF4	273.2324	TNFSF4	25.2317
TNFSF8	51.4217	TNFSF8	19.4827
TNFSF9	27.454	TNFSF9	7.3459
TNF	9.1513	TNF	48.2277
TNIK	237.0629	TNIK	305.3355
TNIP1	2113.9558	TNIP1	2164.1769
TNIP2	476.7404	TNIP2	339.1907
TNK1	218.3244	TNK1	378.7948
TNK2	405.2729	TNK2	781.0583
TNKS1BP1	3953.8076	TNKS1BP1	4506.5726
TNKS2	1939.6448	TNKS2	2673.921
TNKS	1146.2382	TNKS	1940.9467
removed	removed	TNMD	78.2502
removed	removed	TNNC2	5.749
TNNI1	16.9953	TNNI1	62.2808
TNNI2	7.4082	TNNI2	68.0298
removed	removed	TNNI3K	57.4356
removed	removed	TNNT1	12.4562
removed	removed	TNNT2	26.8286
TNNT3	12.6375	TNNT3	53.6573
TNN	703.7804	TNN	1089.115
TNPO1	2413.7706	TNPO1	2439.1705
TNPO2	2039.0021	TNPO2	1591.1938
TNPO3	1214.5114	TNPO3	1158.4223
TNRC18	1554.8535	TNRC18	2337.6049
TNRC6A	1141.3008	TNRC6A	1568.8366
TNRC6B	987.9072	TNRC6B	1282.0257
TNRC6C	580.2811	TNRC6C	743.444
TNS1	7083.5603	TNS1	8275.3577
TNS3	4066.6739	TNS3	1526.0386
TNS4	1632.4218	TNS4	3424.8036
TNXB	506.1597	TNXB	3315.1479
TOB1	1558.7755	TOB1	1726.6146
TOB2	1964.9199	TOB2	1455.7731
TOE1	179.3442	TOE1	328.8776
TOLLIP	1217.5618	TOLLIP	864.9042
TOM1L1	405.8568	TOM1L1	1315.7691
TOM1L2	1469.4411	TOM1L2	1937.0916
TOM1	1489.0511	TOM1	950.181
TOMM20	3565.0942	TOMM20	11469.2433
TOMM22	1584.4863	TOMM22	1005.4352
TOMM34	735.5921	TOMM34	706.1681
TOMM40L	342.1549	TOMM40L	240.7359
TOMM40	912.5177	TOMM40	592.7852
TOMM5	881.5557	TOMM5	611.9421
TOMM6	3015.3001	TOMM6	1457.2295
TOMM70A	2093.4002	TOMM70A	2825.2186
TOMM7	1669.8987	TOMM7	2659.5486
TOP1MT	273.6682	TOP1MT	719.5824
TOP1P1	82.3619	TOP1P1	66.4328
TOP1	2380.6515	TOP1	2445.5582
TOP2A	742.5645	TOP2A	74.0981
TOP2B	3928.0967	TOP2B	5184.6345
TOP3A	348.6219	TOP3A	440.1174
TOP3B	213.9667	TOP3B	266.6894
TOPBP1	560.8454	TOPBP1	1122.9702
TOPORS	564.7674	TOPORS	1117.2212
TOR1AIP1	1930.4935	TOR1AIP1	2440.448
TOR1AIP2	412.6811	TOR1AIP2	366.0193
TOR1A	992.7007	TOR1A	868.4175
TOR1B	764.3534	TOR1B	482.9155
TOR2A	165.5954	TOR2A	121.0483
TOR3A	959.1459	TOR3A	714.1528
TOX2	74.0821	TOX2	12.4562
TOX3	788.7569	TOX3	269.2446
TOX4	1448.4279	TOX4	2088.5169
TOX	45.7566	TOX	61.0032
TP53AIP1	13.0733	TP53AIP1	56.2124
TP53BP1	1277.6991	TP53BP1	1715.1166
TP53BP2	1084.214	TP53BP2	1217.5092
TP53I11	3851.3999	TP53I11	1718.9492
TP53I13	284.5626	TP53I13	226.1271
TP53I3	507.2274	TP53I3	324.4988
TP53INP1	1165.7043	TP53INP1	997.4505
TP53INP2	3528.4889	TP53INP2	961.679
TP53RK	674.5833	TP53RK	454.8093
TP53TG1	179.5403	TP53TG1	183.329
removed	removed	TP53TG3B	13.7337
removed	removed	TP53	1839.0393
TP63	496.7861	TP63	3039.9403
TP73	11.3302	TP73	15.0113
TPBG	1405.8176	TPBG	815.399
TPCN1	1036.2785	TPCN1	1972.2244
TPCN2	299.9107	TPCN2	306.3958
TPD52L1	1468.1338	TPD52L1	2148.2075
TPD52L2	3355.0496	TPD52L2	1855.3282
TPD52	2667.3625	TPD52	3208.7787
removed	removed	TPH1	12.1368
TPI1P2	8.2798	TPI1P2	12.1368
TPI1	4260.5948	TPI1	3293.2155
TPK1	104.5866	TPK1	76.3339
TPM1	11632.1909	TPM1	10643.5025
TPM2	4560.8454	TPM2	4152.3707
TPM3	7214.7293	TPM3	4283.9588
TPM4	43674.4743	TPM4	17990.8383
TPMT	1692.5591	TPMT	510.3829
removed	removed	TPO	20.4409
TPP1	6987.2535	TPP1	3021.0964
TPP2	1516.9408	TPP2	1487.3925
TPPP3	198.7145	TPPP3	161.6106
TPPP	125.5039	TPPP	331.5253
TPRA1	657.1522	TPRA1	522.5197
TPRG1L	2026.3645	TPRG1L	1678.7063
TPRG1	27.0182	TPRG1	275.3129
TPRKB	481.9697	TPRKB	305.9742
TPRN	126.3754	TPRN	177.2607
TPRXL	47.4997	TPRXL	7.9847
TPR	3375.64	TPR	5344.8877
TPSAB1	508.1164	TPSAB1	144.3636
TPSB2	331.6265	TPSB2	65.4747
removed	removed	TPSG1	9.901
TPST1	927.3341	TPST1	344.3009
TPST2	555.6161	TPST2	343.0233
TPT1	70619.8932	TPT1	86878.7992
TPTE2P1	5.6651	TPTE2P1	28.4256
TPTE	10.0098	removed	removed
TPX2	829.72	TPX2	42.1593
TRA2A	973.0908	TRA2A	1349.7361
TRA2B	1884.7369	TRA2B	2940.2911
TRABD	190.4347	TRABD	339.8294
TRADD	214.8382	TRADD	225.4883
TRAF1	157.7514	TRAF1	197.0627
TRAF2	203.0722	TRAF2	234.4312
TRAF3IP1	466.7175	TRAF3IP1	656.9823
TRAF3IP2	738.2068	TRAF3IP2	1256.1552
TRAF3IP3	94.5637	TRAF3IP3	90.0676
TRAF3	366.9245	TRAF3	251.6782
TRAF4	857.174	TRAF4	1994.901
TRAF5	564.3316	TRAF5	546.4738
TRAF6	226.1684	TRAF6	305.3355
TRAF7	2144.4689	TRAF7	1369.4423
TRAFD1	745.615	TRAFD1	1043.4424
TRAIP	55.7795	TRAIP	67.7104
TRAK1	1484.2575	TRAK1	2524.7666
TRAK2	2346.6609	TRAK2	1823.7087
TRAM1L1	82.7977	TRAM1L1	179.177
TRAM1	6831.681	TRAM1	4365.4029
TRAM2	3867.5237	TRAM2	1389.0209
TRANK1	1403.6387	TRANK1	694.9895
TRAP1	976.6946	TRAP1	2002.9687
TRAPPC10	1135.6357	TRAPPC10	1309.4931
TRAPPC1	1493.4089	TRAPPC1	720.86
TRAPPC2L	428.3691	TRAPPC2L	428.3001
TRAPPC2P1	189.9553	TRAPPC2P1	148.3272
TRAPPC2	397.8647	TRAPPC2	308.8487
TRAPPC3	1207.9747	TRAPPC3	966.4698
TRAPPC4	1050.2233	TRAPPC4	598.5342
TRAPPC5	189.1274	TRAPPC5	172.7892
TRAPPC6A	129.8616	TRAPPC6A	283.9364
TRAPPC6B	785.2707	TRAPPC6B	836.798
TRAPPC9	590.914	TRAPPC9	621.8495
TRAT1	9.5871	TRAT1	7.3459
TRDMT1	135.5267	TRDMT1	133.5044
TREM1	30.5044	TREM1	9.5817
TREM2	537.3134	TREM2	372.7265
removed	removed	TREML1	5.749
removed	removed	TREML2	10.2204
TRERF1	482.4055	TRERF1	309.8069
TREX1	160.3573	TREX1	233.9617
TRHDE	6.1009	TRHDE	36.2123
removed	removed	TRH	16.2888
TRIAP1	498.965	TRIAP1	522.8391
TRIB1	780.0414	TRIB1	3719.5992
TRIB2	1828.9574	TRIB2	1235.0756
TRIB3	699.4226	TRIB3	476.8471
TRIL	474.9973	TRIL	956.2494
TRIM11	352.5439	TRIM11	282.0201
TRIM13	1001.961	TRIM13	590.7602
TRIM14	435.3415	TRIM14	909.2992
TRIM16L	57.8974	TRIM16L	111.2941
TRIM16	702.3467	TRIM16	381.6086
TRIM17	10.0229	TRIM17	46.3113
TRIM21	385.6629	TRIM21	324.4988
TRIM22	1391.8728	TRIM22	1670.4022
TRIM23	374.7685	TRIM23	459.2808
TRIM24	809.2385	TRIM24	893.3298
TRIM25	518.1392	TRIM25	1429.8547
TRIM26	2296.1107	TRIM26	1649.6419
TRIM27	1642.0089	TRIM27	1577.1407
TRIM28	3899.3354	TRIM28	4130.6523
TRIM29	5183.1354	TRIM29	4370.5131
TRIM2	895.5224	TRIM2	3487.4037
TRIM32	617.4965	TRIM32	557.6524
TRIM33	985.7283	TRIM33	1624.0908
TRIM34	270.6046	TRIM34	294.4763
TRIM35	282.3837	TRIM35	416.4827
TRIM36	46.6282	TRIM36	137.6565
TRIM37	586.6304	TRIM37	745.5008
TRIM38	533.3914	TRIM38	532.4207
TRIM39	573.9187	TRIM39	558.1858
TRIM3	458.8735	TRIM3	223.2526
TRIM41	311.7769	TRIM41	461.2578
TRIM43	87.5912	removed	removed
TRIM44	1080.292	TRIM44	1893.016
TRIM45	73.2106	TRIM45	254.8721
TRIM46	28.3255	TRIM46	45.6726
TRIM47	537.3134	TRIM47	414.8857
TRIM4	859.7886	TRIM4	1438.2067
TRIM52	81.9261	TRIM52	282.3395
TRIM55	81.9261	TRIM55	8.6235
TRIM56	141.6276	TRIM56	458.9614
TRIM58	43.5777	TRIM58	60.9425
TRIM59	704.3294	TRIM59	112.9134
TRIM5	535.7969	TRIM5	665.0309
TRIM61	5.6651	removed	removed
TRIM62	275.847	TRIM62	153.3065
TRIM65	315.9386	TRIM65	375.2816
TRIM66	73.6464	TRIM66	541.3636
TRIM68	356.4658	TRIM68	319.708
TRIM69	26.5824	TRIM69	23.3154
TRIM6	203.508	TRIM6	245.9292
removed	removed	TRIM78P	7.6014
TRIM7	7.844	TRIM7	15.3307
TRIM8	2335.7664	TRIM8	2034.8245
TRIM9	34.8622	TRIM9	239.8608
TRIOBP	1435.4505	TRIOBP	1849.132
TRIO	2575.0082	TRIO	2802.3152
TRIP10	1089.0075	TRIP10	751.5213
TRIP11	1029.7418	TRIP11	1430.5414
TRIP12	3652.6855	TRIP12	3886.0006
TRIP13	225.7327	TRIP13	92.3033
TRIP4	536.0061	TRIP4	622.4883
TRIP6	680.6842	TRIP6	1439.4843
TRIT1	288.9204	TRIT1	475.5696
TRMT112	2178.015	TRMT112	1403.3933
TRMT11	192.1778	TRMT11	356.4376
TRMT12	204.3796	TRMT12	389.654
TRMT1	299.379	TRMT1	643.568
TRMT2A	291.0992	TRMT2A	640.3741
TRMT2B	442.314	TRMT2B	411.6919
TRMT5	380.8694	TRMT5	829.4521
TRMT61A	702.0373	TRMT61A	291.2824
TRMT61B	170.4499	TRMT61B	285.9262
TRMT6	324.6541	TRMT6	453.2124
TRMU	169.0816	TRMU	186.2035
TRNAU1AP	291.0992	TRNAU1AP	259.9823
TRNP1	115.9168	TRNP1	363.7836
TRNT1	267.7634	TRNT1	267.852
TROAP	83.2335	TROAP	6.7072
TROVE2	967.3472	TROVE2	918.1655
TRO	430.1122	TRO	347.8141
TRPA1	5.6782	removed	removed
TRPC1	309.4019	TRPC1	222.2944
TRPC2	11.3302	removed	removed
TRPC3	11.3302	removed	removed
TRPC4AP	2154.9188	TRPC4AP	2101.2574
TRPC4	71.0317	removed	removed
removed	removed	TRPC5	5.1102
TRPC6	271.0535	TRPC6	280.7425
TRPM2	151.2147	TRPM2	102.2043
removed	removed	TRPM3	7.3459
TRPM4	795.2936	TRPM4	719.263
TRPM6	9.5871	TRPM6	39.2848
TRPM7	943.8937	TRPM7	1710.6451
TRPS1	2210.6983	TRPS1	7402.1493
TRPT1	396.9931	TRPT1	242.0965
TRPV1	59.2657	TRPV1	228.1265
TRPV2	212.2236	TRPV2	88.4706
TRPV4	106.3297	TRPV4	218.4618
TRPV6	832.7705	TRPV6	242.0965
TRRAP	1591.2583	TRRAP	2703.2026
TRUB1	301.9937	TRUB1	512.6186
TRUB2	487.6348	TRUB2	511.6605
TSC1	770.8901	TSC1	1221.3419
TSC22D1	6221.5928	TSC22D1	8749.3303
TSC22D2	521.6254	TSC22D2	956.5687
TSC22D3	7491.4479	TSC22D3	1961.3652
TSC22D4	502.0155	TSC22D4	1059.0925
TSC2	1480.7713	TSC2	1855.9669
TSEN15	527.2906	TSEN15	397
TSEN2	113.7379	TSEN2	231.2373
TSEN34	884.628	TSEN34	687.0048
TSEN54	205.2511	TSEN54	278.5068
TSFM	2876.1303	TSFM	459.2808
TSG101	1377.0563	TSG101	1424.7924
TSGA10	16.5595	TSGA10	198.0209
TSGA14	214.8382	TSGA14	291.9211
TSHR	19.1742	TSHR	21.7184
TSHZ1	1055.4527	TSHZ1	1235.7143
TSHZ2	337.2916	TSHZ2	860.4328
TSHZ3	1090.3148	TSHZ3	709.0426
TSIX	27.3886	TSIX	29.2049
TSKU	2156.6619	TSKU	1616.7449
TSLP	8.2798	TSLP	94.2196
TSNARE1	74.9537	TSNARE1	374.3234
TSNAXIP1	7.4082	TSNAXIP1	31.3001
TSNAX	776.991	TSNAX	1046.6938
TSN	2252.0972	TSN	2190.6862
TSPAN10	13.5091	TSPAN10	16.2888
TSPAN11	200.8933	TSPAN11	235.7088
