gene_id	TCGA-BH-A0H5-01A-21R-A115-07	gene_id	TCGA-BH-A0H5-11A-62R-A115-07
CD96	1304.6906	CD96	126.7138
CD97	3164.0723	CD97	525.9659
CD99L2	1116.5322	CD99L2	949.3145
CD99	2878.4478	CD99	1530.1205
CD9	4760.0321	CD9	5795.1807
CDADC1	154.2899	CDADC1	273.3693
CDAN1	385.3485	CDAN1	487.7441
CDA	22.579	CDA	18.28
CDC123	1063.6709	CDC123	738.4213
CDC14A	1034.4951	CDC14A	610.3033
CDC14B	337.9326	CDC14B	896.5517
removed	removed	CDC14C	12.4636
CDC16	1378.0724	CDC16	1562.9414
CDC20B	20.3211	removed	removed
CDC20	279.2271	CDC20	58.1637
CDC23	826.0155	CDC23	923.9717
CDC25A	74.5107	CDC25A	29.9128
CDC25B	1264.801	CDC25B	480.2659
CDC25C	39.517	CDC25C	5.8164
CDC26	166.3321	CDC26	110.0956
CDC27	1372.804	CDC27	1413.7931
CDC34	517.4357	CDC34	526.7968
CDC37L1	571.6253	CDC37L1	519.7341
CDC37	2689.1604	CDC37	2228.5002
CDC40	879.4525	CDC40	843.3735
CDC42BPA	1083.7926	CDC42BPA	1921.0636
CDC42BPB	2742.2211	CDC42BPB	3109.6801
CDC42BPG	359.0063	CDC42BPG	1216.8675
CDC42EP1	684.8967	CDC42EP1	1742.0025
CDC42EP2	153.5373	CDC42EP2	160.7811
CDC42EP3	611.8912	CDC42EP3	968.01
CDC42EP4	2078.0218	CDC42EP4	4950.1454
CDC42EP5	62.0923	CDC42EP5	189.032
CDC42SE1	4703.5282	CDC42SE1	2648.6913
CDC42SE2	3527.9707	CDC42SE2	1759.8671
CDC42	7277.2157	CDC42	4597.4242
CDC45	84.6713	CDC45	14.1255
CDC5L	1008.1529	CDC5L	1401.3295
CDC6	198.319	CDC6	50.27
CDC73	1169.2165	CDC73	1267.9684
CDC7	136.2267	CDC7	66.0573
CDCA2	101.2292	CDCA2	17.8646
CDCA3	81.5629	CDCA3	18.2634
CDCA4	229.177	CDCA4	210.6356
CDCA5	286.3771	CDCA5	58.1637
CDCA7L	398.4706	CDCA7L	1010.7146
CDCA7	126.8188	CDCA7	174.4911
CDCA8	223.5322	CDCA8	36.1446
CDCP1	720.2705	CDCP1	966.3482
CDH11	1664.4495	CDH11	969.2563
removed	removed	CDH12	79.7673
CDH13	136.9793	CDH13	750.3116
removed	removed	CDH17	7.4782
removed	removed	CDH19	10.8018
CDH1	4894.3773	CDH1	12732.8625
removed	removed	CDH20	10.8018
removed	removed	CDH22	15.7873
CDH23	106.1214	CDH23	290.8184
CDH24	68.1134	CDH24	89.3228
CDH26	9.4079	CDH26	9.9709
CDH2	15.429	CDH2	9.5555
CDH3	242.3481	CDH3	1992.1064
removed	removed	CDH4	27.8355
CDH5	957.7264	CDH5	1580.806
CDH6	46.287	CDH6	93.8928
CDH8	8.6553	CDH8	23.6809
CDHR1	54.5659	CDHR1	24.0964
CDHR3	22.2591	CDHR3	82.2019
removed	removed	CDHR5	5.8164
CDIPT	1452.9594	CDIPT	1969.2563
CDK10	462.1171	CDK10	730.7852
CDK11A	543.8757	CDK11A	462.015
CDK11B	995.2603	CDK11B	700.8434
CDK12	1538.0071	CDK12	1693.3943
CDK13	1079.2768	CDK13	1383.4649
CDK14	573.5069	CDK14	835.4799
CDK16	1606.8731	CDK16	1335.6876
CDK17	865.1525	CDK17	1046.531
CDK18	247.2402	CDK18	362.2767
CDK19	604.0488	CDK19	934.4578
CDK1	393.2511	CDK1	62.3182
CDK20	185.5242	CDK20	214.3747
CDK2AP1	1077.7715	CDK2AP1	1696.7179
CDK2AP2	992.7239	CDK2AP2	369.7549
CDK2	524.5857	CDK2	524.7196
CDK3	73.8522	CDK3	189.194
CDK4	1849.5974	CDK4	1439.5513
CDK5R1	349.5984	CDK5R1	95.5546
CDK5RAP1	493.3514	CDK5RAP1	452.8459
CDK5RAP2	1897.766	CDK5RAP2	2027.42
CDK5RAP3	1783.3657	CDK5RAP3	2410.4695
CDK5	243.477	CDK5	134.6074
CDK6	734.9469	CDK6	994.1836
CDK7	460.6119	CDK7	466.9713
CDK8	175.74	CDK8	137.1001
CDK9	1099.2216	CDK9	1033.2364
CDKAL1	346.9642	CDKAL1	358.5376
CDKL1	20.6974	CDKL1	12.4636
removed	removed	CDKL2	119.651
CDKL3	23.6929	CDKL3	45.9202
CDKL5	28.6001	CDKL5	136.2692
CDKN1A	1241.4694	CDKN1A	914.0008
CDKN1B	2245.1065	CDKN1B	2284.1712
CDKN1C	200.5769	CDKN1C	727.0461
CDKN2AIPNL	294.2798	CDKN2AIPNL	277.1084
CDKN2AIP	599.8491	CDKN2AIP	786.0407
CDKN2A	120.0451	CDKN2A	34.4828
CDKN2BAS	7.5263	removed	removed
CDKN2B	330.4062	CDKN2B	214.3747
CDKN2C	309.7088	CDKN2C	394.2667
CDKN2D	196.0611	CDKN2D	49.8546
CDKN3	89.5634	CDKN3	9.5555
CDNF	22.2027	CDNF	127.1292
CDO1	386.4774	CDO1	547.1541
CDON	696.1862	CDON	756.5434
CDR1	9.8633	CDR1	20.0457
CDR2L	318.3641	CDR2L	444.9522
CDR2	629.5781	CDR2	472.3722
CDRT15P	8.6553	CDRT15P	5.8164
CDRT4	294.4228	CDRT4	417.985
CDS1	706.3468	CDS1	876.6099
CDS2	811.3392	CDS2	805.1516
CDSN	356.3721	CDSN	71.8737
CDT1	152.032	CDT1	62.7337
CDV3	7107.8731	CDV3	3521.3959
CDX1	15.0527	removed	removed
CDYL2	100.1003	CDYL2	115.081
CDYL	731.1837	CDYL	714.9979
CEACAM19	16.1816	CEACAM19	61.9028
CEACAM1	532.1121	CEACAM1	988.7827
CEACAM21	98.2187	CEACAM21	9.14
CEACAM4	29.3527	removed	removed
CEACAM5	36.8791	CEACAM5	19.5264
CEACAM6	971.2739	CEACAM6	204.8193
CEACAM7	13.9237	CEACAM7	11.6327
CEBPA	652.5335	CEBPA	884.0881
CEBPB	696.5625	CEBPB	967.5945
CEBPD	1387.8566	CEBPD	2463.6477
CEBPG	719.1415	CEBPG	867.4699
CEBPZ	1360.7618	CEBPZ	1639.3851
CECR1	4373.1784	CECR1	1078.521
removed	removed	CECR2	43.6228
removed	removed	CECR4	7.0627
CECR5	523.8331	CECR5	500.6232
CECR6	22.2027	CECR6	20.7727
CECR7	38.3843	CECR7	234.3166
CELF1	1784.1183	CELF1	2158.7038
CELF2	1763.0446	CELF2	1050.6855
CELF4	6.0211	CELF4	15.3718
CELF5	16.1816	CELF5	83.091
CELF6	33.9852	CELF6	74.9356
CELSR1	2665.0761	CELSR1	2146.6556
CELSR2	2753.1342	CELSR2	2399.6676
CELSR3	59.8344	CELSR3	71.4582
removed	removed	CEL	14.5409
CEMP1	157.4924	CEMP1	195.6793
CENPA	59.0817	CENPA	10.8018
CENPBD1	269.8192	CENPBD1	398.8367
CENPB	1758.9051	CENPB	1732.0316
CENPC1	469.2671	CENPC1	851.2671
CENPE	155.4189	CENPE	54.0091
CENPF	804.1892	CENPF	237.2248
CENPH	143.0004	CENPH	108.4337
CENPI	26.3422	CENPI	10.3864
CENPJ	161.4399	CENPJ	281.263
CENPK	41.3949	CENPK	22.85
CENPL	153.5373	CENPL	102.2019
CENPM	95.2082	CENPM	19.9418
CENPN	206.82	CENPN	139.2605
CENPO	98.3391	CENPO	74.7237
CENPP	145.9733	CENPP	49.6344
CENPQ	71.5002	CENPQ	117.5737
CENPT	343.201	CENPT	620.6897
CENPV	39.137	CENPV	99.7092
CENPW	81.2844	CENPW	76.0283
CEP110	972.4028	CEP110	786.0407
CEP120	645.0071	CEP120	826.3398
CEP135	300.3009	CEP135	301.6203
CEP152	81.6608	CEP152	121.3128
CEP164	650.6519	CEP164	769.838
CEP170L	9.4079	removed	removed
CEP170	853.863	CEP170	992.1064
CEP192	601.7307	CEP192	895.7208
CEP250	1117.6611	CEP250	846.6971
CEP290	441.1224	CEP290	770.5401
CEP350	1680.2548	CEP350	1874.9481
CEP55	234.0691	CEP55	26.5891
CEP57	923.1053	CEP57	1248.0266
CEP63	567.8245	CEP63	691.6992
CEP68	751.5048	CEP68	1909.0154
CEP70	315.3535	CEP70	373.494
CEP72	82.4134	CEP72	92.6464
CEP76	149.0215	CEP76	174.0756
CEP78	314.6009	CEP78	275.8621
CEP97	143.3767	CEP97	223.5147
CEPT1	739.0863	CEPT1	691.317
CERCAM	1121.4243	CERCAM	850.0208
CERKL	214.8619	CERKL	32.8334
CERK	830.9077	CERK	691.7324
CES1	70.3713	CES1	660.1579
CES2	982.187	CES2	1478.6041
CES3	45.158	CES3	155.3801
CES8	62.4686	CES8	174.0756
CETN2	1231.6851	CETN2	845.0353
CETN3	256.6481	CETN3	336.9339
CETP	82.4134	CETP	17.8646
CFB	43435.6715	CFB	2432.4886
CFDP1	561.0885	CFDP1	741.1716
CFD	816.9839	CFD	1779.8089
CFH	1372.804	CFH	759.0361
CFI	384.5958	CFI	742.8334
CFL1	15780.0955	CFL1	6168.6747
CFL2	248.7455	CFL2	687.1624
CFLAR	1800.2999	CFLAR	1285.833
CFP	244.606	CFP	14.1255
CFTR	21.4501	CFTR	66.0573
CG030	21.0737	CG030	73.5355
removed	removed	CGB7	30.7146
CGGBP1	2458.877	CGGBP1	2666.8176
CGNL1	1411.1883	CGNL1	2755.7125
CGN	2029.4769	CGN	2026.5891
CGREF1	148.4946	CGREF1	206.7761
CGRRF1	194.5558	CGRRF1	250.1039
CH25H	65.4791	CH25H	25.3428
CHAC1	16.9343	CHAC1	56.0864
CHAC2	60.587	CHAC2	14.5409
CHADL	55.3336	CHADL	92.6464
CHAD	325.1378	CHAD	616.0449
CHAF1A	387.9827	CHAF1A	353.5521
CHAF1B	245.7349	CHAF1B	200.6647
CHCHD10	332.6641	CHCHD10	298.2966
CHCHD1	533.6173	CHCHD1	363.5231
CHCHD2	3321.749	CHCHD2	2356.0449
CHCHD3	916.7079	CHCHD3	537.5987
CHCHD4	208.8559	CHCHD4	173.6602
CHCHD5	383.0906	CHCHD5	210.6356
CHCHD6	104.9924	CHCHD6	116.7428
CHCHD7	457.6013	CHCHD7	474.865
CHCHD8	670.2204	CHCHD8	437.0586
CHD1L	903.1605	CHD1L	579.9751
CHD1	1133.8427	CHD1	1466.5559
CHD2	2736.5763	CHD2	4297.4657
CHD3	5743.7244	CHD3	5281.263
CHD4	7146.3628	CHD4	5879.7216
CHD6	1607.2494	CHD6	3252.5966
CHD7	671.7256	CHD7	882.4263
CHD8	2450.5755	CHD8	2587.8687
CHD9	865.9051	CHD9	2630.6606
CHDH	283.7429	CHDH	1236.3939
CHEK1	156.9241	CHEK1	104.6946
CHEK2	193.0506	CHEK2	137.5156
CHERP	1382.242	CHERP	1401.7989
CHFR	622.4281	CHFR	385.5422
removed	removed	CHGA	7.4782
CHGB	134.7214	CHGB	103.8637
CHI3L1	2819.366	CHI3L1	2715.4134
CHI3L2	1275.7142	CHI3L2	676.3606
CHIC1	300.3009	CHIC1	443.2904
CHIC2	209.6085	CHIC2	278.3548
CHID1	1342.3223	CHID1	1188.6165
CHIT1	1243.351	CHIT1	124.221
CHKA	396.2617	CHKA	1177.3993
CHKB-CPT1B	316.554	CHKB-CPT1B	517.2414
CHKB	279.6712	CHKB	248.4836
CHL1	254.0139	CHL1	1567.9269
CHML	363.5221	CHML	596.5933
CHMP1A	1711.1128	CHMP1A	1573.7432
CHMP1B	1294.53	CHMP1B	1746.5725
CHMP2A	1940.2898	CHMP2A	1361.4458
CHMP2B	1205.7193	CHMP2B	1170.752
CHMP4A	1333.603	CHMP4A	791.3211
CHMP4B	3223.154	CHMP4B	2553.8014
CHMP4C	295.7851	CHMP4C	810.1371
CHMP5	1513.6293	CHMP5	1163.2738
CHMP6	469.2671	CHMP6	443.2904
CHMP7	1956.0951	CHMP7	1066.4728
CHM	506.5225	CHM	714.5825
CHN1	290.5166	CHN1	208.1429
CHN2	135.0978	CHN2	72.2892
CHODL	12.0421	CHODL	36.1446
CHORDC1	388.7353	CHORDC1	390.9431
CHPF2	1394.6303	CHPF2	995.0145
CHPF	1398.0172	CHPF	1267.9684
CHPT1	1902.2366	CHPT1	2830.2742
CHP	2445.6834	CHP	2223.5147
CHRAC1	594.2043	CHRAC1	493.5604
CHRDL1	1197.4403	CHRDL1	1971.3336
removed	removed	CHRDL2	21.6037
CHRD	505.7699	CHRD	237.6402
CHRFAM7A	8.279	CHRFAM7A	57.0669
CHRM1	56.4475	CHRM1	211.0511
CHRM3	8.6553	CHRM3	36.56
removed	removed	CHRM5	7.4782
CHRNA10	7.5263	CHRNA10	9.14
CHRNA1	24.4606	CHRNA1	5.4009
removed	removed	CHRNA2	19.1109
CHRNA5	22.9553	CHRNA5	39.4682
CHRNA6	9.0316	removed	removed
removed	removed	CHRNA7	15.1641
CHRNB1	276.9203	CHRNB1	196.9256
CHRNB2	31.2343	CHRNB2	168.6747
CHRNE	15.6849	CHRNE	25.0312
CHST10	298.4193	CHST10	276.2775
CHST11	331.1588	CHST11	65.2264
CHST12	403.0354	CHST12	264.6448
removed	removed	CHST13	5.8164
CHST14	508.7804	CHST14	449.9377
CHST15	1184.2692	CHST15	1060.6564
CHST1	67.3607	CHST1	142.0856
CHST2	395.1327	CHST2	229.7466
CHST3	418.8407	CHST3	2112.1728
CHST4	11.6658	CHST4	10.3864
removed	removed	CHST5	6.6473
CHST6	8.279	CHST6	10.8018
CHST7	82.7897	CHST7	130.8683
CHST8	70.7476	CHST8	52.3473
CHST9	26.3422	CHST9	604.0715
CHSY1	1851.479	CHSY1	2859.9917
CHSY3	56.4475	CHSY3	57.7482
CHTF18	191.169	CHTF18	209.8047
CHTF8	2160.6421	CHTF8	2313.7391
CHUK	556.949	CHUK	513.0868
CHURC1	1346.6763	CHURC1	1446.0283
CIAO1	1927.495	CIAO1	1800.5816
CIAPIN1	682.6388	CIAPIN1	627.7524
CIB1	2004.2637	CIB1	979.6427
CIB2	92.574	CIB2	113.0037
CIB3	7.5263	removed	removed
CIC	1774.3341	CIC	2071.8737
CIDEA	41.7712	CIDEA	238.4711
CIDEB	354.9647	CIDEB	390.2617
CIDECP	92.574	CIDECP	95.9701
CIDEC	170.8479	CIDEC	1022.4346
CIITA	1825.8895	CIITA	358.9531
CILP2	126.4425	CILP2	35.7291
CILP	3088.0563	CILP	1442.8749
CINP	419.9696	CINP	358.5376
CIR1	1116.9085	CIR1	1186.9547
CIRBP	6419.5896	CIRBP	10234.732
CIRH1A	560.3358	CIRH1A	862.8999
CISD1	280.7324	CISD1	239.302
CISD2	562.2174	CISD2	321.5621
CISD3	579.449	CISD3	418.3673
CISH	1659.1811	CISH	643.5397
CITED1	64.7265	CITED1	382.634
CITED2	2207.8511	CITED2	4533.0287
CITED4	832.7892	CITED4	1574.1587
CIT	421.0986	CIT	107.6028
CIZ1	1832.2869	CIZ1	2035.7291
CKAP2L	86.9292	CKAP2L	11.6327
CKAP2	806.0707	CKAP2	454.9231
CKAP4	1920.345	CKAP4	1287.4948
CKAP5	2377.1937	CKAP5	1992.9373
CKB	126.0662	CKB	330.7021
CKLF	384.5958	CKLF	207.312
CKMT1A	339.0615	CKMT1A	82.2601
CKMT1B	320.9983	CKMT1B	280.0166
CKMT2	24.8369	CKMT2	47.7773
CKS1B	425.2381	CKS1B	418.7786
CKS2	353.7379	CKS2	122.1437
CLASP1	1258.0273	CLASP1	1688.8243
CLASP2	905.4184	CLASP2	1638.1388
CLCA2	132.0872	CLCA2	962.1936
removed	removed	CLCA4	127.9601
CLCC1	743.8618	CLCC1	937.7108
CLCF1	48.9212	CLCF1	57.7482
removed	removed	CLCN1	14.5409
CLCN2	81.6608	CLCN2	93.8928
CLCN3	1336.3012	CLCN3	1916.909
CLCN4	101.6056	CLCN4	171.9983
CLCN5	132.8399	CLCN5	140.4238
CLCN6	354.1142	CLCN6	652.2642
CLCN7	1755.8945	CLCN7	1274.2002
removed	removed	CLCNKA	9.5555
removed	removed	CLCNKB	10.8018
removed	removed	CLDN10	35.5422
CLDN11	578.7754	CLDN11	1289.1566
CLDN12	627.6965	CLDN12	1503.4233
CLDN15	180.6321	CLDN15	166.182
removed	removed	CLDN18	10.3864
CLDN19	38.7606	CLDN19	465.725
CLDN1	48.1686	CLDN1	506.4396
removed	removed	CLDN20	5.8164
CLDN23	82.7897	CLDN23	156.6265
removed	removed	CLDN2	6.6473
CLDN3	606.9991	CLDN3	1150.8101
CLDN4	2222.9038	CLDN4	6054.0091
CLDN5	260.035	CLDN5	852.929
CLDN7	1036.0004	CLDN7	1167.0129
CLDN8	344.3299	CLDN8	1755.7125
CLDND1	1040.5162	CLDND1	1443.7059
removed	removed	CLDND2	5.8164
CLEC10A	914.45	CLEC10A	103.8637
CLEC11A	217.5112	CLEC11A	211.0511
CLEC12A	68.866	removed	removed
CLEC14A	387.2301	CLEC14A	564.6032
CLEC16A	796.2865	CLEC16A	890.7354
CLEC17A	84.295	removed	removed
removed	removed	CLEC18A	5.8164
removed	removed	CLEC18B	7.0627
CLEC1A	81.6608	CLEC1A	135.4383
CLEC2B	427.1197	CLEC2B	189.8629
CLEC2D	1332.9144	CLEC2D	516.8259
CLEC3A	9.7842	CLEC3A	22.4346
CLEC3B	209.2322	CLEC3B	841.7117
CLEC4A	132.4635	CLEC4A	45.2846
CLEC4C	38.7606	removed	removed
CLEC4D	9.4079	removed	removed
CLEC4E	206.9743	CLEC4E	24.5118
CLEC4F	33.4922	CLEC4F	63.9801
CLEC5A	47.7922	CLEC5A	9.14
CLEC6A	25.5895	removed	removed
CLEC7A	343.201	CLEC7A	112.5883
CLEC9A	33.4922	CLEC9A	6.6473
CLECL1	54.9423	removed	removed
CLGN	667.9625	CLGN	152.0565
CLIC1	6497.1108	CLIC1	3303.2821
CLIC2	729.6784	CLIC2	294.1421
CLIC3	108.7556	CLIC3	14.1255
CLIC4	3019.1903	CLIC4	5731.2007
CLIC5	330.0299	CLIC5	287.0794
CLIC6	106.874	CLIC6	306.1903
CLINT1	1694.5549	CLINT1	1852.5135
CLIP1	1558.7045	CLIP1	2171.5829
CLIP2	468.5145	CLIP2	432.904
CLIP3	572.7543	CLIP3	859.5762
CLIP4	364.6511	CLIP4	1044.4537
CLK1	1197.064	CLK1	4565.8496
CLK2P	15.0527	CLK2P	11.2173
CLK2	819.6182	CLK2	781.8862
CLK3	727.0442	CLK3	997.0918
CLK4	337.9326	CLK4	1179.892
CLMN	1367.9118	CLMN	2528.8741
CLN3	1135.1297	CLN3	1031.4333
CLN5	774.0838	CLN5	778.1471
CLN6	881.7104	CLN6	561.6951
CLN8	337.9326	CLN8	417.5322
CLNK	6.0211	removed	removed
CLNS1A	1944.4293	CLNS1A	1322.8085
CLOCK	254.0139	CLOCK	432.4886
CLP1	296.1614	CLP1	272.9539
CLPB	271.3245	CLPB	212.2975
CLPP	807.576	CLPP	451.184
CLPTM1L	2128.4482	CLPTM1L	1351.8903
CLPTM1	2464.1229	CLPTM1	1861.2381
CLPX	774.8364	CLPX	1094.7237
CLSPN	83.9187	CLSPN	6.6473
CLSTN1	4102.6066	CLSTN1	6029.0818
CLSTN2	1069.4926	CLSTN2	800.5816
CLSTN3	3135.8485	CLSTN3	1074.3664
CLTA	1957.2241	CLTA	1846.6971
CLTB	938.5343	CLTB	753.2198
CLTCL1	32.7396	CLTCL1	125.0519
CLTC	10982.4316	CLTC	7529.705
CLUAP1	442.1723	CLUAP1	543.415
CLUL1	92.574	CLUL1	160.7811
CLU	18121.9154	CLU	15624.4287
removed	removed	CLVS1	5.0727
CLYBL	97.0898	CLYBL	130.0374
CMA1	19.1922	removed	removed
CMAH	559.5832	CMAH	384.7113
CMAS	590.0649	CMAS	811.7989
CMBL	1222.6535	CMBL	1043.6228
CMC1	166.7084	CMC1	107.6028
CMIP	1236.9536	CMIP	1234.732
CMKLR1	1025.8398	CMKLR1	211.4666
CMPK1	3426.7415	CMPK1	4358.5376
CMPK2	341.6957	CMPK2	124.6365
CMTM1	69.6186	CMTM1	87.2455
CMTM3	1184.6455	CMTM3	1114.2501
CMTM4	418.4644	CMTM4	1793.9344
removed	removed	CMTM5	36.1446
CMTM6	3513.2943	CMTM6	2876.1944
CMTM7	610.386	CMTM7	947.6527
CMTM8	228.8007	CMTM8	211.882
CMYA5	504.2646	CMYA5	2988.7827
CN5H6.4	11.2895	CN5H6.4	10.8018
CNBP	6822.6249	CNBP	8203.5729
CNDP2	6393.6237	CNDP2	3185.2929
CNFN	12.7948	CNFN	44.8691
CNGA1	6.0211	CNGA1	38.2219
CNGA3	6.3974	removed	removed
CNIH2	26.3422	removed	removed
CNIH3	73.0055	CNIH3	42.7919
CNIH4	612.6439	CNIH4	574.5742
CNIH	1117.6611	CNIH	1009.14
CNKSR1	589.3122	CNKSR1	648.9406
CNKSR2	9.4079	CNKSR2	20.3573
CNKSR3	374.4353	CNKSR3	359.784
CNN1	318.7404	CNN1	2874.1172
CNN2	4007.0221	CNN2	2892.3972
CNN3	3521.5733	CNN3	4698.7952
CNNM1	24.8369	CNNM1	76.8592
CNNM2	143.753	CNNM2	191.1093
CNNM3	924.6106	CNNM3	1067.7192
CNNM4	788.3839	CNNM4	1191.5247
CNOT10	729.3021	CNOT10	619.0278
CNOT1	4385.6533	CNOT1	5232.8126
CNOT2	1526.3412	CNOT2	1582.0523
CNOT3	1083.04	CNOT3	995.8455
CNOT4	595.7096	CNOT4	607.8106
CNOT6L	2163.0694	CNOT6L	2422.1022
CNOT6	1195.935	CNOT6	1159.9501
CNOT7	2007.2742	CNOT7	1886.5808
CNOT8	1526.7176	CNOT8	1635.646
CNO	314.6009	CNO	258.8284
CNPY2	1151.906	CNPY2	915.6627
CNPY3	1954.2135	CNPY3	873.2862
CNPY4	357.501	CNPY4	244.2875
CNP	2333.1496	CNP	2057.8313
CNR1	90.6924	CNR1	90.9846
CNR2	101.6056	removed	removed
CNRIP1	215.6296	CNRIP1	215.2057
CNST	897.8921	CNST	825.5089
CNTD1	47.0283	CNTD1	94.1753
CNTD2	146.7636	CNTD2	26.1737
CNTFR	70.7476	CNTFR	176.5683
CNTF	10.5369	CNTF	12.4346
CNTLN	113.2714	CNTLN	206.0656
CNTN1	97.4661	CNTN1	479.0195
CNTN2	8.279	CNTN2	32.8209
CNTN3	29.729	CNTN3	116.3274
CNTN4	99.3477	CNTN4	208.9738
CNTNAP1	198.6953	CNTNAP1	84.7528
CNTNAP2	1004.7661	CNTNAP2	10.8018
CNTNAP3	26.7185	CNTNAP3	674.6988
CNTROB	696.5625	CNTROB	924.8027
COASY	1555.694	COASY	1206.8966
COBLL1	796.2865	COBLL1	1280.8475
COBL	1013.7977	COBL	2660.9888
COBRA1	1498.4938	COBRA1	1275.4466
COCH	85.2057	COCH	16.2027
COG1	839.6495	COG1	824.4163
COG2	1151.906	COG2	753.2198
COG3	823.005	COG3	1288.7412
COG4	988.9607	COG4	1177.3993
COG5	942.5007	COG5	1077.2414
COG6	584.0438	COG6	852.098
COG7	605.1175	COG7	628.9988
COG8	418.1407	COG8	497.7275
COIL	517.812	COIL	652.2642
COL10A1	447.4408	COL10A1	6.2318
COL11A1	65.1028	COL11A1	238.0557
COL11A2	7.5263	COL11A2	59.4101
COL12A1	3343.5754	COL12A1	1824.678
COL13A1	14.6764	COL13A1	22.0191
COL14A1	1542.8992	COL14A1	5480.6813
COL15A1	2464.8755	COL15A1	2466.9713
COL16A1	1518.8149	COL16A1	2494.3914
COL17A1	1024.7108	COL17A1	10147.902
COL18A1	2952.5822	COL18A1	4011.2173
COL19A1	18.8158	removed	removed
COL1A1	49569.5876	COL1A1	24792.688
COL1A2	39567.8377	COL1A2	20472.7877
COL21A1	10.5369	COL21A1	68.5501
COL22A1	7.5263	COL22A1	26.1737
COL23A1	17.3106	COL23A1	50.6855
COL24A1	32.7396	COL24A1	16.6182
COL25A1	10.5369	COL25A1	63.5646
COL27A1	205.8453	COL27A1	569.1732
COL28A1	21.4501	COL28A1	87.2455
COL29A1	29.729	removed	removed
COL2A1	32.7396	COL2A1	314.0839
COL3A1	39004.115	COL3A1	33271.7075
COL4A1	5663.569	COL4A1	5084.7528
removed	removed	COL4A2	7221.8529
COL4A3BP	1309.959	COL4A3BP	1502.285
COL4A3	52.308	COL4A3	48.6082
COL4A4	371.8011	COL4A4	97.6319
COL4A5	1158.3033	COL4A5	1996.2609
COL4A6	319.8693	COL4A6	700.0415
COL5A1	3738.7081	COL5A1	1817.1998
COL5A2	4363.7705	COL5A2	1857.0835
COL5A3	373.6827	COL5A3	487.3286
COL6A1	8981.1785	COL6A1	7384.2958
COL6A2	11747.8602	COL6A2	9266.3066
COL6A3	19817.2229	COL6A3	6140.8392
COL6A4P2	6.7737	COL6A4P2	13.2946
COL6A6	392.1222	COL6A6	726.2152
COL7A1	81.2844	COL7A1	1998.3382
COL8A1	244.2297	COL8A1	106.7719
COL8A2	708.2284	COL8A2	1088.0764
removed	removed	COL9A1	5.4009
COL9A2	188.5348	COL9A2	943.0827
COL9A3	62.0923	COL9A3	110.511
removed	removed	COLEC11	8.7246
COLEC12	1033.7425	COLEC12	685.5006
COLQ	45.158	COLQ	62.0357
COMMD10	476.4172	COMMD10	375.5713
COMMD1	370.2958	COMMD1	294.1421
COMMD2	668.3388	COMMD2	1033.6518
COMMD3	783.2584	COMMD3	698.7703
COMMD4	797.7918	COMMD4	498.5459
COMMD5	488.9146	COMMD5	362.339
COMMD6	1514.6754	COMMD6	1464.0631
COMMD7	1127.4454	COMMD7	855.0062
COMMD8	357.1247	COMMD8	226.4229
COMMD9	740.2153	COMMD9	652.2642
COMP	247.2402	COMP	18.6955
COMTD1	74.1344	COMTD1	78.9364
COMT	1565.8545	COMT	1654.3415
COPA	7463.3721	COPA	4970.3614
COPB1	4107.382	COPB1	3202.3265
COPB2	4888.3562	COPB2	3100.5401
COPE	2301.1777	COPE	1141.4042
COPG2	681.8862	COPG2	630.6606
COPG	4437.5286	COPG	2949.73
COPS2	1743.4761	COPS2	2222.2684
COPS3	1212.1167	COPS3	861.2381
COPS4	929.1264	COPS4	805.5671
COPS5	1028.0977	COPS5	1050.6855
COPS6	1679.5022	COPS6	1112.1728
COPS7A	1341.946	COPS7A	1195.2638
COPS7B	623.1807	COPS7B	651.8488
COPS8	888.804	COPS8	783.4275
COPZ1	4039.3853	COPZ1	3004.1545
COPZ2	108.7556	COPZ2	166.5974
COQ10A	94.4555	COQ10A	145.8247
COQ10B	712.7442	COQ10B	599.086
COQ2	162.5689	COQ2	120.0665
COQ3	108.3793	COQ3	123.8056
COQ4	995.3581	COQ4	755.7125
COQ5	586.678	COQ5	495.2223
COQ6	378.27	COQ6	478.0723
COQ7	391.7459	COQ7	521.8114
COQ9	590.0649	COQ9	683.4233
CORIN	69.9949	CORIN	127.9601
CORO1A	6295.0287	CORO1A	358.1221
CORO1B	1892.4976	CORO1B	1351.0594
CORO1C	2026.09	CORO1C	2032.8209
CORO2A	1076.6426	CORO2A	577.8978
CORO2B	88.0581	CORO2B	201.0802
CORO6	7.9027	CORO6	46.1155
CORO7	1060.0319	CORO7	393.5895
removed	removed	CORT	7.6194
COTL1	6411.3106	COTL1	858.7453
COX10	390.9932	COX10	326.963
COX11	741.4684	COX11	943.4857
COX15	1080.1122	COX15	1204.732
COX16	910.3105	COX16	732.8625
COX17	386.4774	COX17	241.3793
COX18	407.5512	COX18	408.8076
COX19	276.0811	COX19	350.4445
COX4I1	3603.2341	COX4I1	3598.2551
COX4I2	18.8158	COX4I2	18.28
COX4NB	332.6641	COX4NB	327.3785
COX5A	1184.2692	COX5A	731.2007
COX5B	1621.9257	COX5B	1278.7703
COX6A1	1484.1938	COX6A1	1025.7582
COX6B1	2331.6594	COX6B1	1451.184
removed	removed	COX6B2	22.0191
