gene_id	TCGA-BH-A203-01A-12R-A169-07	gene_id	TCGA-BH-A203-11A-42R-A169-07
ANKRD54	783.653	ANKRD54	258.2212
ANKRD56	36.2072	ANKRD56	62.7803
ANKRD57	1048.9335	ANKRD57	1017.5635
ANKRD58	17.2074	removed	removed
ANKRD5	287.8652	ANKRD5	236.9208
ANKRD6	88.4209	ANKRD6	395.4148
ANKRD9	44.0939	ANKRD9	36.2481
ANKS1A	521.2404	ANKS1A	1318.3857
ANKS1B	610.8622	ANKS1B	115.4709
ANKS3	112.2065	ANKS3	130.0448
ANKS6	108.9801	ANKS6	273.9163
ANKZF1	580.3908	ANKZF1	677.8774
ANLN	1893.1708	ANLN	109.1181
ANO10	1208.4603	ANO10	968.2362
ANO1	865.0296	ANO1	6619.2078
ANO2	55.207	ANO2	65.0224
removed	removed	ANO3	73.2436
removed	removed	ANO4	8.2212
ANO5	7.8867	ANO5	244.7683
ANO6	2909.1235	ANO6	8894.2451
ANO7	27.6035	ANO7	11.9581
ANO8	221.1866	ANO8	283.6323
ANO9	107.5462	ANO9	93.423
ANP32A	2771.8229	ANP32A	2119.5815
ANP32B	4931.3497	ANP32B	2325.4858
ANP32E	3265.1013	ANP32E	1286.2481
ANPEP	507.2594	ANPEP	4149.8505
ANTXR1	4274.6012	ANTXR1	5390.1345
ANTXR2	722.3517	ANTXR2	2659.5665
removed	removed	ANTXRL	9.3423
ANUBL1	163.1117	ANUBL1	214.8729
ANXA11	2298.9783	ANXA11	3594.1704
ANXA13	5.7358	ANXA13	5.6054
ANXA1	1769.1343	ANXA1	16539.9851
ANXA2P1	80.3011	ANXA2P1	82.5859
ANXA2P2	5140.3477	ANXA2P2	4538.1166
ANXA2	15863.0579	ANXA2	13165.9193
ANXA3	63.4522	ANXA3	1276.9058
ANXA4	3071.8767	ANXA4	1489.5366
ANXA5	5911.0952	ANXA5	11874.4395
ANXA6	4856.0674	ANXA6	6004.1106
ANXA7	3191.6114	ANXA7	3142.7504
ANXA8L2	26.8865	ANXA8L2	341.5546
ANXA8	124.7535	ANXA8	869.9552
ANXA9	1064.7069	ANXA9	94.1704
AOAH	127.263	AOAH	100.1495
AOC2	8.2452	AOC2	119.5815
AOC3	790.8227	AOC3	17474.9626
AOX1	32.9808	AOX1	793.3483
AP1AR	481.4483	AP1AR	723.8416
AP1B1	5416.0244	AP1B1	1745.5157
AP1G1	3619.2866	AP1G1	3175.2616
AP1G2	1093.7982	AP1G2	766.293
AP1M1	742.0685	AP1M1	835.5755
AP1M2	1225.3092	AP1M2	610.9865
AP1S1	1196.6302	AP1S1	309.7907
AP1S2	354.5438	AP1S2	542.9746
AP1S3	406.166	AP1S3	84.4544
AP2A1	2667.4601	AP2A1	1272.5411
AP2A2	1081.1973	AP2A2	1338.565
AP2B1	3023.8394	AP2B1	6628.9238
AP2M1	27499.9104	AP2M1	4042.2272
AP2S1	2438.7883	AP2S1	595.6652
AP3B1	1418.5338	AP3B1	1445.0673
AP3B2	59.5089	AP3B2	66.5172
AP3D1	3638.6449	AP3D1	1915.1719
AP3M1	1754.4363	AP3M1	1817.2646
AP3M2	688.6539	AP3M2	618.0867
AP3S1	3883.8502	AP3S1	1057.5486
AP3S2	1389.5824	AP3S2	1666.1846
AP4B1	270.8335	AP4B1	400.4559
AP4E1	337.6949	AP4E1	474.5889
AP4M1	353.9236	AP4M1	232.9372
AP4S1	53.0561	AP4S1	98.281
APAF1	592.5793	APAF1	858.3707
APBA1	353.4684	APBA1	535.1271
APBA2	51.6222	APBA2	36.2481
APBA3	101.8104	APBA3	81.0912
APBB1IP	360.9966	APBB1IP	991.0314
APBB1	113.282	APBB1	512.7055
APBB2	5174.0455	APBB2	4004.4843
APBB3	88.1878	APBB3	260.4634
APC2	8.6539	removed	removed
APCDD1L	24.0186	APCDD1L	291.4798
APCDD1	219.0357	APCDD1	2350.1495
APC	865.0296	APC	1663.6771
APEH	4098.9425	APEH	1000
APEX1	2831.3318	APEX1	2184.6039
APEX2	904.4632	APEX2	342.6756
APH1A	12673.2389	APH1A	2986.1734
APH1B	164.1871	APH1B	812.7803
API5	2430.9016	API5	3066.5172
APIP	250.4786	APIP	581.932
APITD1	280.9643	APITD1	149.7534
APLF	32.2638	APLF	127.1973
APLNR	510.4858	APLNR	800.8221
APLN	122.2441	APLN	225.71
APLP1	221.1866	APLP1	23.5426
APLP2	28895.501	APLP2	15607.6233
APOA1BP	1651.192	APOA1BP	798.58
APOB48R	142.3194	APOB48R	32.8849
APOBEC3A	54.2033	APOBEC3A	5.9791
APOBEC3B	1658.6485	APOBEC3B	57.1749
APOBEC3C	137.3006	APOBEC3C	433.4828
APOBEC3D	84.9615	APOBEC3D	93.0493
APOBEC3F	400.4302	APOBEC3F	246.2631
APOBEC3G	218.3187	APOBEC3G	221.5994
APOBEC3H	11.8301	removed	removed
APOB	5.0188	APOB	448.4305
APOC1	2030.4714	APOC1	256.3528
APOC2	220.1111	APOC2	21.6741
APOD	21728.9837	APOD	13999.2526
APOE	3669.8333	APOE	865.8445
APOL1	2359.9211	APOL1	740.284
APOL2	1162.5739	APOL2	470.4783
APOL3	587.5605	APOL3	942.4514
APOL4	636.3148	APOL4	210.7623
APOL6	2131.9233	APOL6	6609.8655
APOLD1	376.77	APOLD1	864.7235
APOM	66.6786	APOM	48.2586
APOOL	233.3752	APOOL	384.9028
APOO	153.791	APOO	139.7608
APPBP2	1265.1013	APPBP2	1920.7773
APPL1	2427.6752	APPL1	2568.7593
APPL2	800.1434	APPL2	1468.6099
APP	24081.0181	APP	33131.9133
APRT	1590.6076	APRT	673.3931
APTX	868.6144	APTX	523.5426
AQP11	53.0561	AQP11	22.4215
AQP1	1394.5151	AQP1	11820.1158
AQP3	775.0493	AQP3	546.3378
removed	removed	AQP4	68.3857
AQP5	5.7358	AQP5	195.0673
AQP6	5.7358	AQP6	7.1001
AQP7P1	11.8301	AQP7P1	388.6398
removed	removed	AQP7P3	50.4484
AQP7	39.4336	AQP7	1720.852
AQP9	242.6958	AQP9	9.3423
AQPEP	34.0563	AQPEP	537.358
AQR	1101.2726	AQR	1310.9118
ARAF	1305.2518	ARAF	1028.0269
ARAP1	1645.6999	ARAP1	1521.9806
removed	removed	ARAP2	495.8894
ARAP3	195.734	ARAP3	560.1644
ARCN1	8153.4325	ARCN1	4920.0299
ARC	10.3961	ARC	69.5067
AREG	9.3207	AREG	165.5456
ARF1	15115.9706	ARF1	5510.0897
ARF3	6229.4318	ARF3	3844.1704
ARF4	8990.5001	ARF4	3721.5994
ARF5	2698.6485	ARF5	1427.4253
ARF6	4098.584	ARF6	3110.2392
ARFGAP1	1092.6689	ARFGAP1	474.2152
ARFGAP2	1038.5374	ARFGAP2	1453.6622
ARFGAP3	1206.3094	ARFGAP3	1230.9417
ARFGEF1	1269.4031	ARFGEF1	2406.3266
ARFGEF2	2126.9045	ARFGEF2	3040.7324
ARFIP1	1175.4795	ARFIP1	1161.435
ARFIP2	967.1984	ARFIP2	832.9596
ARFRP1	280.6955	ARFRP1	235.0523
ARG2	268.3994	ARG2	286.6031
ARGLU1	1805.6999	ARGLU1	3849.0284
ARHGAP10	201.8283	ARHGAP10	785.5007
ARHGAP11A	862.1617	ARHGAP11A	124.0658
ARHGAP11B	31.1884	ARHGAP11B	10.4634
ARHGAP12	839.577	ARHGAP12	1613.2287
ARHGAP15	257.3938	ARHGAP15	60.1644
ARHGAP17	976.8776	ARHGAP17	1278.7743
ARHGAP18	578.5983	ARHGAP18	714.8729
ARHGAP19	453.8448	ARHGAP19	1549.701
ARHGAP1	2492.9199	ARHGAP1	3610.2392
ARHGAP20	33.6978	ARHGAP20	584.4544
removed	removed	ARHGAP21	4433.1091
ARHGAP22	57.3579	ARHGAP22	47.0852
ARHGAP23	240.1864	ARHGAP23	684.9776
ARHGAP24	130.1308	ARHGAP24	466.3677
ARHGAP25	303.9971	ARHGAP25	430.4933
ARHGAP26	246.9977	ARHGAP26	1572.1226
ARHGAP27	291.0916	ARHGAP27	446.1883
ARHGAP28	98.9425	ARHGAP28	297.4589
ARHGAP29	1270.4786	ARHGAP29	4691.704
ARHGAP30	451.3354	ARHGAP30	270.5531
ARHGAP31	567.1267	ARHGAP31	1845.2915
ARHGAP32	3068.2918	ARHGAP32	1934.6039
ARHGAP33	143.0364	ARHGAP33	131.1659
ARHGAP36	7.1697	ARHGAP36	454.7833
ARHGAP39	72.0559	ARHGAP39	132.287
ARHGAP42	98.1932	ARHGAP42	430.4297
ARHGAP4	312.6008	ARHGAP4	153.2138
ARHGAP5	1139.9892	ARHGAP5	4954.4096
ARHGAP6	27.245	ARHGAP6	132.287
ARHGAP8	710.328	ARHGAP8	265.4671
ARHGAP9	128.3384	ARHGAP9	73.6173
ARHGDIA	5561.9287	ARHGDIA	2154.7085
ARHGDIB	6128.6969	ARHGDIB	3119.5815
ARHGDIG	16.7414	ARHGDIG	11.5583
ARHGEF10L	578.2398	ARHGEF10L	720.852
ARHGEF10	510.1273	ARHGEF10	1310.9118
ARHGEF11	1203.4415	ARHGEF11	1356.5022
ARHGEF12	12563.9003	ARHGEF12	6676.7564
ARHGEF15	208.6395	ARHGEF15	857.997
ARHGEF16	297.9028	ARHGEF16	99.0284
ARHGEF17	1077.971	ARHGEF17	1628.1764
ARHGEF18	436.9959	ARHGEF18	522.4215
ARHGEF19	428.7507	ARHGEF19	264.9477
ARHGEF1	982.6134	ARHGEF1	705.9043
ARHGEF2	1505.2877	ARHGEF2	1925.2616
removed	removed	ARHGEF33	24.6637
ARHGEF35	376.77	ARHGEF35	586.6966
ARHGEF37	717.3329	ARHGEF37	1408.4454
ARHGEF38	260.6202	ARHGEF38	46.7115
ARHGEF3	442.0147	ARHGEF3	940.583
ARHGEF4	109.6971	ARHGEF4	276.5321
ARHGEF5	388.9586	ARHGEF5	858.7444
ARHGEF6	4220.8281	ARHGEF6	5134.5291
ARHGEF7	1982.4341	ARHGEF7	2302.6906
ARHGEF9	359.2042	ARHGEF9	1191.704
ARID1A	3461.9107	ARID1A	2878.1764
ARID1B	2720.2008	ARID1B	2684.6039
ARID2	1375.1568	ARID2	1354.2601
ARID3A	73.1314	ARID3A	55.6801
ARID3B	64.1692	ARID3B	79.5964
ARID4A	371.3927	ARID4A	1134.1555
ARID4B	2559.1325	ARID4B	1941.3303
ARID5A	262.0541	ARID5A	1342.6756
ARID5B	4623.7677	ARID5B	4537.3692
ARIH1	2320.1291	ARIH1	2549.701
ARIH2	1964.8683	ARIH2	1704.0359
ARL10	11.1131	ARL10	86.6966
ARL11	52.3391	ARL11	21.3004
ARL13B	455.6372	ARL13B	331.4649
ARL14	5.0188	removed	removed
ARL15	254.8844	ARL15	641.6293
ARL16	797.9925	ARL16	343.0493
ARL17A	135.7483	ARL17A	124.5927
removed	removed	ARL17B	11.9843
ARL1	2197.168	ARL1	2656.2033
ARL2BP	1107.0084	ARL2BP	1842.3019
ARL2	519.0894	ARL2	766.4425
ARL3	500.8066	ARL3	488.7892
ARL4A	536.6553	ARL4A	2506.7265
ARL4C	884.0294	ARL4C	2140.8819
ARL4D	49.4712	ARL4D	130.7922
ARL5A	1380.1757	ARL5A	1315.3961
ARL5B	262.7711	ARL5B	396.861
ARL6IP1	8840.294	ARL6IP1	4580.3438
ARL6IP4	1006.632	ARL6IP4	639.0135
ARL6IP5	5413.1565	ARL6IP5	6399.1031
ARL6IP6	320.1291	ARL6IP6	403.2138
ARL6	70.622	ARL6	105.0075
ARL8A	1629.6827	ARL8A	878.5501
ARL8B	4358.4872	ARL8B	2495.5157
removed	removed	ARL9	5.9791
ARMC10	704.3843	ARMC10	774.7833
ARMC1	710.1631	ARMC1	1007.4738
ARMC2	99.6594	ARMC2	58.6697
removed	removed	ARMC4	11.9581
ARMC5	208.2811	ARMC5	167.7877
ARMC6	875.7555	ARMC6	286.2481
ARMC7	300.4123	ARMC7	212.2571
ARMC8	471.0522	ARMC8	980.568
ARMC9	167.772	ARMC9	187.2197
ARMCX1	461.7315	ARMCX1	815.3961
ARMCX2	466.3918	ARMCX2	772.0478
ARMCX3	2182.1115	ARMCX3	2261.5845
ARMCX5	283.2049	ARMCX5	355.0075
ARMCX6	213.6584	ARMCX6	201.7937
ARNT2	644.9184	ARNT2	226.0837
ARNTL2	43.3769	ARNTL2	50.4484
ARNTL	201.4698	ARNTL	284.7534
ARNT	1540.0609	ARNT	2186.0987
ARPC1A	2911.7942	ARPC1A	2211.5097
ARPC1B	1684.7284	ARPC1B	673.7668
ARPC2	6548.4854	ARPC2	3443.9462
ARPC3	5347.1948	ARPC3	2284.006
ARPC4	4971.4106	ARPC4	2061.5097
ARPC5L	1659.7957	ARPC5L	421.151
ARPC5	6086.7539	ARPC5	2601.2706
ARPM1	40.8675	ARPM1	43.3483
ARPP19	2623.7677	ARPP19	6001.8685
ARRB1	221.5451	ARRB1	1078.1016
ARRB2	690.0878	ARRB2	394.9925
ARRDC1	886.8973	ARRDC1	322.4963
ARRDC2	422.6564	ARRDC2	499.2526
ARRDC3	1096.9708	ARRDC3	6177.8774
ARRDC4	472.1276	ARRDC4	1406.2033
ARSA	598.6736	ARSA	435.725
ARSB	482.8822	ARSB	247.7578
ARSD	3846.926	ARSD	2223.0942
ARSE	14.3395	ARSE	21.6741
ARSF	12.1886	removed	removed
ARSG	89.2633	ARSG	150.2242
ARSH	24.0186	removed	removed
ARSI	82.0936	ARSI	16.4425
ARSJ	59.5089	ARSJ	176.7564
ARSK	125.112	ARSK	236.1734
removed	removed	ART4	9.716
removed	removed	ART5	6.7265
ARTN	11.1131	ARTN	5.9791
ARV1	2185.6964	ARV1	400.2242
ARVCF	229.0733	ARVCF	198.8042
ARX	25.0941	removed	removed
AR	998.7453	AR	429.7459
AS3MT	24.3771	AS3MT	273.352
ASAH1	3969.5286	ASAH1	8063.9013
ASAH2B	20.0753	ASAH2B	8.5949
ASAH2	31.9054	removed	removed
ASAM	169.206	ASAM	1850.1495
ASAP1	469.2597	ASAP1	1318.012
ASAP2	763.2192	ASAP2	1218.6099
ASAP3	741.71	ASAP3	951.7937
ASB13	336.261	ASB13	496.2631
ASB14	11.1131	ASB14	13.8266
ASB16	7.9082	ASB16	5.583
ASB1	370.4571	ASB1	833.5463
ASB2	27.962	ASB2	31.3901
ASB3	558.1645	ASB3	372.9447
ASB6	709.4103	ASB6	510.5456
ASB7	496.8632	ASB7	665.1719
ASB8	875.4257	ASB8	924.5142
ASB9	43.7354	ASB9	51.1958
ASCC1	553.8627	ASCC1	445.441
ASCC2	2572.8625	ASCC2	968.2362
ASCC3	3224.2337	ASCC3	1320.6278
ASCL2	9.3207	ASCL2	8.5949
ASF1A	2200.0358	ASF1A	584.8281
ASF1B	433.0525	ASF1B	60.9118
ASGR1	6.8113	removed	removed
ASH1L	1692.0344	ASH1L	4507.0217
ASH2L	10771.1059	ASH2L	1265.3214
ASL	397.5623	ASL	282.1375
ASMTL	804.4237	ASMTL	440.2093
ASNA1	1128.8761	ASNA1	618.8341
ASNSD1	1160.7815	ASNSD1	1138.2661
ASNS	767.5211	ASNS	386.0239
ASPA	8.9622	ASPA	170.7773
removed	removed	ASPG	11.2108
ASPHD1	19.3583	ASPHD1	12.3318
ASPHD2	132.6403	ASPHD2	30.6428
ASPH	7127.8545	ASPH	19928.2997
ASPM	777.9172	ASPM	73.2436
ASPN	867.1805	ASPN	275.0374
ASPRV1	32.0846	ASPRV1	54.9365
ASPSCR1	357.4117	ASPSCR1	128.1764
ASRGL1	28.3205	ASRGL1	99.0284
ASS1	7490.5897	ASS1	3256.7265
ASTE1	98.7202	ASTE1	281.6555
removed	removed	ASTN1	33.6323
ASTN2	83.5275	ASTN2	166.6667
ASXL1	924.18	ASXL1	2359.8655
ASXL2	452.0523	ASXL2	1173.3931
removed	removed	ASXL3	66.1435
ATAD1	1265.4598	ATAD1	1581.0912
ATAD2B	525.9007	ATAD2B	513.4529
ATAD2	3291.2708	ATAD2	479.8206
ATAD3A	804.8037	ATAD3A	145.3662
ATAD3B	364.5815	ATAD3B	99.7758
ATAD3C	49.4712	ATAD3C	118.8341
ATAD5	142.6779	ATAD5	107.2496
ATE1	1309.9122	ATE1	377.429
ATF1	433.411	ATF1	659.1928
ATF2	624.1262	ATF2	834.0807
ATF3	458.5051	ATF3	3107.6233
ATF4	9902.85	ATF4	5760.8371
ATF5	1072.5937	ATF5	383.7818
ATF6B	2112.565	ATF6B	1565.6913
ATF6	2183.187	ATF6	1695.8146
ATF7IP2	68.1126	ATF7IP2	88.1913
ATF7IP	1268.6861	ATF7IP	1970.4783
ATF7	1715.9168	ATF7	3169.2451
ATG10	132.2818	ATG10	149.8505
ATG12	1308.4782	ATG12	662.5561
ATG16L1	1998.9245	ATG16L1	665.1719
ATG16L2	224.8898	ATG16L2	253.0568
ATG2A	722.3517	ATG2A	519.8057
ATG2B	809.8225	ATG2B	1899.8505
ATG3	1159.3476	ATG3	694.3199
ATG4A	778.2757	ATG4A	308.296
ATG4B	962.8966	ATG4B	554.559
ATG4C	172.4323	ATG4C	280.6428
ATG4D	184.2624	ATG4D	157.3954
ATG5	746.7288	ATG5	975.71
ATG7	973.1636	ATG7	608.9686
ATG9A	1554.1208	ATG9A	1335.0299
ATG9B	26.4671	ATG9B	9.8954
ATHL1	137.3006	ATHL1	466.7414
ATIC	4149.4892	ATIC	1073.991
ATL1	75.2823	ATL1	598.6547
ATL2	1003.4056	ATL2	2357.6233
ATL3	543.1081	ATL3	817.6383
ATMIN	2103.2443	ATMIN	2331.8386
ATM	1360.8174	ATM	2121.4499
ATN1	6507.2594	ATN1	5657.3244
ATOH8	21.5092	ATOH8	499.2526
ATOX1	2210.0735	ATOX1	478.3259
removed	removed	ATP10A	258.2212
removed	removed	ATP10B	9.716
ATP10D	208.998	ATP10D	813.5277
ATP11A	506.1839	ATP11A	840.8072
ATP11B	7419.6092	ATP11B	2455.157
ATP11C	970.4248	ATP11C	999.2526
ATP13A1	1725.7573	ATP13A1	721.2257
ATP13A2	980.4624	ATP13A2	539.6114
ATP13A3	8234.8091	ATP13A3	3163.6771
ATP13A4	304.3556	ATP13A4	230.1943
ATP13A5	1377.6662	ATP13A5	294.4694
ATP1A1	23237.4763	ATP1A1	13983.92
ATP1A2	26.8865	ATP1A2	2502.2422
ATP1A3	68.4711	removed	removed
ATP1B1	3483.359	ATP1B1	5312.2496
ATP1B2	17.9244	ATP1B2	158.4454
ATP1B3	1221.0073	ATP1B3	1567.2646
ATP2A1	10.0376	removed	removed
ATP2A2	5765.1909	ATP2A2	5887.8924
ATP2A3	454.2033	ATP2A3	387.8924
ATP2B1	791.5397	ATP2B1	2265.3214
ATP2B4	2043.0185	ATP2B4	8517.5635
ATP2C1	1957.9208	ATP2C1	3433.5912
ATP2C2	397.2038	ATP2C2	58.6697
ATP5A1	11610.3244	ATP5A1	10226.0837
ATP5B	11716.0782	ATP5B	10921.5247
ATP5C1	3612.4754	ATP5C1	2398.7294
ATP5D	393.6189	ATP5D	268.6846
ATP5EP2	46.2448	ATP5EP2	42.6009
ATP5E	4041.5845	ATP5E	2971.5994
ATP5F1	2588.9944	ATP5F1	2360.9865
ATP5G1	654.9561	ATP5G1	450.6726
ATP5G2	5421.7602	ATP5G2	3853.5127
ATP5G3	3722.8894	ATP5G3	2818.7593
ATP5H	2368.1663	ATP5H	1639.3871
ATP5I	667.8616	ATP5I	789.5366
ATP5J2	1556.9098	ATP5J2	951.0463
ATP5J	2271.1023	ATP5J	1479.432
ATP5L	3701.3802	ATP5L	2452.5411
ATP5O	4168.8475	ATP5O	2931.6143
ATP5SL	787.9548	ATP5SL	569.133
ATP5S	169.206	ATP5S	170.4036
ATP6AP1L	51.6222	ATP6AP1L	118.0867
ATP6AP1	3409.9301	ATP6AP1	2048.2063
ATP6AP2	3144.2911	ATP6AP2	3580.7175
ATP6V0A1	584.3341	ATP6V0A1	1522.7952
ATP6V0A2	486.8256	ATP6V0A2	559.417
ATP6V0A4	91.7727	ATP6V0A4	202.9148
ATP6V0B	1923.2837	ATP6V0B	776.9058
ATP6V0C	1635.06	ATP6V0C	1334.0807
ATP6V0D1	1929.7365	ATP6V0D1	1109.4918
ATP6V0D2	38.7166	removed	removed
ATP6V0E1	4127.6214	ATP6V0E1	2554.559
ATP6V0E2	1678.0749	ATP6V0E2	517.8251
ATP6V1A	3150.3854	ATP6V1A	2309.0433
ATP6V1B1	77.0747	ATP6V1B1	1286.2481
ATP6V1B2	2412.2603	ATP6V1B2	1921.5247
ATP6V1C1	3012.7263	ATP6V1C1	1955.9043
ATP6V1C2	227.4279	ATP6V1C2	92.287
ATP6V1D	1362.2513	ATP6V1D	1195.441
ATP6V1E1	3187.668	ATP6V1E1	2144.9925
ATP6V1E2	40.5091	ATP6V1E2	72.87
ATP6V1F	1621.0755	ATP6V1F	910.3102
ATP6V1G1	4838.143	ATP6V1G1	1629.6712
ATP6V1G2	28.679	ATP6V1G2	32.8849
ATP6V1H	999.4623	ATP6V1H	1286.2481
ATP7A	1125.6498	ATP7A	958.8939
ATP7B	87.1124	ATP7B	226.4574
ATP8A1	559.5985	ATP8A1	1052.6906
ATP8A2	33.3393	ATP8A2	16.4425
ATP8B1	2215.5619	ATP8B1	1521.8946
ATP8B2	452.4108	ATP8B2	794.843
ATP8B3	118.6593	ATP8B3	12.7055
ATP8B4	40.5091	ATP8B4	280.2691
ATP8B5P	41.5845	ATP8B5P	34.3797
ATP9A	1475.1748	ATP9A	6100.8969
ATP9B	146.9797	ATP9B	528.0269
ATPAF1	962.4054	ATPAF1	1860.2055
ATPAF2	174.2248	ATPAF2	195.441
ATPBD4	71.6974	ATPBD4	170.4036
ATPIF1	1437.1751	ATPIF1	634.5291
ATRIP	273.4182	ATRIP	198.9238
removed	removed	ATRNL1	33.2586
ATRN	934.5761	ATRN	2782.1375
ATRX	1672.3427	ATRX	3890.1345
ATR	621.6168	ATR	1238.7892
ATXN10	5109.5178	ATXN10	1920.0299
ATXN1L	1271.554	ATXN1L	2253.6323
ATXN1	1537.193	ATXN1	1295.5904
ATXN2L	2229.7903	ATXN2L	1816.1435
ATXN2	685.4275	ATXN2	1013.4529
ATXN3	462.4485	ATXN3	906.577
ATXN7L1	195.3755	ATXN7L1	358.7444
ATXN7L2	55.207	ATXN7L2	56.4275
ATXN7L3B	3631.4752	ATXN7L3B	3952.5411
ATXN7L3	955.0099	ATXN7L3	881.5396
ATXN7	1092.3104	ATXN7	1366.2182
AUH	166.6965	AUH	403.2138
AUP1	2772.9629	AUP1	1278.2025
AURKAIP1	939.9534	AURKAIP1	332.9596
AURKAPS1	20.4338	AURKAPS1	7.4738
AURKA	557.0891	AURKA	54.1854
AURKB	215.8093	AURKB	14.2003
AURKC	8.9622	AURKC	8.9686
AUTS2	2556.7306	AUTS2	1844.1704
AVEN	164.5456	AVEN	180.867
AVIL	32.2638	AVIL	52.3169
AVL9	519.4479	AVL9	445.8146
AVPI1	137.3006	AVPI1	439.4619
AVPR1A	39.7921	AVPR1A	131.9133
AVPR2	5.7358	AVPR2	91.9283
AWAT2	10.3961	removed	removed
AXIN1	584.3341	AXIN1	319.5067
AXIN2	283.5634	AXIN2	813.9013
AXL	996.5944	AXL	1568.012
AZGP1	11183.0077	AZGP1	12977.5785
AZI1	223.696	AZI1	72.1226
AZI2	1265.8182	AZI2	1622.1973
AZIN1	17176.5549	AZIN1	4297.4589
B2M	42000.3585	B2M	35528.4006
B3GALNT1	360.9966	B3GALNT1	461.8834
B3GALNT2	2709.5788	B3GALNT2	679.0172
removed	removed	B3GALT1	33.6323
B3GALT2	6.0943	B3GALT2	14.9477
B3GALT4	72.4144	B3GALT4	103.8864
B3GALT5	10.7546	B3GALT5	114.3498
B3GALT6	456.3542	B3GALT6	315.7698
B3GALTL	281.7709	B3GALTL	297.0852
B3GAT1	448.4675	B3GAT1	110.9865
B3GAT2	6.2054	B3GAT2	13.0942
B3GAT3	294.6765	B3GAT3	210.3886
B3GNT1	493.2784	B3GNT1	560.9118
B3GNT2	2532.712	B3GNT2	1236.5471
B3GNT3	161.6777	B3GNT3	347.1599
B3GNT4	10.7546	removed	removed
B3GNT5	125.4705	B3GNT5	863.9761
B3GNT7	39.0751	B3GNT7	56.8012
B3GNT8	41.226	B3GNT8	35.1271
B3GNT9	399.2974	B3GNT9	162.8774
B3GNTL1	205.9832	B3GNTL1	46.4723
B4GALNT1	11.9878	B4GALNT1	28.0531
B4GALNT2	143.3949	removed	removed
B4GALNT3	647.4279	B4GALNT3	91.9283
B4GALNT4	254.1674	B4GALNT4	72.1226
B4GALT1	6556.3721	B4GALT1	3606.5022
B4GALT2	500.4481	B4GALT2	637.5187
B4GALT3	1304.1764	B4GALT3	631.9133
B4GALT4	630.9374	B4GALT4	398.3558
B4GALT5	1830.794	B4GALT5	2292.6009
B4GALT6	55.5655	B4GALT6	319.5067
B4GALT7	339.4874	B4GALT7	221.9731
B9D1	68.4711	B9D1	85.2018
B9D2	75.6408	B9D2	35.5007
BAALC	96.0746	BAALC	174.8879
BACE1	1300.95	BACE1	1534.3797
BACE2	1231.045	BACE2	823.2436
BACH1	1213.1206	BACH1	1060.9118
BACH2	73.4899	BACH2	504.858
BAD	750.6973	BAD	358.6173
BAG1	752.6474	BAG1	1171.2033
BAG2	482.8822	BAG2	192.4514
BAG3	1517.1178	BAG3	1323.6173
BAG4	167.772	BAG4	348.281
BAG5	1465.4956	BAG5	2065.0224
removed	removed	BAGE2	11.8535
BAHCC1	142.6779	BAHCC1	343.0493
BAHD1	622.3338	BAHD1	559.7907
BAI1	15.4149	BAI1	13.8266
BAI2	227.2809	BAI2	74.3647
removed	removed	BAI3	22.4215
BAIAP2L1	460.2975	BAIAP2L1	531.0164
BAIAP2L2	22.5847	BAIAP2L2	9.716
BAIAP2	1033.877	BAIAP2	496.2631
BAIAP3	166.2233	BAIAP3	123.6809
BAK1	462.09	BAK1	176.3827
BAMBI	974.0097	BAMBI	803.8117
BANF1	3428.5714	BANF1	1270.9268
BANK1	42.3015	BANK1	113.9761
BANP	141.244	BANP	149.1031
BAP1	2017.9244	BAP1	1126.3079
BARD1	118.3008	BARD1	107.2496
BARX1	141.6024	removed	removed
BARX2	29.0375	BARX2	770.9268
BASP1	526.9762	BASP1	117.3393
BAT1	8156.6589	BAT1	5867.3393
BAT2L1	5294.4291	BAT2L1	6283.6547
BAT2L2	5667.3239	BAT2L2	5631.1659
BAT2	8230.1488	BAT2	4415.1719
BAT3	4408.3169	BAT3	3250.6951
BAT4	151.9986	BAT4	196.562
BAT5	883.3124	BAT5	482.8102
BATF2	157.7344	BATF2	69.133
BATF3	12.9055	BATF3	10.0897
BATF	140.8855	BATF	30.2691
BAX	552.4288	BAX	184.9776
BAZ1A	1932.6044	BAZ1A	993.6472
BAZ1B	3204.5169	BAZ1B	2537.7429
BAZ2A	2387.0335	BAZ2A	3562.7093
BAZ2B	866.7431	BAZ2B	2105.2915
BBC3	55.924	BBC3	31.0164
BBOX1	56.9995	BBOX1	746.2631
BBS10	270.2993	BBS10	902.8401
BBS12	99.6594	BBS12	265.6951
BBS1	579.1253	BBS1	936.4723
BBS2	688.6539	BBS2	1514.9477
BBS4	309.7329	BBS4	424.5142
BBS5	97.3257	BBS5	227.1039
BBS7	211.149	BBS7	426.7564
BBS9	156.6589	BBS9	378.9238
BBX	2035.8487	BBX	3220.1046
BCAM	3186.5926	BCAM	2543.722
removed	removed	BCAN	10.4634
BCAP29	2325.1479	BCAP29	1904.7085
BCAP31	3633.9846	BCAP31	5022.0478
BCAR1	652.8052	BCAR1	491.7788
BCAR3	353.8269	BCAR3	912.9223
BCAS1	20.0753	BCAS1	59.7907
BCAS2	855.838	BCAS2	708.4903
BCAS3	383.9398	BCAS3	661.8087
BCAS4	528.7686	BCAS4	457.0254
