gene_id	TCGA-E2-A158-01A-11R-A12D-07	gene_id	TCGA-E2-A158-11A-22R-A12D-07
removed	removed	SMTNL2	8.7555
SMTN	1724.6166	SMTN	4706.0663
SMU1	3293.9765	SMU1	1656.035
SMUG1	302.2877	SMUG1	397.1232
SMURF1	1443.0503	SMURF1	1448.7992
SMURF2	415.0458	SMURF2	689.8061
SMYD1	164.5103	SMYD1	19.3871
SMYD2	474.6808	SMYD2	480.9256
SMYD3	817.7534	SMYD3	191.995
SMYD4	177.5341	SMYD4	459.0369
SMYD5	1348.2992	SMYD5	536.5854
SNAI1	91.5089	SNAI1	97.561
SNAI2	52.4377	SNAI2	725.4534
SNAI3	30.1602	SNAI3	10.6316
SNAP23	826.3217	SNAP23	1198.2489
removed	removed	SNAP25	10.6316
SNAP29	894.1822	SNAP29	919.3246
SNAP47	882.6699	SNAP47	490.2251
SNAP91	16.1083	SNAP91	8.7555
SNAPC1	160.7403	SNAPC1	254.5341
SNAPC2	410.9331	SNAPC2	363.3521
SNAPC3	1396.2814	SNAPC3	682.3014
SNAPC4	537.0577	SNAPC4	260.788
SNAPC5	46.649	SNAPC5	115.8349
SNAPIN	486.6764	SNAPIN	651.0319
removed	removed	SNCAIP	215.1345
removed	removed	SNCA	136.3352
SNCG	13.3665	SNCG	2817.3859
SND1	10682.2038	SND1	3388.9931
SNED1	128.181	SNED1	1305.1907
SNF8	422.9286	SNF8	846.7792
SNHG10	183.3605	SNHG10	40.025
SNHG11	184.1659	SNHG11	109.5872
SNHG12	881.4943	SNHG12	123.202
SNHG1	2273.5327	SNHG1	300.813
SNHG3-RCC1	1745.9549	SNHG3-RCC1	238.6366
SNHG3	410.9331	SNHG3	33.7711
SNHG4	19.3677	removed	removed
SNHG5	7912.2612	SNHG5	2213.8837
SNHG6	4721.1036	SNHG6	833.646
SNHG7	970.2853	SNHG7	448.5053
SNHG8	1130.323	SNHG8	453.4084
SNHG9	91.8516	SNHG9	33.7711
SNIP1	629.252	SNIP1	372.733
SNN	319.4242	SNN	2010.0063
SNORA39	13.2465	removed	removed
SNORA57	5.4837	removed	removed
SNORA7B	8.2941	SNORA7B	5.2095
SNORA8	546.7912	SNORA8	187.4422
SNORD116-20	7.5401	SNORD116-20	24.3902
SNORD116-28	24.9747	SNORD116-28	35.5097
SNORD116-4	17.8802	SNORD116-4	147.8924
SNORD17	5.4837	removed	removed
SNORD1C	49.4765	SNORD1C	18.9744
SNPH	9.5964	SNPH	237.6485
SNRK	500.7283	SNRK	1911.1945
SNRNP200	7297.0611	SNRNP200	5917.4484
SNRNP25	173.4213	SNRNP25	350.2189
SNRNP27	860.9374	SNRNP27	537.2108
SNRNP35	195.8358	SNRNP35	363.8399
SNRNP40	1366.1212	SNRNP40	617.8862
SNRNP48	172.7358	SNRNP48	286.429
SNRNP70	2684.9456	SNRNP70	1729.2058
SNRPA1	700.1971	SNRPA1	253.2833
SNRPA	1602.9475	SNRPA	892.4328
SNRPB2	1107.7029	SNRPB2	675.4221
SNRPB	3578.0996	SNRPB	1086.9293
SNRPC	1426.4416	SNRPC	678.5491
SNRPD1	1252.6776	SNRPD1	393.9962
SNRPD2	3205.2095	SNRPD2	1494.6842
SNRPD3	2340.2588	SNRPD3	1092.6079
SNRPE	998.0293	SNRPE	470.2939
SNRPF	1077.8854	SNRPF	400.8755
SNRPG	1001.4566	SNRPG	353.9712
SNRPN	882.1626	SNRPN	1498.324
SNTA1	112.7581	SNTA1	1255.7849
SNTB1	38.3857	SNTB1	780.4878
SNTB2	529.5176	SNTB2	1975.6098
SNTG2	6.5119	SNTG2	40.025
SNUPN	885.2712	SNUPN	425.8912
SNURF	86.0492	SNURF	78.1113
SNW1	988.4329	SNW1	1178.2364
removed	removed	SNX10	378.9869
SNX11	302.6305	SNX11	680.4253
SNX12	322.1661	SNX12	225.7661
SNX13	1128.9521	SNX13	1123.202
SNX14	672.0932	SNX14	870.5441
SNX15	363.2936	SNX15	873.0457
SNX16	446.577	SNX16	348.3427
SNX17	2288.4072	SNX17	2669.7936
SNX18	315.6542	SNX18	1547.217
SNX19	1156.7132	SNX19	3026.8918
SNX1	3349.4988	SNX1	4390.8693
SNX20	31.6237	SNX20	16.8856
SNX21	186.044	SNX21	1340.9256
SNX22	771.1696	SNX22	133.8899
SNX24	223.8026	SNX24	143.8399
SNX25	889.3839	SNX25	348.9681
SNX27	1464.6251	SNX27	1018.7742
SNX29	210.7789	SNX29	1180.738
SNX2	757.433	SNX2	1955.5972
SNX30	1158.0841	SNX30	665.4159
SNX32	80.8842	removed	removed
SNX33	1323.6227	SNX33	1686.6792
SNX3	2645.1889	SNX3	4503.4396
SNX4	1038.1287	SNX4	712.3202
SNX5	1912.0898	SNX5	2405.8787
SNX6	173.0786	SNX6	1407.1295
SNX7	357.81	SNX7	479.0494
SNX8	217.9762	SNX8	337.7111
SNX9	710.1362	SNX9	3352.7205
SOAT1	341.3589	SOAT1	533.4584
SOBP	410.2476	SOBP	782.364
SOCS1	10.9674	SOCS1	99.4371
SOCS2	204.6097	SOCS2	888.6804
SOCS3	911.6614	SOCS3	6555.3471
SOCS4	580.5844	SOCS4	559.7248
SOCS5	1115.9284	SOCS5	871.1695
SOCS6	1093.3082	SOCS6	666.0413
SOCS7	103.1617	SOCS7	110.6942
SOD1	4222.7744	SOD1	3922.4515
SOD2	1806.1863	SOD2	4437.1482
SOD3	189.1869	SOD3	3038.7742
SOHLH2	78.2075	SOHLH2	13.7586
SOLH	617.2564	SOLH	395.247
SON	5628.3095	SON	6609.7561
SORBS1	453.0889	SORBS1	21719.8249
SORBS2	49.0104	SORBS2	7338.9619
SORBS3	1303.7443	SORBS3	4938.7117
removed	removed	SORCS1	81.9262
SORCS2	9.2537	SORCS2	269.5435
SORD	1106.6747	SORD	300.813
SORL1	1458.3155	SORL1	1363.9775
SORT1	9963.1565	SORT1	7040.025
SOS1	3086.2822	SOS1	3118.1989
SOS2	2869.677	SOS2	1559.7248
SOSTDC1	141.8902	SOSTDC1	70.0438
removed	removed	SOST	257.661
SOX10	8674.1496	SOX10	823.6398
SOX11	20.2211	removed	removed
SOX12	864.7074	SOX12	245.7786
SOX13	829.0635	SOX13	1222.0138
SOX15	368.7773	SOX15	53.1582
SOX17	9.9392	SOX17	357.7236
SOX18	20.2211	SOX18	156.9731
removed	removed	SOX2OT	8.1301
SOX30	44.8976	SOX30	6.8793
SOX4	12189.5296	SOX4	1626.0163
removed	removed	SOX5	271.4196
SOX6	341.7017	SOX6	407.7548
SOX7	39.3968	SOX7	303.3146
SOX8	1834.2901	SOX8	159.4747
SOX9	4679.6333	SOX9	390.8693
SP100	469.1972	SP100	1873.0457
SP110	79.1706	SP110	449.656
SP140L	103.5044	SP140L	245.7786
SP140	9.2537	SP140	17.5109
SP1	1832.5765	SP1	3133.8336
SP2	422.2432	SP2	721.0757
SP3	2272.6416	SP3	1906.8168
SP4	548.3677	SP4	235.147
removed	removed	SP5	14.384
SP6	28.1038	SP6	45.6535
SPA17	50.0386	SPA17	60.0375
SPAG16	192.6142	SPAG16	300.813
removed	removed	SPAG17	29.3934
SPAG1	81.227	SPAG1	65.666
SPAG4	13.7092	removed	removed
SPAG5	330.467	SPAG5	68.793
SPAG7	295.7759	SPAG7	716.6979
SPAG8	16.451	SPAG8	18.1363
SPAG9	993.2311	SPAG9	3093.8086
SPARCL1	1176.9343	SPARCL1	30168.2301
SPARC	6836.7749	SPARC	77899.3121
removed	removed	SPAST	434.0213
SPATA12	21.9347	removed	removed
SPATA13	366.7141	SPATA13	367.7173
SPATA17	27.0757	SPATA17	5.6285
SPATA18	23.6484	SPATA18	199.4997
SPATA20	91.5089	SPATA20	686.6792
removed	removed	SPATA22	5.0031
SPATA24	22.6202	SPATA24	25.0156
SPATA2L	282.0667	SPATA2L	125.0782
SPATA2	398.2521	SPATA2	312.07
SPATA5L1	177.1913	SPATA5L1	137.586
SPATA5	263.5592	SPATA5	210.7567
SPATA6	127.4955	SPATA6	127.5797
SPATA7	228.2581	SPATA7	184.4903
SPATA9	5.1992	SPATA9	26.2664
SPATS2L	125.7819	SPATS2L	1837.3984
SPATS2	1565.9327	SPATS2	343.3396
SPC24	15.0801	removed	removed
SPC25	124.4109	SPC25	8.1301
SPCS1	1085.0621	SPCS1	1180.0438
SPCS2	530.8885	SPCS2	358.9744
SPCS3	1399.0232	SPCS3	1868.0425
SPDEF	397.9093	SPDEF	230.7692
SPDYA	24.9816	SPDYA	5.7536
SPDYC	108.9881	SPDYC	9.3809
SPDYE1	12.232	SPDYE1	8.0238
SPDYE3	141.4686	SPDYE3	98.5241
SPDYE5	9.2537	SPDYE5	5.6285
SPDYE6	30.1602	SPDYE6	17.5109
SPDYE7P	5.4837	removed	removed
SPDYE8P	28.1038	SPDYE8P	10.0063
SPEF1	5.8264	removed	removed
SPEF2	519.5784	SPEF2	102.5641
SPEG	552.8232	SPEG	1815.5097
SPEN	2565.6756	SPEN	2834.8968
removed	removed	SPESP1	23.7649
SPG11	720.4181	SPG11	1618.5116
SPG20	570.9879	SPG20	2123.8274
SPG21	1904.5497	SPG21	1671.6698
SPG7	1346.2428	SPG7	1061.9137
SPHAR	132.0024	SPHAR	78.005
SPHK1	3320.3085	SPHK1	355.3471
SPHK2	286.9094	SPHK2	293.3083
removed	removed	SPHKAP	9.3809
SPI1	69.9169	SPI1	312.07
SPIB	5.8264	removed	removed
SPIN1	3911.233	SPIN1	2634.7717
removed	removed	SPIN2A	12.5078
SPIN2B	43.1051	SPIN2B	142.6642
SPIN3	312.9123	SPIN3	246.404
SPIN4	661.4686	SPIN4	126.9543
SPINK1	5.4837	removed	removed
removed	removed	SPINK5	6.8793
SPINT1	5029.2177	SPINT1	601.0006
SPINT2	15836.8606	SPINT2	1659.162
SPIRE1	591.5517	SPIRE1	792.9956
SPIRE2	262.1883	SPIRE2	36.2727
SPNS1	782.6682	SPNS1	618.7054
SPNS2	135.6456	SPNS2	678.424
SPN	40.0994	SPN	113.1957
SPOCD1	9.2537	SPOCD1	12.5078
SPOCK1	71.9733	SPOCK1	1040.6504
SPOCK2	785.5368	SPOCK2	389.6185
SPON1	88.767	SPON1	1202.0013
SPON2	2467.9976	SPON2	1220.763
SPOPL	817.4107	SPOPL	926.2039
SPOP	382.8292	SPOP	1744.2151
SPP1	1144.7177	SPP1	298.9368
SPPL2A	155.9421	SPPL2A	639.1495
SPPL2B	619.9983	SPPL2B	569.7311
SPPL3	1814.7545	SPPL3	1232.02
SPRED1	1351.7265	SPRED1	1046.2789
SPRED2	2581.0984	SPRED2	1071.9199
SPRN	55.1795	SPRN	48.1551
SPRY1	312.5696	SPRY1	3242.6517
SPRY2	602.1763	SPRY2	1831.7699
SPRY3	106.2463	SPRY3	104.4403
SPRY4	261.8456	SPRY4	1017.5109
SPRYD3	567.2179	SPRYD3	2661.6635
SPRYD4	108.3026	SPRYD4	280.1751
SPR	710.1362	SPR	704.8155
SPSB1	536.3722	SPSB1	1422.1388
SPSB2	73.3442	SPSB2	62.5391
SPSB3	485.9909	SPSB3	672.2952
removed	removed	SPSB4	40.025
removed	removed	SPTA1	8.1301
SPTAN1	10080.7129	SPTAN1	14071.9199
SPTBN1	10177.3627	SPTBN1	42404.6279
SPTBN2	3894.7819	SPTBN2	467.7924
SPTBN4	45.2403	SPTBN4	70.0438
SPTBN5	1311.6682	SPTBN5	78.1739
SPTB	304.3441	SPTB	669.7936
SPTLC1	2227.0585	SPTLC1	1426.5166
SPTLC2	969.5827	SPTLC2	1409.631
SPTLC3	244.3664	SPTLC3	325.8286
SPTY2D1	1135.2104	SPTY2D1	865.541
SQLE	2978.3223	SQLE	298.3114
SQRDL	373.5755	SQRDL	1015.0094
SQSTM1	2475.1744	SQSTM1	8512.9581
SR140	4801.9878	SR140	1789.8687
SRA1	253.9628	SRA1	440.9006
SRBD1	473.6526	SRBD1	383.99
SRCAP	5975.1521	SRCAP	3300.813
SRCIN1	452.4034	SRCIN1	81.9262
SRCRB4D	54.6209	SRCRB4D	102.5641
SRC	1538.1715	SRC	686.0538
SRD5A1	215.9198	SRD5A1	89.4309
SRD5A3	1347.4698	SRD5A3	508.4428
SREBF1	1594.3792	SREBF1	2074.4215
SREBF2	2963.2422	SREBF2	2398.374
SRFBP1	175.8204	SRFBP1	170.7317
SRF	3178.4766	SRF	2329.581
SRGAP1	637.1348	SRGAP1	338.9619
SRGAP2	1196.8126	SRGAP2	953.0957
SRGAP3	225.859	SRGAP3	131.9575
SRGN	264.2447	SRGN	2116.3227
SRI	980.2074	SRI	1297.0607
SRL	832.4908	SRL	574.7342
SRMS	78.8279	removed	removed
SRM	1226.2874	SRM	873.671
SRP14	2248.9932	SRP14	3526.5791
SRP19	576.1323	SRP19	485.1657
SRP54	836.6035	SRP54	746.7167
SRP68	2123.2114	SRP68	1832.3952
SRP72	4355.4108	SRP72	2111.945
SRP9	5208.4654	SRP9	2710.444
SRPK1	4524.7194	SRPK1	786.1163
SRPK2	1057.3216	SRPK2	987.4922
SRPK3	147.5898	SRPK3	41.626
SRPRB	1675.9489	SRPRB	666.6667
SRPR	2397.0525	SRPR	3509.6936
SRPX2	27.4184	SRPX2	626.0163
SRPX	33.9303	SRPX	1804.878
SRRD	189.8723	SRRD	206.379
SRRM1	2778.8536	SRRM1	1781.1132
SRRM2	7703.5387	SRRM2	11070.0438
removed	removed	SRRM3	76.2977
SRRM5	34.8008	SRRM5	13.7523
SRRT	1512.1241	SRRT	939.9625
SRR	173.3116	SRR	279.0932
SRXN1	365.0073	SRXN1	627.267
SS18L1	1694.1136	SS18L1	387.7423
SS18L2	208.7225	SS18L2	151.3446
SS18	2109.8449	SS18	1502.8143
SSBP1	2047.4681	SSBP1	761.7261
SSBP2	323.1942	SSBP2	665.4159
SSBP3	1124.4966	SSBP3	791.7448
SSBP4	377.0028	SSBP4	375.2345
SSB	2780.0805	SSB	2186.3977
SSC5D	43.5267	SSC5D	1866.1664
SSFA2	7712.7924	SSFA2	3209.5059
SSH1	830.7771	SSH1	1518.449
SSH2	491.8173	SSH2	874.2964
SSH3	569.9597	SSH3	790.4941
SSNA1	606.2891	SSNA1	556.5979
SSPN	70.6023	SSPN	2023.1395
removed	removed	SSPO	19.3871
SSR1	3743.2953	SSR1	3146.3415
SSR2	8268.7002	SSR2	3040.025
SSR3	5247.1939	SSR3	2944.9656
SSR4	3113.7006	SSR4	1398.9994
SSRP1	5999.1432	SSRP1	2555.9725
SSSCA1	258.761	SSSCA1	257.661
removed	removed	SSTR1	139.4622
SSTR2	7.8828	SSTR2	141.9637
SSU72	1521.7205	SSU72	2145.0907
SSX2IP	917.1451	SSX2IP	162.6016
ST13	4442.807	ST13	6469.6685
ST14	4230.3145	ST14	537.2108
ST20	118.9752	ST20	24.4841
ST3GAL1	1254.3912	ST3GAL1	1826.1413
ST3GAL2	228.2581	ST3GAL2	757.3483
ST3GAL3	306.4005	ST3GAL3	530.9568
ST3GAL4	1661.897	ST3GAL4	722.3265
ST3GAL5	25.362	ST3GAL5	455.9099
ST3GAL6	428.0696	ST3GAL6	200.1251
ST5	1389.0841	ST5	1673.546
ST6GAL1	154.5712	ST6GAL1	1675.4221
ST6GAL2	35.9866	ST6GAL2	235.147
removed	removed	ST6GALNAC1	123.202
ST6GALNAC2	42.8412	ST6GALNAC2	190.7442
ST6GALNAC3	10.2819	ST6GALNAC3	175.7348
ST6GALNAC4	416.074	ST6GALNAC4	271.4196
ST6GALNAC5	11.3101	ST6GALNAC5	33.7711
ST6GALNAC6	1070.3453	ST6GALNAC6	4039.3996
ST7L	415.7313	ST7L	285.8036
ST7OT1	34.8419	ST7OT1	43.2958
removed	removed	ST7OT3	6.9231
ST7	491.55	ST7	802.8143
ST8SIA1	750.9211	ST8SIA1	158.8493
removed	removed	ST8SIA2	8.1301
ST8SIA4	154.2284	ST8SIA4	297.0607
removed	removed	ST8SIA6	70.6692
STAB1	358.163	STAB1	3401.0319
removed	removed	STAB2	120.7004
STAC2	5613.2294	STAC2	804.878
STAC3	9.2537	STAC3	22.5141
STAC	552.4805	STAC	266.4165
STAG1	1423.926	STAG1	1183.7649
STAG2	3667.5521	STAG2	2932.4578
STAG3L1	144.2893	STAG3L1	122.5766
STAG3L2	130.5801	STAG3L2	77.5485
STAG3L3	183.806	STAG3L3	163.7336
STAG3L4	38.3857	STAG3L4	163.8524
STAG3	701.9964	STAG3	42.7079
STAM2	770.7994	STAM2	837.3984
STAMBPL1	25.7047	STAMBPL1	317.0732
STAMBP	1084.0545	STAMBP	659.162
STAM	549.0532	STAM	448.4053
removed	removed	STAP1	9.3809
STAP2	285.8367	STAP2	75.6723
STARD10	730.0146	STARD10	363.3521
STARD13	56.5504	STARD13	1292.0575
STARD3NL	647.4167	STARD3NL	494.6842
STARD3	287.5503	STARD3	590.369
STARD4	5.8264	STARD4	83.177
STARD5	31.8739	STARD5	80.6754
STARD7	4869.1252	STARD7	2656.1351
STARD8	45.9258	STARD8	864.2902
STAR	60.3205	STAR	8.7555
STAT1	5759.9177	STAT1	3519.6998
STAT2	1463.1137	STAT2	2115.6973
STAT3	5407.9342	STAT3	5240.7755
removed	removed	STAT4	60.0375
STAT5A	502.0992	STAT5A	3317.6986
STAT5B	1346.9283	STAT5B	4130.0813
STAT6	1144.3749	STAT6	4657.2858
STAU1	3909.8621	STAU1	2772.3577
STAU2	1150.5441	STAU2	847.4046
STBD1	56.9548	STBD1	3205.8474
STC1	248.8219	STC1	1833.646
STC2	544.255	STC2	1624.1401
STEAP1	147.0311	STEAP1	514.6967
STEAP2	176.8486	STEAP2	771.1069
STEAP3	4010.2819	STEAP3	1087.5547
STEAP4	121.3264	STEAP4	1590.9944
STIL	392.7684	STIL	49.4059
STIM1	2267.1579	STIM1	2272.045
STIM2	234.0845	STIM2	546.5916
STIP1	4258.0756	STIP1	1898.6867
STK10	147.7166	STK10	678.5491
STK11IP	427.0414	STK11IP	265.7911
STK11	502.7847	STK11	886.1789
STK16	215.9198	STK16	479.6748
STK17A	933.2534	STK17A	367.1044
STK17B	213.5207	STK17B	1063.7899
STK19	214.638	STK19	246.7417
STK24	7596.2642	STK24	2405.8787
STK25	1903.8643	STK25	1739.8374
STK31	8.911	removed	removed
removed	removed	STK32A	25.641
removed	removed	STK32B	248.9056
STK32C	117.5563	STK32C	105.6911
removed	removed	STK33	8.7555
STK35	2446.0629	STK35	1113.8211
STK36	246.08	STK36	318.9493
STK38L	3523.6055	STK38L	1652.2827
STK38	2146.8597	STK38	1464.04
STK39	239.5682	STK39	585.9912
STK3	842.7727	STK3	549.7186
STK40	3952.0178	STK40	2530.9568
STK4	1055.6079	STK4	888.6804
STL	10.3162	STL	6.9106
STMN1	9532.3451	STMN1	1209.5059
removed	removed	STMN2	90.0563
STMN3	589.8381	STMN3	659.7874
STOML1	89.7952	STOML1	412.758
STOML2	2484.1059	STOML2	1400.8755
STOM	5380.5158	STOM	9432.1451
removed	removed	STON1-GTF2A1L	84.3152
STON1	542.5413	STON1	838.1363
STON2	272.813	STON2	301.4384
STOX1	38.043	STOX1	363.9775
removed	removed	STOX2	90.0563
STRA13	389.3411	STRA13	266.4165
STRA6	19.1929	STRA6	8.1301
STRADA	320.7951	STRADA	419.0119
STRADB	608.6882	STRADB	665.4159
STRAP	3701.4823	STRAP	2295.8099
STRBP	1874.3895	STRBP	454.0338
STRC	14.3981	removed	removed
STRN3	452.657	STRN3	866.1664
STRN4	2139.3197	STRN4	1426.5166
STRN	594.2935	STRN	449.0306
STS	352.3263	STS	1881.8011
STT3A	3118.4988	STT3A	2434.6467
STT3B	1765.4014	STT3B	1539.0869
STUB1	497.5718	STUB1	1462.1451
STX10	309.1423	STX10	240.7755
STX11	27.4184	STX11	837.3984
STX12	2365.5214	STX12	1900.5629
STX16	2290.1208	STX16	1567.2295
STX17	1300.6598	STX17	920.5754
STX18	389.3411	STX18	394.6216
STX19	106.2463	STX19	10.6316
STX1A	143.5798	STX1A	34.3965
STX1B	76.7715	STX1B	49.4059
STX2	102.819	STX2	530.9568
STX3	548.7105	STX3	428.3927
STX4	609.3737	STX4	621.0131
STX5	1370.9194	STX5	826.1413
STX6	1913.1385	STX6	911.0381
STX7	814.6688	STX7	2677.2983
STX8	162.1112	STX8	406.5041
STXBP1	923.6569	STXBP1	2074.4215
STXBP2	1309.5707	STXBP2	279.5497
STXBP3	1555.6508	STXBP3	797.9987
STXBP4	55.1795	STXBP4	98.1864
STXBP5	178.5485	STXBP5	577.8361
removed	removed	STXBP6	124.4528
STYK1	225.5162	STYK1	15.0094
STYXL1	391.0548	STYXL1	237.6485
STYX	671.4078	STYX	490.3064
SUB1	5579.9846	SUB1	2944.3402
SUCLA2	446.8477	SUCLA2	1813.3021
SUCLG1	1093.3082	SUCLG1	2421.5134
SUCLG2	601.4909	SUCLG2	1718.5741
removed	removed	SUCNR1	22.5141
SUDS3	2177.3627	SUDS3	878.0488
SUFU	1386.6849	SUFU	706.6917
SUGT1L1	38.3138	SUGT1L1	33.2958
removed	removed	SUGT1P1	10.0063
SUGT1	655.2995	SUGT1	510.9443
SULF1	1892.5542	SULF1	5158.2239
SULF2	349.9272	SULF2	2778.6116
SULT1A1	188.1587	SULT1A1	587.8674
SULT1A2	11.6528	SULT1A2	51.9074
SULT1A3	816.5778	SULT1A3	803.8211
removed	removed	SULT1B1	5.0031
SULT1C4	273.4984	SULT1C4	110.0688
SULT2B1	25.7047	SULT2B1	10.0063
SULT4A1	101.448	SULT4A1	5.0031
SUMF1	2188.6728	SUMF1	1090.6817
SUMF2	4435.2669	SUMF2	2624.7655
SUMO1P3	230.6572	SUMO1P3	94.434
SUMO1	2867.9633	SUMO1	1581.6135
SUMO2	4192.2714	SUMO2	2383.99
SUMO3	2567.3893	SUMO3	1820.5128
SUN1	1693.7709	SUN1	3459.0369
SUN2	6294.5763	SUN2	7718.5741
SUOX	277.9539	SUOX	943.0894
SUPT16H	2690.4293	SUPT16H	2912.4453
SUPT3H	83.9688	SUPT3H	117.5735
SUPT4H1	774.0656	SUPT4H1	1055.5034
SUPT5H	3942.7641	SUPT5H	2716.0725
SUPT6H	1578.9564	SUPT6H	3311.4447
SUPT7L	1686.2308	SUPT7L	1028.768
SUPV3L1	1029.5604	SUPV3L1	500.9381
SURF1	526.0903	SURF1	851.157
SURF2	333.4761	SURF2	130.7067
SURF4	8143.6038	SURF4	6255.1595
SURF6	1111.1302	SURF6	595.9975
SUSD1	224.1453	SUSD1	243.9024
SUSD2	799.5887	SUSD2	1190.1188
SUSD3	7.1973	SUSD3	80.6754
SUSD4	1400.3941	SUSD4	98.8118
SUSD5	19.5356	SUSD5	1425.2658
SUV39H1	209.7507	SUV39H1	203.252
SUV39H2	593.2654	SUV39H2	133.8336
SUV420H1	2107.4458	SUV420H1	1140.0876
SUV420H2	203.2388	SUV420H2	77.5485
SUZ12P	112.4154	SUZ12P	50.6567
SUZ12	531.574	SUZ12	629.7686
SV2A	399.623	SV2A	90.0563
SV2B	5.1409	SV2B	182.6141
SV2C	10.2819	removed	removed
SVEP1	53.5687	SVEP1	5765.96
SVIL	1631.0342	SVIL	6200.6754
SVIP	374.261	SVIP	186.9919
SVOPL	8.911	removed	removed
SWAP70	1114.5575	SWAP70	2668.5428
SYAP1	1578.9564	SYAP1	1124.4528
SYBU	26.3902	SYBU	1087.5547
SYCE1L	6.5119	removed	removed
removed	removed	SYCE1	23.3208
SYCE2	9.5964	removed	removed
SYCP1	33.9303	removed	removed
SYCP2L	169.3085	SYCP2L	15.6348
SYCP2	2643.1326	SYCP2	155.7223
SYDE1	56.2077	SYDE1	801.1257
SYDE2	265.9584	SYDE2	132.5829
SYF2	1124.1539	SYF2	1068.1676
SYK	82.2552	SYK	430.8943
removed	removed	SYMPK	1409.0056
SYN1	104.1899	SYN1	13.1332
SYN2	353.3545	SYN2	169.4809
removed	removed	SYN3	8.1301
SYNCRIP	7581.1841	SYNCRIP	3724.2026
SYNC	16.7766	SYNC	531.3946
SYNE1	172.0504	SYNE1	5303.94
SYNE2	1836.6892	SYNE2	4166.9794
SYNGAP1	570.3025	SYNGAP1	371.4822
SYNGR1	1038.749	SYNGR1	539.3121
SYNGR2	4595.3217	SYNGR2	2116.9481
SYNGR3	20.9065	removed	removed
SYNGR4	20.5638	removed	removed
SYNJ1	629.5947	SYNJ1	540.3377
SYNJ2BP	477.7654	SYNJ2BP	1625.3909
SYNJ2	62.3768	SYNJ2	404.0025
SYNM	10783.3091	SYNM	8539.7123
removed	removed	SYNPO2L	13.1332
SYNPO2	103.5044	SYNPO2	20237.0231
SYNPO	579.5562	SYNPO	13298.3114
SYNRG	619.6556	SYNRG	1064.4153
SYPL1	1315.0544	SYPL1	2717.3233
SYPL2	6.8546	SYPL2	112.5704
SYP	45.2403	SYP	145.7161
SYS1-DBNDD2	11.6562	SYS1-DBNDD2	6.4916
SYS1	629.5913	SYS1	882.8018
SYT11	275.5548	SYT11	989.3684
SYT12	885.2712	SYT12	205.7536
SYT13	16.7938	SYT13	6.2539
SYT15	12.681	SYT15	392.7455
removed	removed	SYT17	93.1832
SYT1	40.0994	SYT1	40.6504
SYT2	6.8546	SYT2	16.2602
SYT3	56.2077	removed	removed
removed	removed	SYT4	5.6285
SYT5	24.6765	removed	removed
removed	removed	SYT6	11.257
SYT7	209.0652	SYT7	267.0419
SYT8	1093.6509	SYT8	22.5141
removed	removed	SYT9	8.7555
SYTL1	454.4598	SYTL1	73.1707
SYTL2	108.6454	SYTL2	1794.2464
SYTL3	309.8278	SYTL3	282.6767
SYTL4	16.7938	SYTL4	437.1482
removed	removed	SYTL5	16.8856
SYVN1	1417.1879	SYVN1	1509.6936
TAB1	588.875	TAB1	683.9525
TAB2	1706.4519	TAB2	2290.1814
TAB3	756.062	TAB3	677.2983
removed	removed	TAC1	30.6442
TACC1	528.1467	TACC1	8186.3665
TACC2	710.8217	TACC2	2034.3965
TACC3	761.203	TACC3	210.1313
TACO1	190.2151	TACO1	318.324
removed	removed	TACR1	347.7173
TACR2	61.3486	TACR2	21.2633
TACSTD2	3590.4378	TACSTD2	1013.7586
TADA1	442.4642	TADA1	198.2489
TADA2A	215.9198	TADA2A	181.9887
TADA2B	484.9627	TADA2B	829.8937
TADA3	1129.8432	TADA3	1525.3596
TAF10	371.1764	TAF10	470.2939
TAF11	776.6258	TAF11	459.6623
TAF12	866.0783	TAF12	380.2376
TAF13	405.1067	TAF13	196.9981
TAF15	1111.4729	TAF15	2136.9606
TAF1A	138.8056	TAF1A	68.793
TAF1B	344.4435	TAF1B	209.5059
TAF1C	861.2801	TAF1C	586.6166
TAF1D	769.9152	TAF1D	347.267
TAF1L	32.9021	TAF1L	44.4028
TAF1	1352.0692	TAF1	1654.1588
TAF2	1373.6612	TAF2	621.6385
TAF3	244.7091	TAF3	313.3208
TAF4B	767.3721	TAF4B	166.9794
TAF4	1095.0218	TAF4	401.5009
TAF5L	1125.1821	TAF5L	696.06
TAF5	144.2893	TAF5	100.0625
TAF6L	184.7314	TAF6L	189.4934
TAF6	920.9151	TAF6	977.4859
TAF7L	57.2359	TAF7L	6.2539
TAF7	2046.0972	TAF7	2657.9112
TAF8	653.2431	TAF8	649.7811
TAF9B	723.8454	TAF9B	816.7605
TAF9	796.1614	TAF9	969.3558
TAGAP	51.4095	TAGAP	325.8286
TAGLN2	6482.735	TAGLN2	7484.0525
TAGLN3	65.8041	removed	removed
TAGLN	5781.4378	TAGLN	64152.5954
TAL1	16.7938	TAL1	439.6498
TALDO1	2460.4575	TALDO1	4615.3846
TANC1	1089.5382	TANC1	1394.6216
TANC2	423.9568	TANC2	796.1226
TANK	2445.3774	TANK	951.8449
TAOK1	186.7878	TAOK1	757.9737
TAOK2	1411.3615	TAOK2	1569.1057
TAOK3	1066.2325	TAOK3	999.3746
