gene_id	TCGA-BH-A0H9-01A-11R-A056-07	gene_id	TCGA-BH-A0H9-11A-22R-A466-07
SAV1	747.923	SAV1	1363.6908
SBDSP1	364.3828	SBDSP1	735.7699
SBDS	1224.1228	SBDS	4520.0719
SBF1	975.4667	SBF1	1689.6345
SBF2	1490.0753	SBF2	1203.577
SBK1	333.1053	removed	removed
SBNO1	668.5563	SBNO1	169.5626
SBNO2	1739.4194	SBNO2	780.707
SC4MOL	1584.9868	SC4MOL	442.1809
SC5DL	1506.7931	SC5DL	1696.2253
SC65	662.3009	SC65	286.399
SCAF1	1783.2079	SCAF1	1775.9137
SCAI	286.971	SCAI	250.4494
SCAMP1	2861.1084	SCAMP1	1000
SCAMP2	1724.5626	SCAMP2	2569.8023
SCAMP3	1794.155	SCAMP3	1617.7352
SCAMP4	2330.173	SCAMP4	1206.1114
SCAMP5	481.6733	SCAMP5	176.7525
SCAND1	2988.5642	SCAND1	1452.3667
SCAND2	130.1926	SCAND2	167.166
SCAND3	6.6465	SCAND3	13.7807
SCAPER	273.2871	SCAPER	280.4074
SCAP	2394.2137	SCAP	2279.5506
SCARA3	378.8486	SCARA3	635.71
SCARA5	21.1123	SCARA5	2357.6992
SCARB1	1331.2482	SCARB1	5216.8963
SCARB2	10209.3637	SCARB2	5315.7579
SCARF1	81.7124	SCARF1	1004.1941
SCARF2	105.5615	SCARF2	312.7621
removed	removed	SCARNA2	7.1899
SCCPDH	7386.9612	SCCPDH	1475.1348
SCD5	92.2686	SCD5	192.9299
SCD	7848.6951	SCD	110418.2145
SCFD1	1293.3242	SCFD1	947.873
SCFD2	573.16	SCFD2	349.9101
SCG2	17.9846	removed	removed
SCG5	54.7356	SCG5	6.5908
SCGB1D2	17.9846	removed	removed
SCGB2A1	7.4284	removed	removed
SCGB2A2	162.252	removed	removed
SCGB3A1	13.6839	SCGB3A1	13.7807
SCGB3A2	13.2929	removed	removed
removed	removed	SCGN	32.9539
SCHIP1	55.5175	SCHIP1	424.2061
SCIN	40.6607	SCIN	116.8364
SCLT1	91.8776	SCLT1	65.9077
SCLY	333.8872	SCLY	252.2469
SCMH1	561.4309	SCMH1	1103.6549
SCML1	32.0594	SCML1	219.8922
SCML2	18.7665	SCML2	30.5572
SCML4	13.6839	SCML4	5.9916
removed	removed	SCN11A	59.9161
SCN1B	67.6376	SCN1B	464.3499
SCN2A	439.4487	SCN2A	24.5656
SCN2B	10.9471	SCN2B	23.3673
SCN3A	14.0749	SCN3A	59.317
SCN3B	11.3381	SCN3B	100.0599
SCN4A	25.8039	SCN4A	839.4248
SCN4B	111.817	SCN4B	2059.9161
SCN7A	17.5936	SCN7A	25.7639
SCN8A	60.6001	SCN8A	10.1857
removed	removed	SCN9A	61.7136
SCNM1	457.8243	SCNM1	457.7591
SCNN1A	3003.03	SCNN1A	36.5488
SCNN1B	73.1111	SCNN1B	657.879
SCNN1D	10.5562	SCNN1D	23.9664
SCNN1G	9.7742	removed	removed
SCO1	776.8547	SCO1	527.861
SCO2	553.2206	SCO2	582.9838
SCOC	2424.3964	SCOC	1481.1264
SCP2	2515.1012	SCP2	3973.0377
SCPEP1	1934.9037	SCPEP1	1903.5351
SCRG1	7.0374	SCRG1	8.3883
SCRIB	1943.1141	SCRIB	1133.6129
SCRN1	2870.1007	SCRN1	1273.8167
SCRN2	401.5248	SCRN2	4093.4691
SCRN3	344.8343	SCRN3	284.0024
removed	removed	SCTR	18.574
SCT	5.4736	removed	removed
SCUBE1	60.6001	SCUBE1	255.2427
SCUBE2	4975.8577	SCUBE2	1264.2301
SCUBE3	9.7742	SCUBE3	16.7765
removed	removed	SCXB	5.3925
SCYL1	1617.5506	SCYL1	2269.3349
SCYL2	1314.4365	SCYL2	440.3835
SCYL3	520.6099	SCYL3	212.1989
SDAD1	1063.8256	SDAD1	572.1989
SDC1	2864.2361	SDC1	35.3505
SDC2	562.2129	SDC2	5127.6213
SDC3	2433.7797	SDC3	3613.541
SDC4	6576.0923	SDC4	648.8916
SDCBP2	39.8162	SDCBP2	113.8406
SDCBP	2885.7394	SDCBP	7192.3307
SDCCAG1	869.9052	SDCCAG1	536.2493
SDCCAG3	463.6888	SDCCAG3	469.7424
SDCCAG8	566.5135	SDCCAG8	456.5608
SDF2L1	437.8849	SDF2L1	266.0276
SDF2	823.7709	SDF2	914.9191
SDF4	2379.4351	SDF4	4153.3853
SDHAF1	216.9876	SDHAF1	302.5764
SDHAF2	731.8933	SDHAF2	586.5788
SDHAP1	54.3446	SDHAP1	59.9161
SDHAP2	60.9911	SDHAP2	76.0935
SDHAP3	51.9988	SDHAP3	77.891
SDHA	2449.4184	SDHA	3547.6333
SDHB	1170.951	SDHB	1856.2013
SDHC	4931.2873	SDHC	2650.0899
SDHD	1498.5827	SDHD	2500.2996
SDK1	714.2997	SDK1	361.2942
SDK2	25.413	SDK2	10.7849
SDPR	194.7024	SDPR	6052.7262
SDR16C5	109.0802	SDR16C5	13.1815
SDR39U1	482.5452	SDR39U1	739.5626
SDR42E1	292.0536	SDR42E1	34.1522
SDSL	439.0578	SDSL	168.9635
SDS	143.4855	removed	removed
SEC11A	2169.0939	SEC11A	4031.1564
SEC11C	794.4482	SEC11C	428.9994
SEC13	2046.7208	SEC13	2044.3379
SEC14L1	1655.3612	SEC14L1	3694.4278
SEC14L2	213.5353	SEC14L2	31.6657
removed	removed	SEC14L5	13.1815
SEC16A	5266.7383	SEC16A	1732.175
SEC16B	55.5254	SEC16B	118.6878
SEC22A	385.4951	SEC22A	406.2313
SEC22B	1335.9398	SEC22B	1599.1612
SEC22C	745.9681	SEC22C	816.6567
SEC23A	1954.8431	SEC23A	2005.9916
SEC23B	3562.5061	SEC23B	672.2588
SEC23IP	1608.8359	SEC23IP	565.009
SEC24A	1419.998	SEC24A	542.2409
SEC24B	1477.0795	SEC24B	904.7334
SEC24C	2857.9806	SEC24C	1859.1971
SEC24D	3423.7122	SEC24D	455.9617
SEC31A	4753.1815	SEC31A	3474.0503
removed	removed	SEC31B	61.9652
SEC61A1	10057.015	SEC61A1	5214.8412
SEC61A2	160.3792	SEC61A2	42.2588
SEC61B	1233.897	SEC61B	1569.8023
SEC61G	1126.3806	SEC61G	793.8886
SEC62	3960.5122	SEC62	4750.1498
SEC63	2514.7102	SEC63	2268.4242
SECISBP2L	1185.0259	SECISBP2L	1033.553
SECISBP2	622.4221	SECISBP2	521.8694
SECTM1	292.8355	SECTM1	260.0359
SEH1L	950.0538	SEH1L	630.9167
removed	removed	SEL1L2	31.7555
SEL1L3	855.8303	SEL1L3	426.0036
SEL1L	4614.6027	SEL1L	2574.5956
SELENBP1	3876.0629	SELENBP1	7761.5339
SELE	71.1563	SELE	1291.7915
SELK	444.9223	SELK	811.2642
SELL	245.5283	SELL	43.7388
SELM	1041.5404	SELM	2184.5416
SELO	281.1064	SELO	623.7268
SELPLG	304.1736	SELPLG	245.6561
SELP	164.5978	SELP	1412.822
SELS	852.7026	SELS	974.8352
SELT	2987.7822	SELT	1702.8161
SEMA3A	51.6079	SEMA3A	161.1744
SEMA3B	937.9337	SEMA3B	1335.5303
SEMA3C	2158.9287	SEMA3C	1759.1372
SEMA3D	47.3072	SEMA3D	118.6339
SEMA3E	321.3762	SEMA3E	163.571
SEMA3F	2664.0602	SEMA3F	1717.7951
SEMA3G	376.1118	SEMA3G	8124.6255
SEMA4A	242.7915	SEMA4A	26.3631
SEMA4B	2413.4493	SEMA4B	282.2049
SEMA4C	1002.4436	SEMA4C	1339.7244
SEMA4D	271.7232	SEMA4D	102.4566
SEMA4F	458.9972	SEMA4F	478.7298
SEMA4G	137.1792	SEMA4G	31.6477
SEMA5A	1150.2297	SEMA5A	342.7202
SEMA5B	18.3755	SEMA5B	35.9497
SEMA6A	78.1937	SEMA6A	920.9107
SEMA6B	165.7707	SEMA6B	1564.4098
SEMA6C	64.1189	SEMA6C	599.1612
SEMA6D	102.0428	SEMA6D	284.0024
SEMA7A	144.2674	SEMA7A	109.6465
SENP1	504.3495	SENP1	237.867
SENP2	618.9033	SENP2	718.9934
SENP3	1171.0097	SENP3	1253.2774
SENP5	570.0323	SENP5	586.5788
SENP6	1837.9435	SENP6	962.852
SENP7	378.8486	SENP7	240.8628
SENP8	75.066	SENP8	48.5321
SEP15	2571.4006	SEP15	3410.4254
SEPHS1	1032.5481	SEPHS1	985.6201
SEPHS2	4963.7377	SEPHS2	1335.5303
SEPN1	3337.6991	SEPN1	4013.1815
SEPP1	4103.3956	SEPP1	19305.6441
SEPSECS	315.5117	SEPSECS	211.5039
SEPT10	1342.1953	SEPT10	2016.1774
SEPT11	4301.0458	SEPT11	4769.3229
SEPT1	53.1717	SEPT1	109.6465
SEPT2	14274.6555	SEPT2	13671.0605
SEPT3	98.5241	removed	removed
SEPT4	135.6661	SEPT4	1092.2708
SEPT5	621.6401	SEPT5	425.4044
SEPT6	860.9129	SEPT6	511.0845
SEPT7P2	83.6673	SEPT7P2	92.2708
SEPT7	3441.6968	SEPT7	4098.8616
SEPT8	2688.1048	SEPT8	1135.8957
SEPT9	9208.875	SEPT9	3737.5674
SEPW1	4364.3828	SEPW1	8515.2786
SEPX1	919.9492	SEPX1	675.8538
SERAC1	333.1053	SERAC1	147.9928
SERBP1	7341.2179	SERBP1	6742.9599
SERF1A	637.2789	SERF1A	464.9491
SERF2	5380.0958	SERF2	11911.3601
SERGEF	362.8189	SERGEF	427.8011
SERHL2	124.5665	SERHL2	44.967
SERHL	85.6221	SERHL	36.5488
SERINC1	7429.1858	SERINC1	12005.3925
SERINC2	3688.789	SERINC2	109.6465
SERINC3	3527.7099	SERINC3	2961.0545
removed	removed	SERINC4	9.1492
SERINC5	270.9413	SERINC5	47.3337
SERP1	6038.3853	SERP1	3109.0473
SERP2	32.8414	SERP2	31.7555
SERPINA11	64.9008	removed	removed
SERPINA1	831.1993	SERPINA1	129.4188
SERPINA3	43875.281	SERPINA3	339.7244
SERPINA4	48.8711	removed	removed
SERPINA5	1468.8691	SERPINA5	295.9856
SERPINA6	648.226	removed	removed
SERPINB1	806.9592	SERPINB1	904.7334
SERPINB5	147.7861	removed	removed
SERPINB6	2515.8831	SERPINB6	5427.2019
SERPINB8	83.6673	SERPINB8	133.6129
SERPINB9	148.1771	SERPINB9	186.3391
SERPINE1	526.6347	SERPINE1	147.9928
SERPINE2	423.0281	SERPINE2	430.7969
SERPINF1	2253.9341	SERPINF1	22795.0869
SERPINF2	39.4878	SERPINF2	159.976
SERPING1	2503.7631	SERPING1	19362.4925
SERPINH1	4309.6472	SERPINH1	6976.6327
SERPINI1	49.262	SERPINI1	288.1965
SERTAD1	367.9015	SERTAD1	1311.5638
SERTAD2	980.5493	SERTAD2	919.1132
SERTAD3	980.9403	SERTAD3	1168.9635
SERTAD4	154.0416	SERTAD4	64.1102
SESN1	709.6081	SESN1	889.1552
SESN2	505.9134	SESN2	669.8622
SESN3	336.233	SESN3	67.1061
SESTD1	1059.525	SESTD1	3053.3253
SETBP1	468.3804	SETBP1	248.6519
SETD1A	773.3359	SETD1A	715.3984
SETD1B	888.2807	SETD1B	590.7729
SETD2	1925.5205	SETD2	1073.0977
SETD3	1660.4437	SETD3	2539.2451
SETD4	285.4071	SETD4	164.7693
SETD5	2355.9769	SETD5	907.13
SETD6	444.4649	SETD6	166.6267
SETD7	2761.4114	SETD7	5002.9958
SETD8	696.7061	SETD8	533.2534
SETDB1	1321.474	SETDB1	598.562
SETDB2	255.3025	SETDB2	256.441
SETMAR	369.8563	SETMAR	527.2618
SETX	1971.6548	SETX	1430.1977
SET	6921.7085	SET	3601.5578
SEZ6L2	3225.1002	SEZ6L2	105.4524
SF1	4025.022	SF1	4193.5291
SF3A1	2499.4194	SF3A1	2944.254
SF3A2	950.4447	SF3A2	1242.0611
SF3A3	1520.868	SF3A3	1764.5297
SF3B14	1387.9386	SF3B14	1145.5962
SF3B1	5887.9875	SF3B1	2904.1342
SF3B2	5045.0591	SF3B2	5255.8418
SF3B3	7514.417	SF3B3	2390.6531
SF3B4	2382.9538	SF3B4	1176.1534
SF3B5	1320.301	SF3B5	1902.3367
SF4	478.9366	SF4	567.4056
SFI1	351.0898	SFI1	157.5794
SFMBT1	515.2966	SFMBT1	127.0222
SFMBT2	32.8414	SFMBT2	16.1774
SFN	675.9848	SFN	18.574
SFPQ	5469.6902	SFPQ	2031.9173
SFRP1	1095.4941	SFRP1	8308.568
SFRP2	8463.6888	SFRP2	11281.0066
SFRP4	1239.3705	SFRP4	5034.7513
removed	removed	SFRP5	40.743
SFRS11	2251.9793	SFRS11	1231.8754
SFRS12IP1	545.4012	SFRS12IP1	612.9419
SFRS12	1447.3658	SFRS12	593.7687
SFRS13A	1819.9589	SFRS13A	988.6159
removed	removed	SFRS13B	11.9832
SFRS14	1530.7204	SFRS14	458.9575
SFRS15	730.7204	SFRS15	583.583
SFRS16	200.1759	SFRS16	275.015
SFRS17A	804.6134	SFRS17A	599.7603
SFRS18	705.6984	SFRS18	736.9682
SFRS1	6086.5996	SFRS1	2465.5482
SFRS2B	939.4976	SFRS2B	1228.8796
SFRS2IP	2903.724	SFRS2IP	1374.4757
SFRS2	3031.8522	SFRS2	1877.2558
SFRS3	4884.371	SFRS3	4197.7232
SFRS4	987.5867	SFRS4	2530.2576
SFRS5	1271.039	SFRS5	1969.4428
SFRS6	3300.5571	SFRS6	1253.4452
SFRS7	2000.1955	SFRS7	1553.6249
SFRS8	485.1921	SFRS8	603.3553
SFRS9	2045.9388	SFRS9	1786.6986
SFT2D1	629.4595	SFT2D1	517.6753
SFT2D2	78.5691	SFT2D2	32.2948
SFT2D3	276.0238	SFT2D3	373.8766
removed	removed	SFTA1P	39.5446
removed	removed	SFTPB	194.1282
SFTPD	14.4658	SFTPD	10.7849
SFXN1	850.3568	SFXN1	212.7022
SFXN2	595.0542	SFXN2	59.9161
SFXN3	824.1619	SFXN3	1139.0054
SFXN4	234.1902	SFXN4	376.2732
SFXN5	814.7786	SFXN5	109.6465
removed	removed	SGCA	106.0515
SGCB	1419.998	SGCB	2768.7238
SGCD	179.8456	SGCD	330.1378
SGCE	620.8582	SGCE	1232.4745
SGCG	6.6465	SGCG	603.9545
SGEF	303.7826	SGEF	249.8502
SGIP1	22.6762	SGIP1	14.979
SGK196	68.0285	removed	removed
SGK1	528.1986	SGK1	2003.595
SGK223	786.2379	SGK223	940.683
SGK269	831.9812	SGK269	1420.6111
SGK2	10.9471	SGK2	748.9515
SGK3	241.5091	SGK3	239.2031
SGK494	17.9846	SGK494	29.9581
SGMS1	854.2664	SGMS1	796.8844
SGMS2	173.1991	SGMS2	207.3098
SGOL1	69.2014	removed	removed
SGOL2	231.0625	SGOL2	41.3421
SGPL1	2126.0874	SGPL1	790.8928
SGPP1	254.5206	SGPP1	509.287
SGPP2	54.3446	removed	removed
SGSH	1045.8411	SGSH	949.0713
SGSM1	13.6839	SGSM1	62.9119
SGSM2	1693.6761	SGSM2	841.2223
SGSM3	1160.3949	SGSM3	908.9275
SGTA	2406.4119	SGTA	1941.8814
SGTB	152.5794	SGTB	155.0929
SH2B1	783.5011	SH2B1	962.2528
SH2B2	19.1575	SH2B2	22.169
SH2B3	389.7957	SH2B3	1079.6884
SH2D1A	16.0297	SH2D1A	10.1857
SH2D2A	21.1123	SH2D2A	5.3925
SH2D3A	332.7143	SH2D3A	17.3757
SH2D3C	151.6958	SH2D3C	1761.5339
SH2D4A	529.3715	SH2D4A	243.2594
SH3BGRL2	477.3727	SH3BGRL2	2574.5956
SH3BGRL3	3138.3052	SH3BGRL3	4604.5536
SH3BGRL	8138.0119	SH3BGRL	2651.8874
SH3BGR	129.4106	SH3BGR	119.2331
SH3BP1	270.5229	SH3BP1	102.133
SH3BP2	1056.0063	SH3BP2	820.2516
SH3BP4	2555.3709	SH3BP4	1041.9413
SH3BP5L	1531.0331	SH3BP5L	907.13
SH3BP5	984.0993	SH3BP5	4066.5368
SH3D19	1247.5809	SH3D19	5517.6753
SH3D20	7.8194	SH3D20	26.3631
SH3GL1	2019.7439	SH3GL1	1911.3241
SH3GLB1	2494.3798	SH3GLB1	6008.3883
SH3GLB2	959.828	SH3GLB2	1201.3182
SH3KBP1	568.4684	SH3KBP1	2423.607
SH3PXD2A	1855.5371	SH3PXD2A	1518.2744
SH3PXD2B	2723.4874	SH3PXD2B	927.5015
SH3RF1	1649.1057	SH3RF1	375.6741
SH3RF2	15.2478	SH3RF2	228.8796
SH3RF3	60.9911	SH3RF3	292.3907
SH3TC1	182.9733	SH3TC1	175.5542
SH3TC2	11.7291	SH3TC2	40.743
SH3YL1	890.2356	SH3YL1	344.5177
SHANK2	1298.4068	SHANK2	75.4943
SHANK3	316.6846	SHANK3	3090.4733
SHARPIN	922.686	SHARPIN	1513.4811
removed	removed	SHBG	17.9748
SHB	380.4125	SHB	313.9605
SHC1	4013.2929	SHC1	3641.7016
SHC2	64.1189	SHC2	571.0006
removed	removed	SHC3	41.9413
SHC4	15.6387	SHC4	6.5908
SHCBP1	415.2087	removed	removed
SHE	115.3357	SHE	1266.6267
SHFM1	1168.6052	SHFM1	1418.2145
SHF	84.4492	SHF	152.1869
SHISA2	122.7641	SHISA2	59.9161
removed	removed	SHISA3	104.8532
SHISA4	384.7131	SHISA4	333.1336
SHISA5	4003.9097	SHISA5	4706.411
SHISA6	6.6465	SHISA6	20.9706
SHISA9	191.1837	removed	removed
SHKBP1	1487.6356	SHKBP1	952.6663
SHMT1	608.703	SHMT1	2966.3571
SHMT2	1516.9583	SHMT2	665.0689
SHOC2	1757.7949	SHOC2	1393.6489
SHOX2	10.9471	SHOX2	138.4062
SHPK	774.0749	SHPK	409.2271
SHPRH	465.9486	SHPRH	138.8376
SHQ1	799.9218	SHQ1	302.5764
SHROOM1	3274.7532	SHROOM1	324.1462
removed	removed	SHROOM2	68.9035
SHROOM3	4300.6549	SHROOM3	31.7555
SHROOM4	126.2829	SHROOM4	717.1959
SIAE	1378.7157	SIAE	1221.5398
SIAH1	694.978	SIAH1	798.4182
SIAH2	1484.5079	SIAH2	614.7394
SIDT1	1176.0336	SIDT1	82.0851
SIDT2	1371.3303	SIDT2	2667.8191
SIGIRR	1161.5678	SIGIRR	866.3871
SIGLEC10	45.3524	SIGLEC10	8.3883
removed	removed	SIGLEC11	14.3799
SIGLEC14	5.0826	removed	removed
SIGLEC1	81.3215	SIGLEC1	299.5806
SIGLEC5	12.902	SIGLEC5	10.7849
SIGLEC7	16.0297	SIGLEC7	5.3925
SIGLEC8	29.7136	SIGLEC8	9.5866
SIGLEC9	19.9394	SIGLEC9	15.5782
SIGMAR1	1054.8333	SIGMAR1	1192.3307
SIK1	252.5657	SIK1	1763.9305
SIK2	654.4815	SIK2	4875.9736
SIK3	1264.7835	SIK3	659.0773
SIKE1	712.7358	SIKE1	588.9754
SIL1	1122.8619	SIL1	1801.6777
SILV	18.7665	SILV	12.5824
SIM2	22.2852	SIM2	13.1815
SIN3A	1919.6559	SIN3A	1099.4608
SIN3B	1190.4995	SIN3B	1017.3757
SIP1	191.9656	SIP1	158.1786
SIPA1L1	1073.9908	SIPA1L1	454.7633
SIPA1L2	451.5688	SIPA1L2	547.0342
SIPA1L3	1508.357	SIPA1L3	212.1031
SIPA1	445.7042	SIPA1	705.8119
SIRPA	510.605	SIRPA	3171.9593
SIRPB1	29.7136	SIRPB1	102.4566
SIRPB2	18.3755	SIRPB2	25.7639
SIRPG	8.9923	removed	removed
SIRT1	661.5189	SIRT1	644.6974
SIRT2	768.2533	SIRT2	2256.441
SIRT3	657.6835	SIRT3	866.5788
SIRT4	11.7291	SIRT4	32.3547
SIRT5	306.1284	SIRT5	525.4643
SIRT6	299.8729	SIRT6	217.4955
SIRT7	405.0435	SIRT7	267.2259
SIT1	24.631	SIT1	25.1648
SIVA1	748.3139	SIVA1	1547.0342
SIX1	1843.4171	SIX1	426.0036
SIX2	19.5484	SIX2	68.9035
SIX4	557.5213	SIX4	25.1648
SIX5	500.0489	SIX5	753.7448
SKA1	98.5241	removed	removed
SKA2	472.2901	SKA2	556.6207
SKA3	164.4101	SKA3	5.3925
SKAP1	124.328	SKAP1	15.5782
SKAP2	243.1825	SKAP2	1288.1965
SKIL	736.9759	SKIL	101.8574
SKIV2L2	1975.4511	SKIV2L2	1046.2433
SKIV2L	1177.574	SKIV2L	938.0767
SKI	1645.196	SKI	2572.1989
SKP1	7299.3842	SKP1	6161.7735
SKP2	195.8753	SKP2	73.0977
SLA2	10.5562	removed	removed
SLAIN1	15.6387	SLAIN1	95.2666
SLAIN2	1305.0533	SLAIN2	1424.2061
SLAMF1	9.7742	SLAMF1	5.9916
SLAMF6	32.4504	SLAMF6	9.5866
SLAMF7	55.1266	SLAMF7	16.1774
SLAMF8	76.9739	SLAMF8	32.4446
SLA	122.7641	SLA	113.2415
SLBP	1049.3598	SLBP	787.8969
SLC10A3	489.4927	SLC10A3	855.6022
SLC10A4	17.5936	removed	removed
removed	removed	SLC10A6	24.5656
SLC10A7	228.3257	SLC10A7	138.4062
SLC11A1	44.9614	SLC11A1	41.9413
SLC11A2	1464.5685	SLC11A2	565.6081
SLC12A1	38.3149	removed	removed
SLC12A2	2361.4505	SLC12A2	451.1684
SLC12A4	728.3745	SLC12A4	2779.5087
SLC12A6	290.9432	SLC12A6	578.3044
SLC12A7	1621.3469	SLC12A7	999.4008
SLC12A8	358.1273	SLC12A8	18.574
SLC12A9	706.8713	SLC12A9	537.4476
SLC13A2	311.602	removed	removed
SLC13A3	160.6881	SLC13A3	37.148
SLC13A4	8.2103	removed	removed
SLC13A5	11.7291	SLC13A5	14.3799
SLC14A1	17.2026	SLC14A1	191.7316
SLC14A2	189.6198	SLC14A2	306.1714
SLC15A2	77.4118	SLC15A2	18.574
SLC15A3	291.6626	SLC15A3	781.9053
SLC15A4	475.0269	SLC15A4	559.6165
removed	removed	SLC16A10	7.7891
removed	removed	SLC16A11	22.169
removed	removed	SLC16A12	5.3925
SLC16A13	61.773	SLC16A13	38.9455
SLC16A14	256.4754	SLC16A14	356.5009
SLC16A1	410.908	SLC16A1	527.2618
SLC16A2	368.2924	SLC16A2	1443.3793
SLC16A3	384.3222	SLC16A3	324.1462
SLC16A4	345.2253	SLC16A4	94.6675
SLC16A5	113.7719	SLC16A5	85.68
SLC16A6	212.296	removed	removed
SLC16A7	187.274	SLC16A7	187.5374
SLC16A8	16.0297	SLC16A8	11.9832
SLC16A9	69.2014	SLC16A9	38.3463
SLC17A5	488.7108	SLC17A5	648.2924
SLC17A7	6.2555	SLC17A7	231.8754
SLC17A9	180.2365	SLC17A9	11.9832
SLC19A1	566.9045	SLC19A1	301.3781
SLC19A2	1908.7088	SLC19A2	460.1558
SLC19A3	224.025	SLC19A3	11406.8304
SLC1A1	351.0898	SLC1A1	186.9383
SLC1A2	172.8081	SLC1A2	5.9916
SLC1A3	231.8444	SLC1A3	1736.3691
SLC1A4	697.0971	SLC1A4	333.7328
SLC1A5	4218.5515	SLC1A5	7137.8071
removed	removed	SLC1A7	185.74
SLC20A1	1152.5755	SLC20A1	476.3331
SLC20A2	1285.5048	SLC20A2	502.6962
removed	removed	SLC22A12	8.9874
SLC22A15	70.3744	SLC22A15	12.5824
SLC22A17	451.5688	SLC22A17	429.5986
SLC22A18AS	46.5253	SLC22A18AS	11.3841
SLC22A18	836.6729	SLC22A18	186.9383
SLC22A23	286.1656	SLC22A23	647.0641
SLC22A25	5.4736	removed	removed
SLC22A3	35.1872	SLC22A3	795.0869
SLC22A4	90.2981	SLC22A4	14.979
SLC22A5	713.1268	SLC22A5	198.9215
SLC23A1	12.511	removed	removed
SLC23A2	412.0809	SLC23A2	810.0659
SLC24A1	308.959	SLC24A1	284.6555
SLC24A2	7.4284	removed	removed
SLC24A3	704.1345	SLC24A3	1158.7777
removed	removed	SLC24A4	8.3883
SLC24A6	387.0589	SLC24A6	963.4512
SLC25A10	1488.4176	SLC25A10	1863.9904
SLC25A11	1452.8394	SLC25A11	1717.7951
SLC25A12	452.7417	SLC25A12	409.8262
SLC25A13	695.5332	SLC25A13	289.994
SLC25A14	148.959	SLC25A14	118.6339
SLC25A15	434.0651	SLC25A15	71.9473
SLC25A16	271.3322	SLC25A16	922.109
SLC25A17	798.3579	SLC25A17	396.6447
SLC25A18	121.9822	SLC25A18	134.2121
SLC25A19	133.3203	SLC25A19	217.4955
SLC25A1	1721.4349	SLC25A1	5408.6279
SLC25A20	588.7987	SLC25A20	957.4596
removed	removed	SLC25A21	7.7172
SLC25A22	738.9307	SLC25A22	145.5962
SLC25A23	821.0341	SLC25A23	2005.9916
SLC25A24	3130.0948	SLC25A24	756.1414
SLC25A25	277.5877	SLC25A25	2081.4859
SLC25A26	346.3083	SLC25A26	582.3068
removed	removed	SLC25A27	85.0809
SLC25A28	269.7684	SLC25A28	911.9233
SLC25A29	927.3776	SLC25A29	423.0078
SLC25A30	401.1338	SLC25A30	588.9754
SLC25A32	531.4749	SLC25A32	455.8478
SLC25A33	275.6329	SLC25A33	541.0425
removed	removed	SLC25A34	77.891
SLC25A35	117.2671	SLC25A35	117.5734
SLC25A36	1145.929	SLC25A36	1013.1815
SLC25A37	242.4005	SLC25A37	282.2049
SLC25A38	935.5879	SLC25A38	799.8802
SLC25A39	3367.8037	SLC25A39	2354.1043
SLC25A3	6082.6899	SLC25A3	9717.1959
SLC25A40	130.9745	SLC25A40	31.7555
SLC25A42	240.4457	SLC25A42	464.9491
SLC25A43	812.8238	SLC25A43	525.4643
SLC25A44	1309.7449	SLC25A44	614.7394
SLC25A45	67.2466	SLC25A45	142.0012
SLC25A46	442.9675	SLC25A46	572.1989
SLC25A4	367.1195	SLC25A4	1008.3883
SLC25A5	6040.8562	SLC25A5	4207.3098
SLC25A6	9073.9908	SLC25A6	16426.6028
SLC26A11	453.1326	SLC26A11	272.0192
SLC26A1	82.6156	SLC26A1	7.1959
SLC26A2	439.4487	SLC26A2	426.0036
SLC26A4	12.511	SLC26A4	36.5488
SLC26A6	190.4017	SLC26A6	79.0893
removed	removed	SLC26A7	61.1144
SLC27A1	458.9972	SLC27A1	2036.5488
SLC27A2	402.3067	SLC27A2	89.275
SLC27A3	365.5557	SLC27A3	1700.4194
SLC27A4	1252.2725	SLC27A4	630.9167
SLC27A5	161.8297	SLC27A5	153.6908
SLC27A6	17.9846	removed	removed
removed	removed	SLC28A1	7.7891
SLC28A3	35.1872	removed	removed
SLC29A1	2509.2366	SLC29A1	6784.302
SLC29A2	213.7308	SLC29A2	31.1324
SLC29A3	505.1315	SLC29A3	213.9005
SLC29A4	159.5152	SLC29A4	3943.0797
SLC2A10	2061.1866	SLC2A10	263.6309
SLC2A11	93.4415	SLC2A11	180.3475
SLC2A12	60.2092	SLC2A12	50.3295
SLC2A13	120.8093	SLC2A13	143.1995
removed	removed	SLC2A14	18.574
SLC2A1	1422.7348	SLC2A1	384.6615
SLC2A3	111.817	SLC2A3	879.5686
SLC2A4RG	2040.8562	SLC2A4RG	3378.6699
SLC2A4	18.3755	SLC2A4	2228.8796
SLC2A5	14.0749	SLC2A5	76.0935
SLC2A6	44.1795	SLC2A6	88.6759
SLC2A8	303.3917	SLC2A8	664.4697
SLC2A9	32.8414	SLC2A9	10.1857
SLC30A1	554.7845	SLC30A1	174.9551
SLC30A2	9.7742	removed	removed
SLC30A4	143.0945	SLC30A4	59.317
SLC30A5	1864.9203	SLC30A5	952.6663
SLC30A6	397.2241	SLC30A6	194.1282
SLC30A7	1124.0348	SLC30A7	340.9227
SLC30A8	15353.7289	removed	removed
SLC30A9	2386.8635	SLC30A9	839.4248
SLC31A1	1279.2493	SLC31A1	668.6639
SLC31A2	266.6406	SLC31A2	707.0102
SLC33A1	920.7311	SLC33A1	286.399
SLC34A2	1117.3883	removed	removed
SLC35A1	1730.2043	SLC35A1	485.3206
