gene_id	TCGA-BH-A0B8-01A-21R-A056-07	gene_id	TCGA-BH-A0B8-11A-41R-A089-07
DBNDD1	272.747	DBNDD1	58.2131
DBNDD2	4414.9979	DBNDD2	566.2317
DBNL	2349.573	DBNL	2133.8423
DBP	679.8701	DBP	617.8218
DBR1	554.2182	DBR1	278.182
DBT	497.2811	DBT	1191.4589
removed	removed	DBX2	39.1268
DCAF10	1045.071	DCAF10	1211.4995
DCAF11	2878.8032	DCAF11	1359.4179
DCAF12	1481.2825	DCAF12	1117.4997
DCAF13	1309.0249	DCAF13	392.8999
DCAF15	360.4485	DCAF15	249.5527
DCAF16	703.4485	DCAF16	443.2781
DCAF17	716.7644	DCAF17	346.4154
removed	removed	DCAF4L1	7.6345
DCAF4	419.2222	DCAF4	169.3904
DCAF5	2329.3695	DCAF5	2468.8059
DCAF6	2651.7069	DCAF6	2295.5982
DCAF7	4533.3857	DCAF7	1706.7875
DCAF8	2763.9418	DCAF8	3427.7085
DCAKD	1331.1339	DCAKD	893.7135
DCBLD1	274.5837	DCBLD1	273.4105
DCBLD2	480.751	DCBLD2	1897.1728
removed	removed	DCDC2	13.8375
DCHS1	536.7698	DCHS1	1851.843
DCHS2	9.1834	DCHS2	17.6548
DCI	964.2571	DCI	758.6783
DCK	514.2704	DCK	475.7247
DCLK1	10558.1556	DCLK1	890.3734
DCLK2	44.0803	DCLK2	116.4261
DCLK3	37.6519	DCLK3	34.8324
DCLRE1A	655.2356	DCLRE1A	197.5426
DCLRE1B	560.1874	DCLRE1B	260.0501
DCLRE1C	357.6935	DCLRE1C	206.1315
DCN	8783.4635	DCN	36717.1657
DCP1A	617.5837	DCP1A	1157.5808
DCP1B	585.901	DCP1B	300.1312
DCP2	934.411	DCP2	755.8153
DCPS	369.1727	DCPS	147.4413
DCTD	1294.8595	DCTD	1406.1792
DCTN1	4772.1541	DCTN1	4647.7586
DCTN2	2604.4124	DCTN2	2729.3332
DCTN3	582.2276	DCTN3	688.0592
DCTN4	3399.6949	DCTN4	2175.3549
DCTN5	1755.8662	DCTN5	1193.8447
DCTN6	443.0991	DCTN6	876.5358
DCTPP1	1321.9505	DCTPP1	341.639
removed	removed	DCT	13.8375
DCUN1D1	533.5556	DCUN1D1	578.3133
DCUN1D2	165.7604	DCUN1D2	269.1161
DCUN1D3	126.2718	DCUN1D3	1001.0736
DCUN1D4	308.5623	DCUN1D4	1180.9615
DCUN1D5	249.7885	DCUN1D5	358.8214
DCXR	1203.4846	DCXR	1529.7626
DCX	5.51	DCX	6.6802
DDA1	615.747	DDA1	495.7652
DDAH1	840.7403	DDAH1	742.9321
DDAH2	2221.4646	DDAH2	2489.8008
DDB1	8971.264	DDB1	7213.6467
DDB2	933.0335	DDB2	351.1869
DDHD1	724.5703	DDHD1	753.4296
DDHD2	1256.7484	DDHD2	3122.5098
DDI2	152.4169	DDI2	191.3301
DDIT3	270.8323	DDIT3	379.7352
DDIT4L	13.7751	DDIT4L	154.5986
DDIT4	911.9117	DDIT4	785.8762
DDN	5.51	removed	removed
DDOST	3250.0055	DDOST	2439.6994
DDO	8.7242	DDO	52.01
DDR1	6900.8663	DDR1	1067.3983
DDR2	170.3521	DDR2	4203.2685
DDRGK1	1849.5369	DDRGK1	863.6526
DDTL	386.6258	DDTL	213.1791
DDT	721.4663	DDT	1020.0787
DDX10	508.7604	DDX10	421.3289
DDX11L2	5.9692	DDX11L2	5.7259
DDX11	258.9719	DDX11	31.9695
DDX12	61.5288	DDX12	24.335
DDX17	10382.7527	DDX17	7503.2804
DDX18	1950.0951	DDX18	1719.1936
DDX19A	689.6734	DDX19A	1189.0731
DDX19B	583.6005	DDX19B	798.7403
DDX1	3167.814	DDX1	3447.4532
DDX20	1034.0509	DDX20	351.1869
DDX21	3596.2197	DDX21	1485.8642
DDX23	2523.1393	DDX23	1993.0812
DDX24	4065.4914	DDX24	4719.5515
DDX26B	23.4177	DDX26B	124.5378
DDX27	1235.6265	DDX27	634.1405
DDX28	202.9532	DDX28	207.5629
DDX31	330.1432	DDX31	135.5123
DDX39	1459.2423	DDX39	348.324
DDX3X	5674.4232	DDX3X	10970.7742
DDX3Y	11.0201	removed	removed
DDX41	1055.6319	DDX41	655.1354
DDX42	3760.1434	DDX42	4299.6541
removed	removed	DDX43	27.0357
DDX46	2361.0523	DDX46	1172.3727
DDX47	1219.5556	DDX47	863.1755
DDX49	875.1781	DDX49	469.9988
DDX50	985.3789	DDX50	992.4848
DDX51	429.324	DDX51	342.5981
DDX52	730.5395	DDX52	417.5116
DDX54	1849.771	DDX54	905.9525
DDX55	426.1098	DDX55	307.2886
DDX56	1433.5288	DDX56	901.348
DDX58	858.1888	DDX58	507.217
DDX59	490.3936	DDX59	404.1513
DDX5	10964.5211	DDX5	9434.3314
DDX60L	646.9706	DDX60L	383.1564
DDX60	1177.3119	DDX60	503.3997
DDX6	4200.9466	DDX6	5008.2309
DEAF1	437.1299	DEAF1	264.8217
DECR1	1297.1553	DECR1	2951.6879
DECR2	363.2035	DECR2	356.9128
removed	removed	DEDD2	251.4613
DEDD	758.2596	DEDD	1188.9252
DEF6	547.3307	DEF6	52.4872
DEF8	396.2637	DEF8	687.1049
DEFB132	55.1004	DEFB132	5288.3216
DEFB1	40.407	DEFB1	111.1774
DEGS1	2522.6801	DEGS1	2364.3087
DEGS2	2125.0389	DEGS2	12.8832
DEK	2260.9532	DEK	1911.9647
DEM1	129.4859	DEM1	92.5683
DENND1A	447.6908	DENND1A	567.3387
DENND1B	319.5823	DENND1B	52.4872
DENND1C	233.7175	DENND1C	34.3552
DENND2A	35.8153	DENND2A	856.4953
DENND2C	14.1195	DENND2C	79.8187
DENND2D	721.8153	DENND2D	575.9275
DENND3	340.7042	DENND3	664.2014
DENND4A	737.4271	DENND4A	631.2776
DENND4B	660.2819	DENND4B	886.079
DENND4C	1065.7336	DENND4C	2213.5274
DENND5A	1072.6212	DENND5A	3668.8536
DENND5B	256.676	DENND5B	753.4296
DENR	2249.0148	DENR	1308.3622
DEPDC1B	85.8648	removed	removed
DEPDC1	93.6707	DEPDC1	6.6802
DEPDC4	14.2343	removed	removed
DEPDC5	400.3963	DEPDC5	177.0249
DEPDC6	1346.7457	DEPDC6	296.314
DEPDC7	14.6934	DEPDC7	10.0203
DERA	558.3508	DERA	429.4405
DERL1	2417.071	DERL1	2847.1907
DERL2	862.3213	DERL2	613.6228
DERL3	102.3949	removed	removed
DES	275.9612	DES	3657.879
DET1	140.0469	DET1	186.5681
DEXI	534.9331	DEXI	707.1454
DFFA	319.1232	DFFA	393.6538
DFFB	67.0388	DFFB	70.6191
DFNA5	88.6198	DFNA5	205.1771
DFNB31	51.427	DFNB31	75.8678
DFNB59	16.5301	DFNB59	53.9186
DGAT1	922.7251	DGAT1	3313.5154
DGAT2	432.5382	DGAT2	36687.582
DGCR11	23.4177	DGCR11	49.6242
DGCR14	386.162	DGCR14	285.3394
DGCR2	3715.1447	DGCR2	1931.0509
DGCR5	141.8835	removed	removed
DGCR6L	797.5783	DGCR6L	372.1818
DGCR6	544.1165	DGCR6	324.4662
DGCR8	725.0295	DGCR8	536.3235
DGCR9	14.6934	removed	removed
DGKA	293.8688	DGKA	170.8219
DGKB	5.9692	removed	removed
DGKD	577.1767	DGKD	535.3692
DGKE	58.7738	DGKE	239.0552
DGKG	26.1727	DGKG	65.8475
DGKH	17.4485	DGKH	52.9643
removed	removed	DGKI	39.1268
DGKQ	208.9224	DGKQ	201.3599
DGKZ	836.6078	DGKZ	632.2319
DGUOK	607.9411	DGUOK	420.3746
DHCR24	17633.0474	DHCR24	2889.1805
DHCR7	1566.229	DHCR7	586.4249
DHDDS	620.7979	DHDDS	3691.7571
DHDH	6.8876	removed	removed
DHDPSL	76.9431	DHDPSL	145.8953
DHFRL1	256.676	DHFRL1	192.2939
DHFR	511.3685	DHFR	606.7565
DHH	8.7242	DHH	36.2639
DHODH	99.6399	DHODH	233.3294
DHPS	1120.834	DHPS	636.3736
DHRS11	245.1968	DHRS11	463.7958
DHRS12	239.6868	DHRS12	525.8261
DHRS13	372.3088	DHRS13	28.0377
DHRS1	245.1968	DHRS1	249.0755
DHRS2	499.1178	removed	removed
DHRS3	1031.2959	DHRS3	4826.4345
DHRS4L1	14.2343	DHRS4L1	16.2233
DHRS4L2	447.576	DHRS4L2	360.167
DHRS4	1056.5548	DHRS4	765.9835
DHRS7B	494.5261	DHRS7B	777.7645
DHRS7	3530.0992	DHRS7	1049.2664
DHRS9	16.9893	DHRS9	61.076
DHRSX	482.1285	DHRSX	505.3084
DHTKD1	930.7376	DHTKD1	1029.703
DHX15	1959.2785	DHX15	1737.8027
DHX16	908.2383	DHX16	850.7694
DHX29	1462.4565	DHX29	1093.1647
DHX30	1503.7818	DHX30	1225.337
removed	removed	DHX32	608.8226
DHX33	601.5127	DHX33	242.3953
DHX34	489.9344	DHX34	156.5072
DHX35	209.3815	DHX35	220.9233
DHX36	825.1285	DHX36	794.465
DHX37	648.3481	DHX37	271.979
DHX38	716.3052	DHX38	1354.1692
DHX40	1663.573	DHX40	1415.7223
DHX57	330.1432	DHX57	647.5009
DHX58	476.1593	DHX58	239.0552
DHX8	1348.5824	DHX8	1007.2766
DHX9	5907.2224	DHX9	3484.1942
DIABLO	1102.7565	DIABLO	422.8128
DIAPH1	2758.2344	DIAPH1	1840.8684
DIAPH2	400.3963	DIAPH2	703.8053
DIAPH3	84.4873	DIAPH3	32.4466
DICER1	5224.8957	DICER1	3060.9567
DIDO1	2215.4954	DIDO1	1510.6764
DIMT1L	551.004	DIMT1L	376.4762
DIO1	80.3548	removed	removed
DIO2	301.2155	DIO2	109.2688
DIO3	13.7751	DIO3	25.2893
DIP2A	551.004	DIP2A	743.4093
DIP2B	2753.1835	DIP2B	1045.9263
DIP2C	1293.9411	DIP2C	2725.5159
DIRAS1	661.2048	DIRAS1	25.7664
DIRAS2	5.51	DIRAS2	7.6345
removed	removed	DIRAS3	12.8832
DIRC2	736.8439	DIRC2	480.9877
removed	removed	DIRC3	93.0454
DIS3L2	442.6399	DIS3L2	348.8011
DIS3L	866.4538	DIS3L	1494.9302
DIS3	739.5714	DIS3	1461.9253
DISC1	89.9973	DISC1	147.4413
DISP1	297.5422	DISP1	289.1566
DISP2	1019.3575	DISP2	7.1573
DIXDC1	801.2517	DIXDC1	2687.3434
DKC1	2078.6627	DKC1	672.7902
DKFZP586I1420	174.4846	DKFZP586I1420	187.0452
DKFZP686I15217	50.5087	DKFZP686I15217	27.1979
DKFZp434J0226	22.9585	removed	removed
DKFZp686O24166	216.7283	DKFZp686O24166	14.7918
DKFZp761E198	495.9036	DKFZp761E198	616.4857
removed	removed	DKFZp779M0652	41.5126
DKK2	73.4672	DKK2	85.8881
DKK3	817.3226	DKK3	1109.388
DLAT	666.2557	DLAT	1968.4027
DLC1	735.5904	DLC1	6062.2689
DLD	1836.6801	DLD	4067.7562
removed	removed	DLEC1	46.7613
DLEU1	188.2597	DLEU1	29.5837
DLEU2	75.2763	DLEU2	19.2389
DLG1	1213.1272	DLG1	2388.1618
DLG2	10.1017	DLG2	59.1674
DLG3	2259.1165	DLG3	155.5529
DLG4	208.5504	DLG4	145.5517
DLG5	9064.0163	DLG5	1144.6976
DLGAP1	5.0509	DLGAP1	6.203
removed	removed	DLGAP2	19.0862
DLGAP3	179.5355	DLGAP3	6.203
DLGAP4	1673.6747	DLGAP4	1949.1829
DLGAP5	208.004	removed	removed
DLK2	13.3159	DLK2	8.1117
DLL1	53.2637	DLL1	229.5121
DLL4	165.7604	DLL4	677.5617
DLST	2328.9104	DLST	4257.1872
DLX2	40.8661	removed	removed
DLX3	26.6319	DLX3	5.2487
DLX5	11.9384	DLX5	6.203
DLX6	5.0509	removed	removed
DMAP1	391.672	DMAP1	518.6687
DMBT1	12.8568	DMBT1	5.2487
DMC1	22.4993	DMC1	9.5431
DMD	155.6586	DMD	5312.1794
DMGDH	5.0509	DMGDH	591.1965
DMKN	309.4806	DMKN	22.4263
DMPK	200.1981	DMPK	761.5412
DMRT2	14.6934	DMRT2	393.1767
DMRT3	7.8059	DMRT3	149.827
removed	removed	DMRTA1	83.0252
DMRTC1B	151.9853	removed	removed
DMRTC1	11.9384	removed	removed
DMTF1	467.4351	DMTF1	863.2566
DMWD	443.5582	DMWD	421.3289
DMXL1	1702.6025	DMXL1	1925.8022
DMXL2	133.6185	DMXL2	584.0391
DNA2	111.5783	DNA2	48.1928
DNAH10	16.5301	DNAH10	20.9949
DNAH14	105.1499	removed	removed
DNAH17	23.8768	DNAH17	89.2282
DNAH1	61.988	DNAH1	385.5422
DNAH2	128.5676	DNAH2	23.8578
DNAH5	896.7591	DNAH5	12.8832
DNAH6	6.8876	DNAH6	163.6646
DNAH7	16.5301	DNAH7	10.9746
removed	removed	DNAH9	110.2231
DNAJA1	2968.0751	DNAJA1	2935.9418
DNAJA2	2159.4766	DNAJA2	2297.984
DNAJA3	1560.2598	DNAJA3	933.3174
DNAJA4	1281.5435	DNAJA4	1125.1342
DNAJB11	1452.3548	DNAJB11	807.3482
DNAJB12	1602.5034	DNAJB12	1225.8141
DNAJB14	265.4003	DNAJB14	430.872
DNAJB1	3930.4954	DNAJB1	6948.3478
DNAJB2	2031.3682	DNAJB2	1723.0109
DNAJB4	166.2195	DNAJB4	1700.1074
DNAJB5	93.2115	DNAJB5	285.8165
DNAJB6	1253.9933	DNAJB6	1987.8325
DNAJB9	1227.3615	DNAJB9	798.2822
DNAJC10	2777.0603	DNAJC10	1596.5645
DNAJC11	714.0002	DNAJC11	1094.7012
DNAJC12	3094.3468	DNAJC12	9.5431
DNAJC13	1340.3173	DNAJC13	1972.5635
DNAJC14	1815.6731	DNAJC14	971.7333
DNAJC15	686	DNAJC15	985.8046
DNAJC16	682.3267	DNAJC16	715.2571
DNAJC17	174.4846	DNAJC17	151.7357
DNAJC18	296.6238	DNAJC18	195.1569
DNAJC19	1001.4498	DNAJC19	413.2172
DNAJC1	1660.818	DNAJC1	517.7144
DNAJC21	1726.4793	DNAJC21	1182.3929
DNAJC22	16.5301	removed	removed
DNAJC24	324.8536	DNAJC24	427.3935
DNAJC25	130.4043	DNAJC25	325.4205
DNAJC27	177.2396	DNAJC27	238.5781
DNAJC28	22.0402	DNAJC28	23.8578
DNAJC2	426.5506	DNAJC2	319.122
DNAJC30	396.2637	DNAJC30	454.2527
DNAJC3	1892.2397	DNAJC3	1945.3656
DNAJC4	1005.1691	DNAJC4	373.222
DNAJC5B	13.7751	DNAJC5B	5.7259
DNAJC5	1932.1875	DNAJC5	1893.8328
DNAJC6	374.1226	DNAJC6	40.0811
DNAJC7	2270.1504	DNAJC7	1461.2287
DNAJC8	1071.2437	DNAJC8	2085.1724
DNAJC9	845.3045	DNAJC9	257.1872
DNAL1	405.9063	DNAL1	563.9986
DNAL4	673.6024	DNAL4	240.4867
DNALI1	706.6627	DNALI1	126.4464
DNASE1L1	383.4942	DNASE1L1	516.2018
DNASE1L2	7.3467	removed	removed
DNASE1L3	16.5301	DNASE1L3	556.3641
DNASE1	41.3253	DNASE1	41.5126
removed	removed	DNASE2B	5.7259
DNASE2	1908.3106	DNASE2	997.7335
DND1	80.1665	DND1	28.8011
removed	removed	DNER	15.7462
DNHD1	56.0187	DNHD1	192.2939
DNLZ	96.4257	DNLZ	68.2333
DNM1L	2035.0416	DNM1L	1623.7624
DNM1P35	24.7952	DNM1P35	11.9289
DNM1	236.4726	DNM1	320.1718
DNM2	2252.3621	DNM2	1968.584
DNM3	34.8969	DNM3	77.2993
DNMBP	750.4721	DNMBP	736.648
DNMT1	2234.3214	DNMT1	622.6888
DNMT3A	438.5074	DNMT3A	242.3953
DNMT3B	77.5997	DNMT3B	29.1065
DNPEP	2704.9706	DNPEP	1241.0831
DNTTIP1	487.1794	DNTTIP1	226.6492
DNTTIP2	971.6038	DNTTIP2	1158.5351
DOC2A	66.5383	removed	removed
DOC2B	7.3467	DOC2B	54.873
DOCK10	227.2892	DOCK10	233.3294
DOCK11	203.4123	DOCK11	5187.6417
DOCK1	1150.2209	DOCK1	2572.3488
DOCK2	210.759	DOCK2	334.0093
DOCK4	220.4016	DOCK4	624.1202
DOCK5	268.6145	DOCK5	201.3599
DOCK6	598.2985	DOCK6	2547.5367
DOCK7	882.0656	DOCK7	1503.9962
DOCK8	393.5087	DOCK8	1455.8034
DOCK9	1964.7885	DOCK9	2147.6798
DOHH	253.4619	DOHH	146.9641
DOK1	415.5489	DOK1	1059.2867
DOK2	31.6827	DOK2	147.4413
DOK3	87.2423	DOK3	91.614
DOK4	152.4444	DOK4	284.8622
DOK5	12.3976	DOK5	36.741
DOK6	26.6319	DOK6	53.4415
DOK7	129.4859	removed	removed
DOLK	475.241	DOLK	441.3694
DOLPP1	309.4806	DOLPP1	356.4356
DOM3Z	187.75	DOM3Z	153.6586
DONSON	197.7002	DONSON	108.7964
DOPEY1	599.924	DOPEY1	822.4884
DOPEY2	1956.9827	DOPEY2	560.6585
DOT1L	624.0075	DOT1L	445.4634
DPAGT1	719.3495	DPAGT1	681.4076
DPCD	345.0479	DPCD	96.8675
DPEP1	6.4284	removed	removed
DPEP2	25.7135	DPEP2	66.8019
DPF2	1434.9063	DPF2	962.9011
removed	removed	DPF3	18.6091
DPH1	884.9033	DPH1	489.6624
DPH2	389.8354	DPH2	267.6846
DPH3B	11.0201	DPH3B	20.0406
DPH3	333.8166	DPH3	968.1498
DPH5	450.1657	DPH5	346.8925
DPM1	486.7202	DPM1	494.3338
DPM2	418.7631	DPM2	329.2377
DPM3	184.1272	DPM3	199.9284
DPP3	1376.1326	DPP3	466.1816
DPP4	61.5288	DPP4	551.1154
removed	removed	DPP6	20.9949
DPP7	1561.6373	DPP7	1359.4179
DPP8	446.3133	DPP8	898.485
DPP9	1075.3762	DPP9	895.1449
removed	removed	DPRX	5.2487
DPT	212.1366	DPT	16438.0293
DPY19L1	871.0455	DPY19L1	604.5568
DPY19L2P2	9.1834	DPY19L2P2	10.9746
DPY19L2	22.4993	DPY19L2	124.5378
DPY19L3	635.4913	DPY19L3	322.0804
DPY19L4	738.3454	DPY19L4	994.3934
DPY30	639.0086	DPY30	323.7648
DPYD	116.17	DPYD	1145.6519
DPYSL2	961.0429	DPYSL2	5401.8848
DPYSL3	2557.5771	DPYSL3	4370.2732
DPYSL4	54.6412	DPYSL4	24.335
DQX1	8.2651	removed	removed
DR1	707.581	DR1	1074.0785
DRAM1	363.6627	DRAM1	543.4809
DRAM2	928.4418	DRAM2	2706.7685
DRAP1	1698.0108	DRAP1	800.668
DRD1	27.091	DRD1	8.1117
DRD2	343.9184	DRD2	6.203
DRG1	1771.478	DRG1	1680.544
DRG2	752.5797	DRG2	634.1405
DRP2	7.3467	removed	removed
removed	removed	DSC1	5.2487
DSC2	199.2798	DSC2	469.9988
DSC3	384.7845	DSC3	135.0352
DSCAML1	186.8822	DSCAML1	15.7462
DSCAM	17.4485	removed	removed
DSCC1	193.7698	DSCC1	73.9592
DSCR3	911.4525	DSCR3	1182.3929
DSCR6	296.6238	removed	removed
DSEL	462.8434	DSEL	1034.9517
DSE	414.2862	DSE	1870.8243
DSG1	6.4284	DSG1	8.5888
DSG2	2999.2848	DSG2	2110.371
DSG3	415.5489	DSG3	90.6597
DSN1	435.2932	DSN1	250.507
DSP	18622.0996	DSP	1354.1692
DSTN	8236.5919	DSTN	9848.5029
DSTYK	1048.2852	DSTYK	868.9013
DST	2150.7524	DST	8680.4247
DTD1	527.5864	DTD1	346.8925
DTL	458.7109	DTL	14.7918
DTNA	31.6827	DTNA	491.948
DTNBP1	395.8046	DTNBP1	271.979
DTNB	387.5395	DTNB	108.3144
DTWD1	242.4418	DTWD1	446.6182
DTWD2	253.921	DTWD2	241.441
DTX1	166.6787	DTX1	1339.8545
DTX2	292.4913	DTX2	221.8776
DTX3L	4935.8574	DTX3L	1100.2553
DTX3	702.9893	DTX3	146.0098
DTX4	136.8327	DTX4	888.4648
DTYMK	365.9585	DTYMK	209.9487
DULLARD	1742.5503	DULLARD	1962.0661
DUOX1	25.2544	DUOX1	25.2893
DUOX2	19.7443	DUOX2	7.1573
DUOXA1	7.8059	removed	removed
DUS1L	1238.3816	DUS1L	926.6372
DUS2L	117.5475	DUS2L	148.3956
DUS3L	383.8661	DUS3L	178.4564
DUS4L	169.1123	DUS4L	110.2231
DUSP10	193.3106	DUSP10	370.2732
DUSP11	727.7845	DUSP11	345.9382
DUSP12	219.4833	DUSP12	183.7051
DUSP13	8.2651	removed	removed
DUSP14	539.984	DUSP14	1155.6722
DUSP15	238.7684	DUSP15	5.7259
DUSP16	5831.4593	DUSP16	871.7643
DUSP18	161.0906	DUSP18	126.4416
DUSP19	44.5395	DUSP19	90.1825
DUSP1	2274.2691	DUSP1	16868.9013
DUSP22	404.0696	DUSP22	1567.458
DUSP23	389.3762	DUSP23	340.6895
DUSP27	7.8059	removed	removed
DUSP28	93.2115	DUSP28	52.9643
DUSP2	65.6613	DUSP2	91.614
DUSP3	1599.2892	DUSP3	3070.4998
DUSP4	251.6252	DUSP4	647.5009
removed	removed	DUSP5P	5.2487
DUSP5	3501.6306	DUSP5	454.7298
DUSP6	524.3722	DUSP6	6703.5667
DUSP7	331.0616	DUSP7	520.1002
DUSP8	113.8742	DUSP8	234.7608
DUT	692.5983	DUT	806.685
DVL1	634.573	DVL1	865.5613
DVL2	770.4873	DVL2	445.6638
DVL3	2689.818	DVL3	1618.9908
DYDC2	12.8568	removed	removed
DYM	1357.3066	DYM	788.7391
DYNC1H1	11476.0365	DYNC1H1	15475.6054
DYNC1I1	12.3976	DYNC1I1	86.3653
DYNC1I2	2633.3401	DYNC1I2	2248.3598
DYNC1LI1	828.3427	DYNC1LI1	667.0643
DYNC1LI2	2164.0683	DYNC1LI2	5898.6043
DYNC2H1	396.2637	DYNC2H1	1060.241
DYNC2LI1	471.1084	DYNC2LI1	306.3342
DYNLL1	3546.1701	DYNLL1	3465.108
DYNLL2	2764.6627	DYNLL2	2102.35
DYNLRB1	3228.4245	DYNLRB1	1567.9351
DYNLRB2	11.9384	DYNLRB2	5.7259
DYNLT1	927.0643	DYNLT1	561.1356
DYNLT3	736.0496	DYNLT3	782.5361
DYRK1A	1952.8501	DYRK1A	1485.3871
DYRK1B	419.2222	DYRK1B	387.4508
DYRK2	534.0147	DYRK2	534.4149
DYRK3	139.5877	DYRK3	210.903
DYRK4	359.5301	DYRK4	183.228
DYSF	431.1607	DYSF	1441.0116
DYX1C1	48.4241	removed	removed
DZIP1L	56.9371	DZIP1L	133.6037
DZIP1	91.2187	DZIP1	239.8664
DZIP3	347.5917	DZIP3	550.5905
E2F1	513.8113	E2F1	37.2182
E2F2	136.3735	E2F2	6.203
E2F3	283.7671	E2F3	265.776
E2F4	597.8394	E2F4	938.089
E2F5	83.7848	E2F5	23.1134
E2F6	294.328	E2F6	277.2277
E2F7	36.7336	removed	removed
E2F8	80.3548	removed	removed
E4F1	332.4391	E4F1	206.6086
EAF1	1136.4458	EAF1	746.2722
EAF2	20.6627	EAF2	30.0608
EAPP	1426.1821	EAPP	649.8867
EARS2	1111.1915	EARS2	396.9939
EBAG9	599.2169	EBAG9	585.4706
EBF1	185.5047	EBF1	4799.7137
EBF2	32.1419	EBF2	355.4813
EBF3	54.6412	EBF3	1160.4438
EBF4	1259.0442	EBF4	75.8678
EBI3	16.5301	EBI3	29.5837
EBNA1BP2	1045.071	EBNA1BP2	526.7804
EBPL	453.66	EBPL	220.9233
EBP	828.8019	EBP	307.7657
ECD	1040.4793	ECD	610.7599
ECE1	3761.0617	ECE1	8212.3345
ECE2	224.075	ECE2	37.6953
ECH1	1933.565	ECH1	5250.6263
ECHDC1	431.1607	ECHDC1	3215.5553
ECHDC2	359.071	ECHDC2	1322.1997
ECHDC3	460.0884	ECHDC3	2340.4509
ECHS1	2070.3977	ECHS1	8211.8573
ECM1	812.2718	ECM1	627.4603
ECM2	330.1432	ECM2	9953.9544
ECSCR	58.3146	ECSCR	413.6944
ECSIT	1373.8367	ECSIT	547.7753
ECT2L	15.1526	ECT2L	11.4517
ECT2	847.6279	ECT2	177.9792
EDA2R	30.7644	EDA2R	76.345
EDARADD	244.7376	EDARADD	37.6953
EDAR	7.3467	removed	removed
EDA	76.2222	EDA	171.2991
EDC3	627.6854	EDC3	518.1916
EDC4	666.8802	EDC4	742.5647
EDEM1	759.4672	EDEM1	1202.9107
EDEM2	660.2865	EDEM2	448.5268
EDEM3	3995.2384	EDEM3	1686.747
EDF1	2620.0242	EDF1	2345.2225
EDIL3	265.8594	EDIL3	274.3648
EDN1	46.3762	EDN1	380.2935
EDN2	54.1821	EDN2	7.6345
EDNRA	377.4378	EDNRA	906.1195
EDNRB	138.6693	EDNRB	1437.6715
EEA1	1178.2303	EEA1	1571.7524
EED	180.4538	EED	324.9433
EEF1A1P9	6942.1916	EEF1A1P9	6593.3437
EEF1A1	79494.7293	EEF1A1	122768.46
EEF1A2	4558.64	removed	removed
EEF1B2	6303.9453	EEF1B2	3060.4795
EEF1D	6399.4527	EEF1D	4335.4408
EEF1E1	536.7698	EEF1E1	103.0657
EEF1G	35798.2728	EEF1G	13876.178
EEF2K	1435.3655	EEF2K	1681.0211
EEF2	129940.526	EEF2	63443.6359
EEFSEC	614.7598	EEFSEC	319.5324
EEPD1	163.0054	EEPD1	1472.0267
EFCAB10	5.8039	removed	removed
removed	removed	EFCAB1	7.1573
EFCAB2	59.2329	EFCAB2	163.1874
EFCAB4A	199.739	EFCAB4A	131.2179
EFCAB4B	467.4351	EFCAB4B	31.9695
EFCAB6	31.2236	EFCAB6	20.5177
EFCAB7	155.1995	EFCAB7	76.8221
EFEMP1	1421.1312	EFEMP1	13077.4186
EFEMP2	548.7082	EFEMP2	1800.3102
EFHA1	359.071	EFHA1	719.0743
EFHA2	8.2651	EFHA2	289.1566
removed	removed	EFHB	5.2487
EFHC1	363.6627	EFHC1	184.1823
EFHC2	9.1834	EFHC2	5.7259
EFHD1	11265.2774	EFHD1	837.409
EFHD2	637.328	EFHD2	620.303
EFNA1	1656.6855	EFNA1	617.4401
EFNA3	163.4645	EFNA3	30.538
EFNA4	37.6519	EFNA4	51.0557
EFNA5	29.8461	EFNA5	772.5158
EFNB1	389.3762	EFNB1	2149.1113
EFNB2	688.755	EFNB2	1697.2444
EFNB3	58.7738	EFNB3	77.7765
EFR3A	2794.5088	EFR3A	2072.7663
EFR3B	99.1807	EFR3B	97.817
EFS	292.0321	EFS	580.2219
EFTUD1	592.7885	EFTUD1	468.5673
EFTUD2	2489.6199	EFTUD2	1827.1216
EGFL6	71.6305	EGFL6	533.9377
EGFL7	316.3681	EGFL7	888.4648
EGFL8	40.7376	EGFL8	110.81
EGFLAM	347.1325	EGFLAM	1013.4797
EGFR	112.4967	EGFR	2714.9851
removed	removed	EGF	15.7462
EGLN1	1228.739	EGLN1	1784.0868
EGLN2	4501.9555	EGLN2	1665.7521
EGLN3	393.0495	EGLN3	78.2536
EGR1	5501.3161	EGR1	32739.1149
EGR2	355.3976	EGR2	1024.4543
EGR3	327.3882	EGR3	1259.6922
EGR4	36.2744	removed	removed
EHBP1L1	1005.1232	EHBP1L1	1154.2407
EHBP1	922.0134	EHBP1	4236.617
EHD1	890.7899	EHD1	2677.3232
EHD2	1212.668	EHD2	23039.4847
EHD3	636.4097	EHD3	162.2331
EHD4	1027.1634	EHD4	1309.3165
EHF	46.8353	EHF	183.228
EHHADH	111.5783	EHHADH	1286.8901
EHMT1	851.3012	EHMT1	1281.1643
EHMT2	2031.8274	EHMT2	883.216
EI24	2058.9184	EI24	2795.6579
EID1	2081.8769	EID1	4536.8007
EID2B	33.5194	EID2B	37.6953
EID2	178.6171	EID2	220.9233
EID3	22.4993	EID3	31.9695
