gene_id	TCGA-BH-A204-01A-11R-A157-07	gene_id	TCGA-BH-A204-11A-53R-A157-07
ANKRD54	241.9703	ANKRD54	238.2979
removed	removed	ANKRD56	35.2031
ANKRD57	1171.9442	ANKRD57	518.7621
ANKRD5	664.8508	ANKRD5	182.5919
ANKRD6	136.4703	ANKRD6	279.8375
ANKRD9	14.9813	ANKRD9	61.5087
ANKS1A	1173.0791	ANKS1A	1104.0619
ANKS1B	202.4742	ANKS1B	46.8085
ANKS3	128.7028	ANKS3	119.1489
ANKS6	375.6668	ANKS6	398.8395
ANKZF1	290.9999	ANKZF1	335.0097
ANLN	1313.1313	ANLN	47.5822
ANO10	1019.8615	ANO10	1066.5377
ANO1	1971.6264	ANO1	1596.9052
removed	removed	ANO2	164.4101
ANO3	76.9493	ANO3	162.089
removed	removed	ANO4	9.2843
ANO5	188.6279	ANO5	68.472
ANO6	2327.3181	ANO6	10923.0174
ANO7	43.3549	ANO7	9.2843
ANO8	113.2675	ANO8	232.4952
ANO9	168.6528	ANO9	7.3501
ANP32A	2621.2689	ANP32A	1894.0039
ANP32B	2505.9585	ANP32B	2846.8085
ANP32E	892.5207	ANP32E	907.5435
ANPEP	77.6302	ANPEP	1818.1818
ANTXR1	4157.9843	ANTXR1	6532.6886
ANTXR2	301.8954	ANTXR2	6026.3056
ANUBL1	251.9578	ANUBL1	167.8917
ANXA11	2291.9078	ANXA11	5158.6074
ANXA1	951.9918	ANXA1	22225.9188
ANXA2P1	24.2878	ANXA2P1	110.6383
ANXA2P2	1561.4573	ANXA2P2	7562.8627
removed	removed	ANXA2P3	5.8027
ANXA2	4415.1629	ANXA2	23167.118
ANXA3	8.3986	ANXA3	1287.8143
ANXA4	1585.2911	ANXA4	1871.1799
ANXA5	3960.7309	ANXA5	14654.1586
ANXA6	4919.0784	ANXA6	13142.3598
ANXA7	4681.194	ANXA7	3585.2998
removed	removed	ANXA8L2	73.501
removed	removed	ANXA8	253.3849
ANXA9	997.1626	ANXA9	61.8956
AOAH	59.2441	AOAH	48.7427
AOC2	10.6685	AOC2	174.4681
AOC3	711.6105	AOC3	28011.2186
AOX1	110.0897	AOX1	3285.4932
AP1AR	1584.6101	AP1AR	338.8781
AP1B1	1265.4636	AP1B1	1636.3636
AP1G1	3339.0081	AP1G1	2074.2747
AP1G2	2772.4799	AP1G2	322.1354
AP1M1	496.6519	AP1M1	1566.3443
AP1M2	2061.06	AP1M2	158.9942
AP1S1	939.2804	AP1S1	321.8569
AP1S2	1312.2234	AP1S2	582.205
AP1S3	151.4017	AP1S3	34.4294
AP2A1	895.349	AP2A1	2136.058
AP2A2	1293.6103	AP2A2	1896.325
AP2B1	19373.2834	AP2B1	6462.2824
AP2M1	4491.2042	AP2M1	5627.853
AP2S1	672.5684	AP2S1	916.8279
AP3B1	1881.7387	AP3B1	1337.7176
AP3B2	887.9809	AP3B2	22.0503
AP3D1	2704.5738	AP3D1	2109.4778
AP3M1	3710.1351	AP3M1	1639.8453
AP3M2	4863.6931	AP3M2	394.1973
AP3S1	957.2126	AP3S1	1411.6054
AP3S2	1834.298	AP3S2	1871.2108
AP4B1	321.2825	AP4B1	319.0484
AP4E1	486.4374	AP4E1	442.1663
AP4M1	479.512	AP4M1	272.8897
AP4S1	143.0031	AP4S1	75.0484
APAF1	1505.164	APAF1	495.9381
APBA1	74.9064	APBA1	304.8356
removed	removed	APBA2	19.3424
APBA3	27.4657	APBA3	112.1857
APBB1IP	176.5974	APBB1IP	1215.087
APBB1	66.2808	APBB1	727.2727
APBB2	5199.8638	APBB2	4300.5803
APBB3	217.2285	APBB3	202.7079
APC2	18.8333	APC2	5.8607
APCDD1L	25.1958	APCDD1L	90.1354
APCDD1	82.851	APCDD1	2969.4391
APC	1581.6593	APC	1442.5532
APEH	1458.8582	APEH	906.383
APEX1	1728.2942	APEX1	2027.853
APEX2	388.3782	APEX2	307.5435
APH1A	3730.7911	APH1A	3061.1219
APH1B	1380.3201	APH1B	691.6828
API5	5262.2858	API5	2286.6538
APIP	490.6571	APIP	644.6963
APITD1	229.3724	APITD1	103.942
APLF	65.5998	APLF	95.9381
APLNR	706.6167	APLNR	1352.0309
APLN	148.6778	APLN	114.8936
APLP1	1783.4525	APLP1	31.3346
APLP2	6673.9303	APLP2	14737.7176
APOA1BP	1565.0891	APOA1BP	923.0174
APOB48R	250.8228	APOB48R	24.7582
APOBEC3B	266.1537	APOBEC3B	17.0213
APOBEC3C	51.7535	APOBEC3C	344.294
APOBEC3D	11.5764	APOBEC3D	73.8878
APOBEC3F	35.8643	APOBEC3F	112.1857
APOBEC3G	23.3799	APOBEC3G	131.9149
APOB	8.1716	APOB	461.1219
APOC1	732.4935	APOC1	229.7872
APOC2	160.9352	APOC2	11.6054
APOD	275.5646	APOD	26024.7582
APOE	539.3258	APOE	4323.0174
APOF	11.1225	removed	removed
APOL1	329.588	APOL1	2029.4004
APOL2	214.2776	APOL2	819.3424
APOL3	214.0506	APOL3	2034.8162
removed	removed	APOL4	17.0213
removed	removed	APOL5	5.4159
APOL6	200.2043	APOL6	7594.5841
APOLD1	1184.8825	APOLD1	5174.8549
removed	removed	APOM	49.9033
APOOL	482.8056	APOOL	259.9613
APOO	451.7081	APOO	136.1702
APPBP2	1766.2013	APPBP2	1636.7505
APPL1	4304.39	APPL1	1687.0406
APPL2	1210.9863	APPL2	1616.2476
APP	12949.7219	APP	20712.9594
APRT	506.6394	APRT	701.7408
APTX	782.2041	APTX	386.0735
AQP11	63.7839	AQP11	31.7215
AQP1	2443.7635	AQP1	20977.7099
AQP3	16.7972	AQP3	178.7234
removed	removed	AQP4	23.9845
removed	removed	AQP5	18.5687
AQP6	17.4782	removed	removed
removed	removed	AQP7P1	704.8356
removed	removed	AQP7P3	88.2012
removed	removed	AQP7	3481.2379
AQP9	19.975	AQP9	5.8027
removed	removed	AQPEP	734.472
AQR	1403.019	AQR	1136.9439
removed	removed	ARAF	1160.9284
ARAP1	788.478	ARAP1	1996.1006
ARAP2	98.2862	ARAP2	188.0077
ARAP3	156.1684	ARAP3	970.5996
ARCN1	5421.1781	ARCN1	4966.7311
removed	removed	ARC	94.7776
AREG	104.8689	AREG	149.7099
ARF1	9856.543	ARF1	7169.0522
ARF3	11487.9128	ARF3	3834.0426
ARF4	6534.1051	ARF4	4459.5745
ARF5	2518.6562	ARF5	1545.4159
ARF6	6160.9352	ARF6	2826.3056
ARFGAP1	478.0388	ARFGAP1	555.5126
ARFGAP2	1563.2732	ARFGAP2	1721.47
ARFGAP3	927.704	ARFGAP3	1037.5242
ARFGEF1	9020.6288	ARFGEF1	1493.0716
ARFGEF2	4865.509	ARFGEF2	1885.4932
ARFIP1	2220.1793	ARFIP1	875.0484
ARFIP2	2129.8377	ARFIP2	801.1605
ARFRP1	175.0085	ARFRP1	369.4391
ARG2	124.1743	ARG2	351.2302
ARGLU1	1076.1548	ARGLU1	1868.472
ARHGAP10	126.4329	ARHGAP10	1153.5783
ARHGAP11A	1085.9153	ARHGAP11A	80.8511
ARHGAP11B	64.2379	removed	removed
ARHGAP12	1239.3599	ARHGAP12	1103.2882
ARHGAP15	37.4532	ARHGAP15	69.2456
ARHGAP17	1554.6476	ARHGAP17	1844.4874
ARHGAP18	699.5801	ARHGAP18	1128.8201
ARHGAP19	725.2412	ARHGAP19	534.236
ARHGAP1	3504.937	ARHGAP1	4483.559
ARHGAP20	20.883	ARHGAP20	600
ARHGAP21	1807.2863	ARHGAP21	4906.7698
ARHGAP22	19.2941	ARHGAP22	49.5164
ARHGAP23	167.0639	ARHGAP23	1325.7253
ARHGAP24	172.2846	ARHGAP24	1430.1741
ARHGAP25	74.2254	ARHGAP25	417.795
ARHGAP26	143.0031	ARHGAP26	1106.7698
ARHGAP27	88.2987	ARHGAP27	387.9691
ARHGAP28	47.6677	ARHGAP28	338.4913
ARHGAP29	1756.8948	ARHGAP29	4066.9246
ARHGAP30	119.6232	ARHGAP30	268.472
ARHGAP31	566.7915	ARHGAP31	2897.4855
ARHGAP32	2526.8414	ARHGAP32	979.4971
ARHGAP33	145.4999	ARHGAP33	79.3037
ARHGAP39	349.1091	ARHGAP39	48.3559
ARHGAP42	89.2067	ARHGAP42	317.9729
ARHGAP4	37.9072	ARHGAP4	193.8104
ARHGAP5	4507.0934	ARHGAP5	2433.2689
ARHGAP6	76.4953	ARHGAP6	297.4855
ARHGAP8	152.4276	ARHGAP8	59.0213
ARHGAP9	21.7909	ARHGAP9	56.0928
ARHGDIA	2007.0367	ARHGDIA	4483.559
ARHGDIB	19065.2593	ARHGDIB	2835.2031
removed	removed	ARHGDIG	33.2689
ARHGEF10L	336.6247	ARHGEF10L	610.058
ARHGEF10	487.7993	ARHGEF10	1705.9961
ARHGEF11	1589.3769	ARHGEF11	1389.5551
ARHGEF12	7061.4005	ARHGEF12	5406.5764
ARHGEF15	189.3088	ARHGEF15	2212.3791
ARHGEF16	89.6607	ARHGEF16	145.8414
ARHGEF17	464.4195	ARHGEF17	1563.6364
ARHGEF18	397.6847	ARHGEF18	522.2437
ARHGEF19	84.4399	ARHGEF19	151.6441
ARHGEF1	265.3501	ARHGEF1	1014.3133
ARHGEF2	1349.9035	ARHGEF2	2329.9807
removed	removed	ARHGEF33	9.6712
ARHGEF35	476.2229	ARHGEF35	234.0426
ARHGEF37	569.7424	ARHGEF37	569.0522
removed	removed	ARHGEF38	9.6712
ARHGEF3	2365.9063	ARHGEF3	997.6789
removed	removed	ARHGEF4	309.0909
ARHGEF5	557.712	ARHGEF5	254.1586
ARHGEF6	2519.3508	ARHGEF6	4956.6731
ARHGEF7	1521.2802	ARHGEF7	2764.7969
ARHGEF9	723.6409	ARHGEF9	676.2089
ARID1A	2122.3471	ARID1A	2305.2224
ARID1B	1796.6179	ARID1B	2149.323
ARID2	1757.1218	ARID2	794.1973
ARID3A	62.649	ARID3A	61.1219
ARID3B	114.8564	ARID3B	93.617
ARID4A	844.853	ARID4A	990.3288
ARID4B	2091.7036	ARID4B	1282.3017
ARID5A	75.3603	ARID5A	1247.5822
ARID5B	1052.548	ARID5B	6537.3308
ARIH1	3507.6609	ARIH1	2139.265
ARIH2	1853.3651	ARIH2	1608.0696
ARL10	19.5211	ARL10	35.9768
ARL11	116.4454	ARL11	17.795
ARL13B	347.7471	ARL13B	302.1277
ARL15	557.258	ARL15	688.2012
ARL16	338.6676	ARL16	373.6944
ARL17A	144.4671	ARL17A	50.7621
ARL1	3882.1927	ARL1	2131.528
ARL2BP	1472.7046	ARL2BP	2095.5513
ARL2	434.9109	ARL2	1398.4526
ARL3	1334.9223	ARL3	495.9381
ARL4A	167.0639	ARL4A	829.7872
ARL4C	589.7174	ARL4C	774.8549
ARL4D	67.8697	ARL4D	256.8665
ARL5A	827.8289	ARL5A	980.2708
ARL5B	461.2416	ARL5B	380.2708
ARL6IP1	27708.7731	ARL6IP1	6407.7369
ARL6IP4	275.1107	ARL6IP4	1246.0348
ARL6IP5	4684.8258	ARL6IP5	6406.5764
ARL6IP6	207.2409	ARL6IP6	244.1006
ARL6	155.9414	ARL6	82.7853
ARL8A	1274.3162	ARL8A	1119.1489
ARL8B	5748.7232	ARL8B	2284.3327
ARMC10	1293.0405	ARMC10	635.265
ARMC1	2097.1513	ARMC1	757.8337
ARMC2	91.9305	ARMC2	60.735
ARMC4	7.2636	removed	removed
ARMC5	135.5124	ARMC5	181.8182
ARMC6	313.9258	ARMC6	323.7795
ARMC7	155.2605	ARMC7	123.4043
ARMC8	1404.1539	ARMC8	960.9284
ARMC9	363.1824	ARMC9	93.617
ARMCX1	117.3533	ARMCX1	805.029
ARMCX2	552.0372	ARMCX2	456.0928
ARMCX3	1840.6537	ARMCX3	1946.2282
ARMCX5	323.4593	ARMCX5	275.8221
ARMCX6	151.8556	ARMCX6	139.6518
ARNT2	2088.7527	ARNT2	100.5803
ARNTL2	283.2823	ARNTL2	62.6692
ARNTL	732.2665	ARNTL	140.4255
ARNT	1386.9027	ARNT	2614.7002
ARPC1A	3393.2017	ARPC1A	2248.1431
ARPC1B	754.5682	ARPC1B	1412.205
ARPC2	4721.144	ARPC2	4227.0793
ARPC3	3898.0819	ARPC3	2567.5048
ARPC4	3094.2209	ARPC4	2765.7485
ARPC5L	635.7962	ARPC5L	466.9246
ARPC5	3818.6358	ARPC5	2545.0677
ARPM1	26.5577	ARPM1	66.9246
ARPP19	4820.7922	ARPP19	4605.029
ARRB1	793.5535	ARRB1	1555.8994
ARRB2	596.5271	ARRB2	546.6151
ARRDC1	312.1099	ARRDC1	264.9903
ARRDC2	183.4071	ARRDC2	315.6673
ARRDC3	2163.2051	ARRDC3	3161.3153
ARRDC4	525.4795	ARRDC4	2257.6402
ARSA	168.4258	ARSA	599.6132
ARSB	431.96	ARSB	445.648
ARSD	3588.9229	ARSD	1200
ARSE	11.5764	ARSE	8.8975
ARSG	829.8718	ARSG	138.8781
ARSI	18.6131	ARSI	31.7215
ARSJ	40.858	ARSJ	71.1799
ARSK	82.17	ARSK	143.5203
ART4	105.3229	ART4	14.3133
removed	removed	ART5	8.5106
ARTN	17.9321	removed	removed
ARV1	568.6074	ARV1	365.5706
ARVCF	113.9485	ARVCF	122.6306
ARX	90.1146	removed	removed
AR	643.2868	AR	523.7911
AS3MT	99.1942	AS3MT	278.9168
ASAH1	12171.1497	ASAH1	8191.4894
ASAH2B	35.6373	removed	removed
ASAH2	20.883	ASAH2	7.7369
ASAM	277.8345	ASAM	2762.4758
ASAP1	3024.4013	ASAP1	1840.2321
ASAP2	2985.3592	ASAP2	1865.764
ASAP3	412.439	ASAP3	1058.4139
ASB13	2067.6427	ASB13	511.412
ASB14	26.106	ASB14	11.6054
ASB16	43.1279	ASB16	10.4449
ASB1	326.1401	ASB1	637.6828
removed	removed	ASB2	20.8897
ASB3	461.0146	ASB3	279.6905
ASB6	397.4759	ASB6	420.4642
ASB7	494.609	ASB7	390.3288
ASB8	1226.1945	ASB8	832.1083
ASB9	8.3986	ASB9	66.9246
ASCC1	914.5386	ASCC1	619.3424
ASCC2	572.2392	ASCC2	1259.1876
ASCC3	1917.83	ASCC3	839.8453
ASCL1	2916.5815	ASCL1	8.8975
removed	removed	ASCL2	7.3501
ASF1A	402.4515	ASF1A	395.7447
ASF1B	394.5069	ASF1B	27.853
removed	removed	ASGR1	5.4159
ASH1L	3774.1301	ASH1L	3084.2012
ASH2L	11746.9073	ASH2L	1555.8994
ASL	295.5397	ASL	306.383
ASMTL	224.6964	ASMTL	598.8395
ASNA1	744.7509	ASNA1	936.1702
ASNSD1	1378.2772	ASNSD1	1268.472
ASNS	2249.0069	ASNS	217.795
ASPA	6.3557	ASPA	263.0561
ASPHD1	237.4305	removed	removed
ASPHD2	138.2363	ASPHD2	35.9768
ASPH	11086.0606	ASPH	19418.1818
ASPM	860.9692	ASPM	19.3424
ASPN	2286.0061	ASPN	2027.4662
ASPRV1	21.6298	ASPRV1	78.2747
ASPSCR1	99.8752	ASPSCR1	199.2263
ASRGL1	13.3924	ASRGL1	144.6809
ASS1	154.1255	ASS1	5549.323
ASTE1	186.6599	ASTE1	197.3694
removed	removed	ASTN1	61.5087
ASTN2	834.6385	ASTN2	97.8723
ASXL1	1566.905	ASXL1	2002.3211
ASXL2	1473.6125	ASXL2	1019.7292
removed	removed	ASXL3	16.6344
ATAD1	3752.355	ATAD1	1225.9188
ATAD2B	632.3913	ATAD2B	285.4932
ATAD2	5767.7903	ATAD2	264.9903
ATAD3A	84.6669	ATAD3A	184.913
ATAD3B	38.8151	ATAD3B	64.2166
ATAD3C	157.3034	ATAD3C	36.7505
ATAD5	273.5217	ATAD5	29.4004
ATE1	604.2447	ATE1	383.3656
ATF1	544.3196	ATF1	370.9865
ATF2	740.4381	ATF2	666.9246
ATF3	348.2011	ATF3	5341.9729
ATF4	5098.6267	ATF4	6719.9226
ATF5	218.3634	ATF5	645.2611
ATF6B	1915.8801	ATF6B	1359.381
ATF6	1822.2676	ATF6	1533.4623
ATF7IP2	49.0296	ATF7IP2	70.4062
ATF7IP	2522.9826	ATF7IP	1304.0619
ATF7	2410.1124	ATF7	2971.764
ATG10	154.3525	ATG10	130.7544
ATG12	1030.984	ATG12	644.1006
ATG16L1	736.3523	ATG16L1	466.9246
ATG16L2	209.3928	ATG16L2	144.0232
ATG2A	434.6839	ATG2A	569.0522
ATG2B	1190.1033	ATG2B	1325.7253
ATG3	746.7938	ATG3	709.0909
ATG4A	546.8165	ATG4A	356.2863
ATG4B	521.3937	ATG4B	539.6518
ATG4C	153.4446	ATG4C	279.3037
ATG4D	197.208	ATG4D	169.1605
ATG5	1148.5643	ATG5	809.2843
ATG7	747.5428	ATG7	642.7079
ATG9A	981.7728	ATG9A	1667.6983
ATG9B	10.7684	ATG9B	13.9574
ATHL1	57.4282	ATHL1	196.5184
ATIC	3973.2153	ATIC	1035.5899
ATL1	665.3047	ATL1	319.9226
ATL2	1736.6928	ATL2	1117.9884
ATL3	1700.6015	ATL3	858.8008
ATMIN	1275.9051	ATMIN	2191.8762
ATM	1199.4098	ATM	1372.5338
ATN1	3179.2078	ATN1	6030.1741
ATOH8	12.4844	ATOH8	785.2998
ATOX1	567.9265	ATOX1	598.4526
ATP10A	221.9952	ATP10A	439.8453
ATP10D	417.6597	ATP10D	841.7795
ATP11A	209.7378	ATP11A	1005.8027
ATP11B	327.3181	ATP11B	1918.3752
ATP11C	557.258	ATP11C	994.5841
ATP13A1	671.8874	ATP13A1	670.4062
ATP13A2	404.2674	ATP13A2	471.9536
ATP13A3	3937.351	ATP13A3	2359.381
removed	removed	ATP13A4	15.8607
ATP13A5	33.3674	ATP13A5	38.6847
ATP1A1	16672.7522	ATP1A1	8491.2689
ATP1A2	28.3736	ATP1A2	2053.7718
ATP1A3	1047.3272	removed	removed
ATP1A4	69.0047	removed	removed
ATP1B1	3779.8888	ATP1B1	1138.7002
ATP1B2	31.0975	ATP1B2	197.2921
ATP1B3	2110.7706	ATP1B3	1869.6325
ATP2A1	13.3924	ATP2A1	5.029
ATP2A2	11152.8771	ATP2A2	5428.6267
ATP2A3	2158.4383	ATP2A3	357.8337
ATP2B1	2143.0031	ATP2B1	1139.6518
removed	removed	ATP2B2	15.4739
ATP2B4	2899.3304	ATP2B4	12582.205
ATP2C1	5283.5478	ATP2C1	2695.8607
ATP2C2	425.3774	ATP2C2	23.5977
ATP5A1	6976.0527	ATP5A1	9880.0774
ATP5B	17017.1377	ATP5B	13969.4391
ATP5C1	4669.8445	ATP5C1	2734.236
ATP5D	109.8627	ATP5D	509.0909
ATP5EP2	38.5881	ATP5EP2	49.9033
ATP5E	2793.7805	ATP5E	4027.853
ATP5F1	4285.7791	ATP5F1	2606.1896
ATP5G1	716.3773	ATP5G1	485.1064
ATP5G2	3782.0906	ATP5G2	3193.8104
ATP5G3	1607.99	ATP5G3	3349.7099
ATP5H	1388.7186	ATP5H	2365.5706
ATP5I	1264.617	ATP5I	1230.6422
ATP5J2	1415.0494	ATP5J2	800.7737
ATP5J	1417.7415	ATP5J	2017.9613
ATP5L	1824.5375	ATP5L	2673.501
ATP5O	2274.4297	ATP5O	3253.7718
ATP5SL	617.4101	ATP5SL	628.6267
ATP5S	264.6692	ATP5S	161.3153
ATP6AP1L	129.6107	ATP6AP1L	47.9691
ATP6AP1	7644.7622	ATP6AP1	2021.6634
ATP6AP2	4267.166	ATP6AP2	3640.2321
ATP6V0A1	3313.8123	ATP6V0A1	1485.4932
ATP6V0A2	974.6907	ATP6V0A2	430.5609
removed	removed	ATP6V0A4	6.9632
ATP6V0B	1903.9837	ATP6V0B	865.764
ATP6V0C	2972.6478	ATP6V0C	1861.4739
ATP6V0D1	1434.5704	ATP6V0D1	1490.1354
ATP6V0D2	6.8097	removed	removed
ATP6V0E1	3390.7615	ATP6V0E1	3561.7021
ATP6V0E2	1866.224	ATP6V0E2	758.3056
ATP6V1A	2414.9359	ATP6V1A	1595.3578
ATP6V1B1	1182.8396	ATP6V1B1	152.4178
ATP6V1B2	2018.1591	ATP6V1B2	2157.06
ATP6V1C1	5695.6078	ATP6V1C1	1824.7582
ATP6V1C2	11.6513	ATP6V1C2	122.1238
ATP6V1D	1099.5347	ATP6V1D	1105.6093
ATP6V1E1	4976.2797	ATP6V1E1	2905.6093
ATP6V1E2	49.7106	ATP6V1E2	63.4429
ATP6V1F	1499.226	ATP6V1F	1213.5319
ATP6V1G1	4469.6402	ATP6V1G1	1089.3617
ATP6V1G2	179.7753	ATP6V1G2	18.2205
ATP6V1H	5091.1361	ATP6V1H	1081.6248
ATP7A	1060.4926	ATP7A	644.4874
ATP7B	1475.6554	ATP7B	252.2244
ATP8A1	200.2043	ATP8A1	784.5261
ATP8A2	10.8955	ATP8A2	18.5687
ATP8B1	2723.7998	ATP8B1	861.1335
ATP8B2	412.666	ATP8B2	1747.3888
ATP8B3	16.1162	ATP8B3	8.5106
ATP8B4	39.9501	ATP8B4	586.8472
ATP8B5P	18.8401	ATP8B5P	33.2689
ATP9A	4544.5466	ATP9A	5773.3075
ATP9B	326.1832	ATP9B	530.7544
ATPAF1	1073.7941	ATPAF1	2025.2766
ATPAF2	261.7183	ATPAF2	184.913
ATPBD4	308.932	ATPBD4	118.3752
ATPIF1	983.3163	ATPIF1	581.4313
ATRIP	312.843	ATRIP	194.6576
ATRNL1	1319.487	ATRNL1	33.2689
ATRN	2546.3625	ATRN	1927.6596
ATRX	4552.2642	ATRX	2812.3791
ATR	1421.6321	ATR	753.9652
ATXN10	2983.9973	ATXN10	1806.5764
ATXN1L	884.8031	ATXN1L	2435.9768
ATXN1	852.5707	ATXN1	1203.4816
ATXN2L	2738.3952	ATXN2L	1554.7389
ATXN2	1310.4074	ATXN2	986.8472
ATXN3	326.4102	ATXN3	594.5841
ATXN7L1	219.4984	ATXN7L1	299.0329
ATXN7L2	41.766	ATXN7L2	38.2979
ATXN7L3B	6450.3462	ATXN7L3B	2823.9845
ATXN7L3	1047.7812	ATXN7L3	805.4159
ATXN7	885.711	ATXN7	793.0368
AUH	264.6692	AUH	377.176
AUP1	1949.5335	AUP1	1724.1354
AURKAIP1	169.5608	AURKAIP1	610.8317
AURKAPS1	20.202	removed	removed
AURKA	388.6052	AURKA	32.882
AURKB	268.074	removed	removed
removed	removed	AURKC	9.6712
AUTS2	2933.3787	AUTS2	1463.0561
AVEN	131.1996	AVEN	276.5957
AVIL	33.8214	AVIL	27.0793
AVL9	878.4474	AVL9	292.0696
AVPI1	92.1575	AVPI1	825.5319
AVPR1A	17.7051	AVPR1A	279.6905
removed	removed	AVPR2	169.8259
AXIN1	421.7455	AXIN1	319.1489
AXIN2	139.3712	AXIN2	297.8723
AXL	718.8741	AXL	2996.9052
AZGP1	3027.5792	AZGP1	7232.882
AZI1	73.7714	AZI1	63.4429
AZI2	1541.9362	AZI2	1924.1779
AZIN1	17907.6155	AZIN1	4037.1373
B2M	12555.2151	B2M	47052.2244
B3GALNT1	3376.2343	B3GALNT1	302.5145
B3GALNT2	1039.9206	B3GALNT2	531.7524
removed	removed	B3GALT1	6.1896
removed	removed	B3GALT2	16.6344
B3GALT4	27.6927	B3GALT4	188.0077
B3GALT5	55.8393	B3GALT5	11.9923
B3GALT6	363.4094	B3GALT6	291.6828
B3GALTL	348.6551	B3GALTL	256.8665
removed	removed	B3GAT1	11.9923
B3GAT2	28.2874	B3GAT2	13.8143
B3GAT3	297.8096	B3GAT3	278.9168
B3GNT1	913.8577	B3GNT1	784.5261
B3GNT2	706.8437	B3GNT2	830.5609
removed	removed	B3GNT3	30.1741
B3GNT4	11.8034	removed	removed
B3GNT5	51.7535	B3GNT5	799.6132
B3GNT7	12.2574	B3GNT7	59.5745
B3GNT8	122.3471	B3GNT8	44.8743
B3GNT9	89.7923	B3GNT9	359.118
B3GNTL1	37.0991	B3GNTL1	31.1683
B4GALNT1	166.8959	B4GALNT1	32.8975
B4GALNT3	188.4009	B4GALNT3	33.2689
B4GALNT4	132.5616	B4GALNT4	8.5106
B4GALT1	6129.6107	B4GALT1	4512.5725
B4GALT2	357.5077	B4GALT2	876.9826
B4GALT3	1016.6837	B4GALT3	553.1915
B4GALT4	913.4037	B4GALT4	402.7079
B4GALT5	1523.3231	B4GALT5	2662.2824
B4GALT6	105.7769	B4GALT6	152.4178
B4GALT7	174.1006	B4GALT7	282.3985
B9D1	151.4629	B9D1	80.6074
B9D2	24.7418	B9D2	67.3114
BAALC	20.429	BAALC	326.8859
BACE1	1800.4767	BACE1	1743.1335
BACE2	293.0428	BACE2	1085.8801
BACH1	896.6065	BACH1	1153.5783
BACH2	24.0608	BACH2	202.7079
BAD	276.636	BAD	629.3617
BAG1	3391.0453	BAG1	1262.1277
BAG2	214.5046	BAG2	279.3037
BAG3	1115.6509	BAG3	2915.6673
BAG4	1811.8261	BAG4	313.3462
BAG5	1103.3935	BAG5	2176.0155
BAGE2	18.4519	BAGE2	7.0793
BAHCC1	78.0842	BAHCC1	393.4236
BAHD1	355.6917	BAHD1	576.4023
removed	removed	BAI1	6.5764
BAI2	283.9632	BAI2	130.7544
BAI3	9.5335	BAI3	21.2766
BAIAP2L1	336.1707	BAIAP2L1	207.7369
removed	removed	BAIAP2L2	5.4159
BAIAP2	1044.819	BAIAP2	447.5822
BAIAP3	166.0493	BAIAP3	82.147
BAK1	109.6357	BAK1	163.6364
BAMBI	246.51	BAMBI	233.2689
BANF1	2627.3976	BANF1	1158.2205
removed	removed	BANK1	210.4449
BANP	86.7098	BANP	135.7834
BAP1	1349.6765	BAP1	1394.971
BARD1	214.9586	BARD1	52.9981
removed	removed	BARX2	181.8182
BASP1	661.2189	BASP1	587.234
BAT1	6389.0591	BAT1	4779.0716
BAT2L1	4666.3943	BAT2L1	5031.3269
BAT2L2	8166.3829	BAT2L2	4555.5126
BAT2	4636.2501	BAT2	4394.1973
BAT3	3422.313	BAT3	3616.2476
BAT4	198.6154	BAT4	207.3501
BAT5	744.5239	BAT5	554.7389
BATF2	51.2995	BATF2	78.9168
BATF3	5.6747	BATF3	41.3926
BATF	19.0671	BATF	18.9555
BAX	256.7245	BAX	242.1663
BAZ1A	3263.6477	BAZ1A	758.6074
BAZ1B	3371.9215	BAZ1B	2337.7176
BAZ2A	3373.6829	BAZ2A	2942.6809
BAZ2B	832.6955	BAZ2B	1324.5609
BBC3	22.4719	BBC3	29.7872
removed	removed	BBOX1	138.8781
BBS10	827.6019	BBS10	490.9091
BBS12	215.4126	BBS12	166.7311
BBS1	978.5495	BBS1	807.3501
BBS2	1121.7796	BBS2	938.4913
BBS4	498.4678	BBS4	338.1044
BBS5	112.8952	BBS5	165.2263
BBS7	508.4553	BBS7	369.4391
BBS9	303.0303	BBS9	384.1393
BBX	3472.0236	BBX	1976.0155
BCAM	1715.5828	BCAM	2576.0155
removed	removed	BCAN	6.9632
BCAP29	1639.0875	BCAP29	2171.3733
BCAP31	5087.5043	BCAP31	6235.5899
BCAR1	211.0998	BCAR1	818.1818
BCAR3	1190.5459	BCAR3	819.7292
BCAS1	2047.6677	BCAS1	49.9033
BCAS2	570.9068	BCAS2	764.6847
BCAS3	665.9857	BCAS3	606.5764
BCAS4	555.2151	BCAS4	654.5455
BCAT1	419.9296	BCAT1	555.5126
BCAT2	417.4328	BCAT2	413.5397
BCCIP	1633.9326	BCCIP	839.4468
BCDIN3D	307.7993	BCDIN3D	134.7505
BCHE	6.3557	BCHE	209.6712
BCKDHA	611.5083	BCKDHA	836.0193
BCKDHB	320.2815	BCKDHB	671.9536
BCKDK	960.6174	BCKDK	890.1354
BCL10	521.3937	BCL10	522.2437
removed	removed	BCL11A	20.1161
removed	removed	BCL11B	21.2766
BCL2A1	24.5148	BCL2A1	20.8897
BCL2L11	1933.9462	BCL2L11	565.1838
BCL2L12	24.1267	BCL2L12	82.9323
