gene_id	TCGA-BH-A0E1-01A-11R-A056-07	gene_id	TCGA-BH-A0E1-11A-13R-A089-07
MAST4	1749.2146	MAST4	731.0142
MASTL	480.2619	MASTL	269.4757
MAT1A	9.5023	MAT1A	23.5179
MAT2A	3517.4337	MAT2A	4875.5512
MAT2B	1713.9769	MAT2B	1851.5434
MATK	122.3421	MATK	209.2112
MATN2	492.1398	MATN2	3985.3013
MATN3	165.8943	MATN3	41.1563
MATR3	6921.8733	MATR3	9344.8849
MAVS	1563.1279	MAVS	2312.5919
MAX	1175.9093	MAX	1446.3498
MAZ	5441.4352	MAZ	2573.0622
MBD1	835.4103	MBD1	1146.0069
MBD2	2212.4516	MBD2	1087.7021
MBD3	1297.0636	MBD3	1370.4067
MBD4	859.562	MBD4	702.5968
MBD5	259.3335	MBD5	347.8687
MBD6	1269.7445	MBD6	1181.2837
MBIP	220.1366	MBIP	478.6869
MBLAC1	34.0499	MBLAC1	44.586
MBLAC2	164.3106	MBLAC2	350.3185
MBNL1	1943.5247	MBNL1	2965.4875
MBNL2	1314.0885	MBNL2	2483.0965
MBNL3	15.0453	MBNL3	52.4253
MBOAT1	1230.9434	MBOAT1	606.0755
MBOAT2	1278.4549	MBOAT2	267.5159
MBOAT7	4035.7049	MBOAT7	1213.1308
MBP	407.8069	MBP	1115.1396
MBTD1	332.1845	MBTD1	932.3861
MBTPS1	2846.7299	MBTPS1	4948.0647
MBTPS2	597.2986	MBTPS2	596.9721
MB	270.8155	MB	241.0583
MC1R	40.2383	MC1R	30.3773
MCAM	2334.3977	MCAM	1838.3146
MCART1	169.8536	MCART1	123.9588
MCART2	5.543	MCART2	6.8594
removed	removed	MCART6	15.6786
MCAT	410.9744	MCAT	368.9368
MCCC1	462.0492	MCCC1	751.5924
MCCC2	3193.9597	MCCC2	2425.7717
MCC	415.7255	MCC	1219.0103
MCEE	224.0958	MCEE	225.3797
removed	removed	MCF2L2	19.3141
MCF2L	1304.7605	MCF2L	886.7614
MCFD2	2798.8225	MCFD2	3538.0843
MCHR1	24.1517	MCHR1	13.7188
MCL1	12950.0476	MCL1	16708.4762
MCM10	253.3946	MCM10	10.779
MCM2	1191.3505	MCM2	717.2954
MCM3APAS	20.7348	MCM3APAS	39.804
MCM3AP	1862.3038	MCM3AP	2191.4552
MCM3	2480.8915	MCM3	1886.3302
MCM4	2566.8081	MCM4	965.2131
MCM5	1107.4136	MCM5	1119.5492
MCM6	1430.4917	MCM6	738.8535
MCM7	2132.6046	MCM7	2029.9657
MCM8	138.5752	MCM8	167.075
MCM9	67.3079	MCM9	90.6418
MCOLN1	424.04	MCOLN1	370.8966
MCOLN2	17.8168	MCOLN2	19.1083
MCOLN3	69.6835	MCOLN3	54.8751
MCPH1	561.7956	MCPH1	667.7658
MCRS1	899.9467	MCRS1	929.4463
MCTP1	107.2968	MCTP1	127.3885
MCTP2	428.7912	MCTP2	374.8163
MCTS1	805.3197	MCTS1	692.7976
MDC1	985.8634	MDC1	906.4184
MDFIC	502.434	MDFIC	626.1636
MDFI	709.1089	MDFI	292.9936
MDGA1	127.8851	MDGA1	109.7501
MDH1B	22.172	MDH1B	27.9275
MDH1	2851.4811	MDH1	2304.7526
MDH2	3188.0208	MDH2	3997.0603
MDK	2952.0471	MDK	1486.0363
MDM1	217.761	MDM1	315.5316
MDM2	2065.9578	MDM2	1575.2082
MDM4	577.2646	MDM4	565.4091
MDN1	723.3624	MDN1	1736.8937
MDP1	189.7371	MDP1	233.7776
ME1	167.8739	ME1	25.9677
ME2	596.2692	ME2	574.7183
ME3	357.5239	ME3	214.1107
MEA1	1406.3163	MEA1	1092.5772
MEAF6	1567.4831	MEAF6	1680.5488
MECOM	195.193	MECOM	210.1911
MECP2	1129.9815	MECP2	1588.437
MECR	265.6684	MECR	500.245
MED10	283.0893	MED10	371.3866
MED11	279.5259	MED11	261.6365
MED12L	27.715	removed	removed
MED12	1178.2849	MED12	1410.583
MED13L	7455.7401	MED13L	4125.9187
MED13	1799.1016	MED13	1510.5341
MED14	1223.8167	MED14	900.049
MED15	1542.1437	MED15	1429.6913
MED16	1122.0629	MED16	1317.0015
MED17	629.9231	MED17	982.3616
MED18	292.5916	MED18	163.1553
MED19	295.759	MED19	303.2827
MED1	1627.6644	MED1	1679.0789
MED20	417.7052	MED20	543.3611
MED21	466.4044	MED21	602.1558
MED22	553.5088	MED22	891.7197
MED23	793.4418	MED23	1106.8104
MED24	1225.4004	MED24	1988.731
MED25	1113.7484	MED25	854.9731
MED26	295.3631	MED26	329.2504
MED27	215.3854	MED27	307.6923
MED28	466.8004	MED28	730.5243
MED29	1659.3387	MED29	1770.7006
MED30	136.1996	MED30	191.0828
MED31	137.7912	MED31	137.1975
MED4	919.3473	MED4	1117.0995
MED6	291.7997	MED6	381.1857
MED7	170.6454	MED7	180.3038
MED8	735.6362	MED8	596.7663
MED9	365.8384	MED9	570.7986
MEF2A	1141.222	MEF2A	1689.5786
MEF2B	5.4599	MEF2B	15.7766
MEF2C	456.1103	MEF2C	523.2729
MEF2D	2957.5901	MEF2D	1609.0152
MEG3	8.3145	MEG3	141.5973
MEGF10	54.6382	MEGF10	156.7859
MEGF6	407.411	MEGF6	366.487
MEGF8	1348.5344	MEGF8	1361.5875
MEGF9	1315.6723	MEGF9	1715.8256
MEI1	5.1471	MEI1	79.8628
MEIS1	79.5817	MEIS1	177.854
MEIS2	80.3736	MEIS2	502.6948
MEIS3P1	729.3013	MEIS3P1	781.4797
MEIS3	243.4964	MEIS3	166.0951
MELK	511.1444	MELK	9.3092
MEMO1	561.7283	MEMO1	239.1622
MEN1	1081.2823	MEN1	718.2754
MEOX1	45.5318	MEOX1	111.22
MEOX2	34.4458	MEOX2	154.3361
MEPCE	1584.5081	MEPCE	1799.1181
MERTK	100.9619	MERTK	426.2616
MESDC1	1092.3683	MESDC1	364.5272
MESDC2	1791.579	MESDC2	1483.5865
MESP1	85.5207	MESP1	134.2479
MESP2	40.3848	MESP2	23.5179
removed	removed	MESTIT1	13.2288
MEST	441.065	MEST	1518.3733
METAP1	972.4018	METAP1	1842.2342
METAP2	1685.8659	METAP2	2349.8285
METRNL	229.6389	METRNL	148.9466
METRN	382.0715	METRN	193.5326
METT10D	690.8962	METT10D	1234.6889
METT11D1	281.9015	METT11D1	523.7629
METT5D1	281.9015	METT5D1	315.5316
METTL10	342.4074	METTL10	406.051
METTL11A	361.891	METTL11A	429.319
METTL12	80.4369	METTL12	83.9049
METTL13	1179.4727	METTL13	1083.2925
METTL14	343.2705	METTL14	560.0196
METTL1	345.2501	METTL1	488.486
METTL2A	317.931	METTL2A	299.853
METTL2B	207.8628	METTL2B	215.0906
METTL3	488.2162	METTL3	641.95
METTL4	303.2817	METTL4	233.219
METTL5	459.0995	METTL5	541.999
METTL6	428.7912	METTL6	332.6801
METTL7A	800.5686	METTL7A	3412.5429
METTL7B	6.3349	METTL7B	10.779
METTL8	557.864	METTL8	316.0216
METTL9	2160.9808	METTL9	2602.6458
MET	261.7091	MET	1236.6487
MEX3A	268.4399	MEX3A	410.583
MEX3B	60.1812	MEX3B	68.5938
MEX3C	954.189	MEX3C	1465.9481
MEX3D	484.6172	MEX3D	469.3778
MFAP1	818.3854	MFAP1	1054.3851
MFAP2	416.5174	MFAP2	74.4733
MFAP3L	136.1996	MFAP3L	1005.3895
MFAP3	1245.1969	MFAP3	894.6595
MFAP4	405.8273	MFAP4	1051.4454
MFAP5	496.0991	MFAP5	246.4478
MFF	1414.2586	MFF	1341.0093
MFGE8	1305.3781	MFGE8	11001.4699
MFHAS1	178.564	MFHAS1	126.4086
MFI2	202.7157	MFI2	922.587
MFN1	682.9776	MFN1	724.1548
MFN2	2578.29	MFN2	2943.6551
MFNG	136.1996	MFNG	149.4366
MFRP	395.1372	MFRP	148.4566
MFSD10	1035.7504	MFSD10	1023.0279
MFSD11	652.8395	MFSD11	511.5336
MFSD1	1955.0977	MFSD1	1849.0936
MFSD2A	271.2114	MFSD2A	939.7354
MFSD2B	18.2127	MFSD2B	15.1886
MFSD3	516.6874	MFSD3	289.074
MFSD4	30.0906	MFSD4	294.4635
MFSD5	732.8647	MFSD5	534.5419
MFSD6L	211.4261	MFSD6L	69.5737
MFSD6	2921.9564	MFSD6	2291.0338
MFSD7	1316.2464	MFSD7	208.7555
MFSD8	243.8923	MFSD8	375.3062
MFSD9	95.8148	MFSD9	154.3361
MGAM	90.6678	removed	removed
MGAT1	2235.0195	MGAT1	2575.2082
MGAT2	649.3237	MGAT2	564.9192
MGAT3	49.4911	MGAT3	129.3484
MGAT4A	1442.7655	MGAT4A	975.0122
MGAT4B	1642.7097	MGAT4B	1072.5135
MGAT5B	32.4662	MGAT5B	5.3895
MGAT5	311.9921	MGAT5	231.7491
MGA	977.1529	MGA	1265.5561
MGC12916	5.1471	MGC12916	26.4576
MGC12982	18.2127	MGC12982	15.1886
removed	removed	MGC14436	6.8594
MGC16121	7.5227	MGC16121	8.8192
MGC16142	8.3145	MGC16142	12.7389
MGC16275	29.2988	MGC16275	77.903
MGC21881	110.4642	MGC21881	230.2793
MGC23270	26.5272	MGC23270	24.9878
MGC23284	17.4209	MGC23284	36.7467
MGC2752	624.3801	MGC2752	653.1112
MGC29506	161.5391	MGC29506	427.2415
MGC3771	6.4378	MGC3771	12.097
removed	removed	MGC42105	10.2891
MGC45800	7.1267	removed	removed
MGC57346	130.0271	MGC57346	203.3317
MGC70857	397.1168	MGC70857	531.1122
MGC72080	54.7451	MGC72080	41.5777
MGC87042	7.1267	MGC87042	10.2891
MGEA5	2655.8921	MGEA5	4199.902
MGLL	4758.6713	MGLL	2460.5585
MGMT	335.3519	MGMT	457.6188
MGP	8160.0979	MGP	73559.5296
MGRN1	1285.1857	MGRN1	1035.7668
MGST1	4063.4199	MGST1	1706.5164
MGST2	1051.5876	MGST2	832.4351
MGST3	1638.3544	MGST3	1336.1098
removed	removed	MIA2	7.3493
MIA3	5415.5176	MIA3	1862.8123
MIAT	18.6087	MIAT	34.2969
MIA	60.9731	MIA	605.8452
MIB1	1398.8174	MIB1	1688.388
MIB2	319.1188	MIB2	512.0039
MICAL1	504.0177	MICAL1	241.5483
MICAL2	5014.8374	MICAL2	463.0083
MICAL3	641.4051	MICAL3	1743.7531
MICALCL	387.6145	MICALCL	26.9476
MICALL1	699.2107	MICALL1	1228.8094
MICALL2	492.9317	MICALL2	301.8128
MICA	500.0584	MICA	375.7962
MICB	293.3834	MICB	58.3048
MID1IP1	569.7419	MID1IP1	309.6521
MID1	125.1136	MID1	860.8525
MID2	772.0617	MID2	811.8569
MIDN	1996.6702	MIDN	1182.2636
MIER1	877.7747	MIER1	913.2778
MIER2	382.8634	MIER2	462.0284
MIER3	808.4871	MIER3	578.6379
MIF4GD	490.3779	MIF4GD	443.5816
MIF	5259.9215	MIF	3318.8486
MIIP	269.2318	MIIP	315.5316
removed	removed	MIMT1	5.8795
MINA	621.2246	MINA	1172.6654
MINK1	1363.5955	MINK1	2222.9201
MINPP1	543.2147	MINPP1	400.7839
MIOS	684.9573	MIOS	850.5634
MIPEP	679.8102	MIPEP	530.6222
MIPOL1	391.9698	MIPOL1	109.2602
removed	removed	MIR17HG	16.6585
MIS12	474.7189	MIS12	440.4704
MITD1	162.3309	MITD1	193.5326
MITF	224.8877	MITF	236.1587
MKI67IP	882.126	MKI67IP	1302.2881
MKI67	4766.194	MKI67	70.5537
MKKS	507.977	MKKS	842.7242
MKL1	1037.7301	MKL1	1679.0789
MKL2	1695.3682	MKL2	2193.0426
MKLN1	1450.2881	MKLN1	1938.2656
MKNK1	299.746	MKNK1	395.414
MKNK2	4071.3385	MKNK2	3607.5453
MKRN1	2777.8383	MKRN1	3522.7829
MKRN2	626.7557	MKRN2	828.5154
MKS1	256.958	MKS1	394.4145
MKX	747.5141	removed	removed
MLC1	9.1064	removed	removed
MLEC	11318.028	MLEC	4480.6467
MLF1IP	1020.3409	MLF1IP	165.5414
MLF1	245.8719	MLF1	492.4057
MLF2	4566.6457	MLF2	3022.538
MLH1	1092.3683	MLH1	783.9294
MLH3	431.9586	MLH3	542.8711
MLKL	198.3605	MLKL	214.6007
MLL2	1752.4097	MLL2	1991.8079
MLL3	1745.6512	MLL3	2474.2773
MLL4	927.6618	MLL4	1194.5125
MLL5	1576.9854	MLL5	2358.6477
MLLT10	556.2803	MLLT10	823.1259
MLLT11	108.4846	MLLT11	58.7947
MLLT1	1663.298	MLLT1	1565.4091
MLLT3	1124.8345	MLLT3	453.2092
MLLT4	3158.722	MLLT4	4034.7869
MLLT6	2805.9492	MLLT6	4628.6134
MLL	1725.0629	MLL	2406.1734
MLPH	9670.5672	MLPH	3202.8417
MLST8	878.139	MLST8	925.9432
MLXIPL	5.1471	MLXIPL	27.4375
MLXIP	569.7419	MLXIP	928.4664
MLX	1397.9661	MLX	1322.4792
MLYCD	137.7833	MLYCD	249.8775
MMAA	221.7203	MMAA	288.0941
MMAB	387.6145	MMAB	884.3704
MMACHC	116.7991	MMACHC	199.4121
MMADHC	2178.7976	MMADHC	2118.0794
MMD	162.7268	MMD	164.6252
MMEL1	8.0334	MMEL1	11.1808
MME	622.7964	MME	5238.6085
MMGT1	490.5561	MMGT1	958.3537
MMP10	10.2942	removed	removed
MMP11	4173.4882	MMP11	53.4052
MMP13	71.6632	removed	removed
MMP14	6239.0501	MMP14	3028.4174
MMP15	568.5541	MMP15	256.7369
MMP16	290.216	MMP16	61.2445
MMP17	174.2088	MMP17	65.6541
MMP19	375.3407	MMP19	379.2259
MMP1	58.9934	MMP1	9.7991
MMP23B	34.0499	MMP23B	30.8672
MMP24	257.7498	MMP24	342.4792
MMP25	21.8276	MMP25	36.4037
MMP26	11.8779	removed	removed
MMP28	73.6428	MMP28	109.7501
MMP2	3802.8986	MMP2	3392.9446
MMP3	97.3985	MMP3	12.7389
MMP7	579.6401	MMP7	3816.7565
MMP9	18418.6198	MMP9	52.4253
MMRN1	53.8464	MMRN1	74.9633
MMRN2	780.7721	MMRN2	1042.1362
MMS19	1008.8272	MMS19	1491.9157
MN1	127.0932	MN1	49.9755
MNAT1	196.3808	MNAT1	298.3831
MND1	112.4439	MND1	11.269
MNDA	51.0748	MNDA	49.4855
MNS1	85.1247	MNS1	101.9108
MNT	695.6474	MNT	878.9809
MOAP1	1048.4201	MOAP1	1426.2616
MOB2	528.5653	MOB2	656.5409
MOBKL1A	722.1746	MOBKL1A	755.022
MOBKL1B	815.6139	MOBKL1B	526.7026
MOBKL2A	993.386	MOBKL2A	802.5478
MOBKL2B	136.9915	MOBKL2B	1069.5737
MOBKL2C	347.598	MOBKL2C	523.2533
MOBKL3	1017.9336	MOBKL3	1021.5581
MOCOS	663.1812	MOCOS	211.661
MOCS1	364.7615	MOCS1	583.9147
MOCS2	903.906	MOCS2	737.3836
MOCS3	185.2948	MOCS3	278.295
MOGAT2	6.3349	MOGAT2	11.269
MOGS	1392.4825	MOGS	1017.6384
MON1A	191.6297	MON1A	169.0348
MON1B	348.8135	MON1B	593.3366
MON2	1051.9835	MON2	1268.4958
MORC2	962.1076	MORC2	1076.9231
MORC3	650.1155	MORC3	1004.4096
MORC4	816.4057	MORC4	476.7271
MORF4L1	3400.6347	MORF4L1	4088.1921
MORF4L2	5586.559	MORF4L2	4303.7678
MORN1	72.455	MORN1	134.2479
MORN2	332.1845	MORN2	248.4076
MORN3	22.568	MORN3	8.8192
MORN4	148.4734	MORN4	283.6845
MOSC1	129.8647	MOSC1	324.3508
MOSC2	545.1943	MOSC2	411.073
MOSPD1	251.019	MOSPD1	230.2793
MOSPD2	206.675	MOSPD2	194.5125
MOSPD3	296.5509	MOSPD3	306.2224
MOV10L1	5.543	removed	removed
MOV10	1219.0656	MOV10	578.6379
MOXD1	125.9054	MOXD1	48.9956
MPDU1	1824.4411	MPDU1	973.0524
MPDZ	685.7491	MPDZ	1232.7291
MPEG1	264.0847	MPEG1	167.5649
MPG	1008.8272	MPG	762.8613
MPHOSPH10	817.5935	MPHOSPH10	994.1205
MPHOSPH6	260.9172	MPHOSPH6	830.9652
MPHOSPH8	952.2094	MPHOSPH8	1187.6531
MPHOSPH9	289.4241	MPHOSPH9	79.3729
MPI	809.279	MPI	971.0926
MPL	6.7308	MPL	33.317
MPND	484.6172	MPND	385.5953
removed	removed	MPO	19.1083
MPP1	421.2685	MPP1	303.7727
MPP2	165.4983	MPP2	289.5639
MPP3	47.9074	MPP3	100.441
MPP5	806.1116	MPP5	872.6115
MPP6	77.998	MPP6	71.5336
MPP7	1449.1004	MPP7	611.465
MPPE1	528.9612	MPPE1	573.2484
removed	removed	MPPED1	12.7389
MPPED2	56.6179	MPPED2	181.2837
MPRIP	1736.1489	MPRIP	1917.1975
MPST	741.9711	MPST	785.8893
MPV17L2	234.7859	MPV17L2	197.9422
MPV17L	93.4393	MPV17L	313.5718
MPV17	853.623	MPV17	564.9192
MPZL1	5384.2393	MPZL1	7482.1166
MPZL2	320.3066	MPZL2	934.3459
MPZL3	45.9278	MPZL3	86.2322
MPZ	8.7104	MPZ	10.2891
MR1	361.8792	MR1	161.1955
MRAP2	18.6087	MRAP2	73.0034
MRAS	330.6008	MRAS	1902.0088
MRC1	38.0092	MRC1	81.8226
MRC2	2108.3222	MRC2	1656.5409
MRE11A	433.5423	MRE11A	555.12
MREG	969.6303	MREG	652.6213
MRFAP1L1	1545.707	MRFAP1L1	1877.511
MRFAP1	8240.8674	MRFAP1	7639.3925
MRGPRE	7.5227	removed	removed
MRGPRF	73.2469	MRGPRF	175.8942
MRGPRX3	8.3145	MRGPRX3	69.5737
MRI1	342.8746	MRI1	336.5997
MRM1	131.8444	MRM1	159.2357
MRO	15.4412	MRO	15.6786
MRP63	642.9254	MRP63	840.2744
MRPL10	779.9802	MRPL10	1193.5326
MRPL11	542.4228	MRPL11	865.2621
MRPL12	870.2521	MRPL12	848.1137
MRPL13	733.6565	MRPL13	478.6869
MRPL14	743.9507	MRPL14	573.2484
MRPL15	860.7498	MRPL15	801.0779
MRPL16	684.5613	MRPL16	715.3356
MRPL17	1066.6329	MRPL17	691.3278
MRPL18	709.5049	MRPL18	801.5679
MRPL19	1534.2251	MRPL19	941.6952
MRPL1	272.0033	MRPL1	407.1534
MRPL20	1471.597	MRPL20	1146.6928
MRPL21	397.5128	MRPL21	482.1166
MRPL22	407.0151	MRPL22	387.0652
MRPL23	764.1431	MRPL23	497.7952
MRPL24	2570.3714	MRPL24	1156.2959
MRPL27	787.107	MRPL27	560.0196
MRPL28	833.4307	MRPL28	848.1137
MRPL2	370.5896	MRPL2	557.0799
MRPL30	715.0122	MRPL30	968.7114
MRPL32	787.5029	MRPL32	750.1225
MRPL33	551.5292	MRPL33	558.0598
MRPL34	590.3302	MRPL34	539.9314
MRPL35	825.1162	MRPL35	698.1872
MRPL36	286.6526	MRPL36	285.1543
MRPL37	1853.7398	MRPL37	1584.0274
MRPL38	801.7563	MRPL38	934.0813
MRPL39	360.6914	MRPL39	428.7114
MRPL3	1963.8081	MRPL3	1931.8961
MRPL40	677.4346	MRPL40	743.7531
MRPL41	631.5068	MRPL41	434.1009
removed	removed	MRPL42P5	9.1622
MRPL42	702.3781	MRPL42	548.7506
MRPL43	1119.7032	MRPL43	1276.1146
MRPL44	646.9481	MRPL44	664.8702
MRPL45	950.6257	MRPL45	1697.6972
MRPL46	309.6165	MRPL46	448.3097
MRPL47	668.3282	MRPL47	411.563
MRPL48	372.1733	MRPL48	507.1044
MRPL49	1463.3538	MRPL49	1872.1215
MRPL4	766.9146	MRPL4	863.3023
MRPL50	477.0945	MRPL50	399.3141
MRPL51	1696.1601	MRPL51	1481.1367
MRPL52	414.1418	MRPL52	524.2528
MRPL53	632.5561	MRPL53	509.5688
MRPL54	523.8141	MRPL54	667.3199
MRPL55	734.0525	MRPL55	454.6791
MRPL9	1208.8348	MRPL9	1236.1293
MRPS10	944.6867	MRPS10	904.9486
MRPS11	579.2442	MRPS11	442.9201
MRPS12	461.2574	MRPS12	510.5341
MRPS14	542.4228	MRPS14	325.8207
MRPS15	1222.233	MRPS15	914.2577
MRPS16	1846.8863	MRPS16	1591.5336
MRPS17	235.1819	MRPS17	261.3768
MRPS18A	513.1241	MRPS18A	814.3067
MRPS18B	1258.2625	MRPS18B	1802.0578
MRPS18C	234.4217	MRPS18C	286.34
MRPS21	1540.164	MRPS21	1106.8104
MRPS22	449.3795	MRPS22	522.7829
MRPS23	660.8056	MRPS23	632.5331
MRPS24	737.6158	MRPS24	1113.6698
MRPS25	453.7664	MRPS25	828.8633
MRPS26	460.4655	MRPS26	918.6673
MRPS27	1506.906	MRPS27	2102.4008
MRPS28	257.6033	MRPS28	330.8084
MRPS2	601.3885	MRPS2	975.9677
MRPS30	3932.7633	MRPS30	639.3925
MRPS31	338.1234	MRPS31	551.6903
MRPS33	596.2692	MRPS33	783.4395
MRPS34	1339.428	MRPS34	907.3983
MRPS35	1369.1227	MRPS35	1354.2381
MRPS36	327.0374	MRPS36	345.9089
MRPS5	477.8864	MRPS5	603.1357
MRPS6	601.6973	MRPS6	518.0304
MRPS7	1142.4335	MRPS7	1144.3655
MRPS9	447.7958	MRPS9	638.9025
MRRF	477.4904	MRRF	594.3165
MRS2	641.801	MRS2	575.6982
MRTO4	818.7813	MRTO4	1279.7648
MRVI1	311.9921	MRVI1	414.9927
MS4A14	80.0648	MS4A14	9.8824
MS4A1	7.5227	MS4A1	11.7589
MS4A2	16.629	MS4A2	5.8795
MS4A4A	67.3079	MS4A4A	71.5336
MS4A6A	268.044	MS4A6A	371.8765
MS4A7	1393.1872	MS4A7	227.2562
MSC	47.1947	MSC	12.8319
MSH2	1064.2573	MSH2	957.8638
MSH3	610.8591	MSH3	540.4312
MSH5	93.4393	MSH5	111.7099
MSH6	1447.9126	MSH6	1740.8133
MSI1	11.4819	MSI1	89.6619
MSI2	296.1549	MSI2	229.7893
MSL1	1857.3032	MSL1	1536.5017
MSL2	829.0754	MSL2	1296.9133
MSL3L2	20.5883	MSL3L2	105.8305
MSL3	317.931	MSL3	519.3533
removed	removed	MSLN	12.7389
MSMB	336.5397	MSMB	5.8795
MSMP	40.3848	MSMP	43.1161
MSN	5018.7967	MSN	6323.8609
MSR1	192.0256	MSR1	113.6698
MSRA	225.6796	MSRA	283.1945
MSRB2	793.4418	MSRB2	324.3508
MSRB3	608.543	MSRB3	1809.4072
MST1P2	9.1064	MST1P2	74.9633
removed	removed	MST1P9	44.096
MST1R	617.2534	MST1R	164.1352
MST1	30.8825	MST1	57.8148
MST4	334.1641	MST4	317.4914
removed	removed	MSTN	13.7188
MSTO1	721.8064	MSTO1	649.461
MSTO2P	72.9618	MSTO2P	104.243
MSX1	70.0794	MSX1	18.1284
MSX2	318.7229	MSX2	234.1989
MT1A	9.1064	MT1A	41.6463
MT1E	316.7432	MT1E	1629.5933
MT1F	56.6179	MT1F	146.4968
MT1G	14.2534	MT1G	112.1999
MT1L	9.8982	MT1L	48.0157
MT1M	37.6133	MT1M	275.3552
MT1X	709.9008	MT1X	5155.316
MT2A	1785.2441	MT2A	5328.7604
MTA1	947.4582	MTA1	1265.5561
MTA2	2460.6991	MTA2	1846.6438
MTA3	1691.4089	MTA3	1031.3572
MTAP	485.805	MTAP	856.9329
MTBP	95.8148	MTBP	75.9432
MTCH1	2680.4397	MTCH1	4465.9481
MTCH2	2495.1449	MTCH2	1159.2357
MTCP1NB	252.6938	MTCP1NB	252.6017
MTCP1	8.2234	MTCP1	27.1632
MTDH	3657.5926	MTDH	2768.2509
MTERFD1	370.1937	MTERFD1	274.8653
MTERFD2	322.6822	MTERFD2	682.0186
MTERFD3	405.4314	MTERFD3	601.6659
MTERF	145.306	MTERF	279.7648
MTF1	570.5338	MTF1	681.5287
MTF2	289.8201	MTF2	415.9726
MTFMT	230.4307	MTFMT	210.681
MTFR1	461.3959	MTFR1	356.7369
MTG1	439.4813	MTG1	514.9437
removed	removed	MTHFD1L	204.3116
MTHFD1	2200.2411	MTHFD1	1767.1191
MTHFD2L	145.1951	MTHFD2L	310.5096
MTHFD2	2103.967	MTHFD2	838.3146
MTHFR	1318.2893	MTHFR	422.3665
MTHFSD	129.8647	MTHFSD	428.2215
MTHFS	387.2186	MTHFS	318.9613
MTIF2	836.2022	MTIF2	925.5267
MTIF3	873.4195	MTIF3	744.243
MTL5	364.6507	MTL5	246.4478
MTM1	332.5804	MTM1	403.2337
MTMR10	654.7518	MTMR10	1030.343
MTMR11	360.6914	MTMR11	185.2033
MTMR12	1127.21	MTMR12	2367.4669
MTMR14	690.8962	MTMR14	780.0098
MTMR15	412.6729	MTMR15	795.7227
MTMR1	737.6158	MTMR1	878.4909
MTMR2	608.147	MTMR2	740.3234
MTMR3	1472.4602	MTMR3	1663.8902
MTMR4	1186.5994	MTMR4	1101.4209
MTMR6	781.9599	MTMR6	896.6193
MTMR7	84.9466	MTMR7	43.7923
removed	removed	MTMR8	20.8574
MTMR9L	73.6428	MTMR9L	116.6095
MTMR9	383.2593	MTMR9	401.7491
MTO1	412.5581	MTO1	526.7026
MTOR	1613.4109	MTOR	1683.4885
MTP18	508.4006	MTP18	266.4478
MTPAP	447.7958	MTPAP	679.0789
MTRF1L	232.8063	MTRF1L	259.1867
MTRF1	63.3486	MTRF1	81.8226
MTRR	535.2961	MTRR	634.0029
MTR	1201.2488	MTR	1256.2469
MTSS1L	419.2889	MTSS1L	938.2656
MTSS1	1744.4595	MTSS1	669.2602
MTUS1	2396.5586	MTUS1	3070.5537
MTUS2	12.2738	MTUS2	5.3895
MTX1	870.2204	MTX1	607.5159
MTX2	726.5298	MTX2	509.0642
MTX3	401.0761	MTX3	669.7697
MUC13	445.4202	removed	removed
MUC15	38.4051	MUC15	1031.8471
MUC16	17.0249	MUC16	191.0828
MUC1	36170.099	MUC1	1183.2435
MUC20	547.9658	MUC20	212.1509
MUC4	561.4274	MUC4	75.9432
MUC5B	3753.8034	MUC5B	253.3072
MUC6	378.1122	MUC6	76.9231
removed	removed	MUC7	8.3293
MUCL1	255.7702	MUCL1	477.2171
MUDENG	765.3309	MUDENG	794.7085
MUL1	680.2061	MUL1	1017.6384
MUM1L1	22.568	MUM1L1	34.2969
MUM1	680.2061	MUM1	1020.5781
MURC	7.5227	removed	removed
MUS81	463.6329	MUS81	509.5541
MUSTN1	19.4005	MUSTN1	47.7413
MUTED	238.3493	MUTED	400.7839
MUTYH	99.3782	MUTYH	186.4576
MUT	816.4057	MUT	866.732
MVD	180.1477	MVD	322.391
MVK	288.6323	MVK	404.7036
MVP	3706.6878	MVP	2158.2558
MX1	1882.2467	MX1	806.4674
MX2	173.021	MX2	201.3719
MXD1	2064.77	MXD1	464.9682
MXD3	275.6458	MXD3	113.8462
MXD4	1611.0353	MXD4	1678.5889
MXI1	490.5561	MXI1	2404.2136
MXRA5	5306.2412	MXRA5	2563.4493
MXRA7	1371.1023	MXRA7	1954.4341
MXRA8	1272.9119	MXRA8	1334.6399
MYADM	2505.0431	MYADM	6850.0735
MYBBP1A	1035.8969	MYBBP1A	1553.7727
MYBL1	175.0006	MYBL1	65.1641
MYBL2	844.9126	MYBL2	54.8751
MYBPC1	150.849	MYBPC1	468.3978
MYBPH	13.0657	removed	removed
MYB	1550.4582	MYB	757.4718
MYCBP2	1133.9408	MYCBP2	1819.2063
MYCBPAP	13.8575	removed	removed
MYCBP	904.302	MYCBP	693.2876
MYCL1	36.4255	MYCL1	176.3841
MYCT1	201.132	MYCT1	311.612
MYC	1771.7825	MYC	11175.8942
MYD88	1310.9211	MYD88	937.7756
MYEF2	663.102	MYEF2	323.1455
MYEOV2	686.9369	MYEOV2	768.7408
MYEOV	203.5075	MYEOV	817.2464
MYH10	1869.577	MYH10	1840.7643
MYH11	1858.7523	MYH11	16024.929
MYH14	4550.8086	MYH14	2683.4885
